date,rating,review
5/10/2018,2 star rating,"Ok, this place is cramped, the music is great...the have live music on Wednesdays and other nights starting at 9:30pm. They do have a happy hour but it ends at 7 If I'm not mistaken. Upon my visit, I sat at the bar and NO ONE greeted me or attempted to take my order, there were 3 people behind the bar, I sat there patiently for a good 30 min being ignored and it wasn't until i grabbed the attention of one guy behind the bar that I was then, able to order a drink and food. I asked ""how many shrimp come in the appetizer""? He replied, 5 and I said ""FOR 12 DOLLARS THATS CRAZY""! and he said sarcastically ""you're always welcome to make shrimp at home in your kitchen""! Now, i would like to think that if you're working for tips that you would have a little more tact in the way that you speak to your customers but he didn't SMH. Ok, moving on...i ordered the grilled pork chop dinner with Mac and cheese and greens....it took a good 45min-1hr for me to get my food and when i said something to the bartender he basically said ""what do you expect, it takes time to cook""! He offered no apology and continued about his business. Now, the food was good and that's why they're getting 2 stars from me. The music was nice BUT all those sarcastic side line comments that were made were uncalled for and unprofessional and that's the reason I DON'T FREQUENT THIS PLACE. IF you decide to go...pack your patience and leave your nerves at home!!!"
4/21/2018,5 star rating,Nice place to just hangout. The food here is great.  Right across from Greektown Casino.
2/17/2018,3 star rating,"Strolled in... on Thursday evening before 5ish!! We said Dinner, but Gloom and Rain changed all that...lol.Haven't been here in a while! and before I jump into my Bar-Side EXperience!! I love that the Ambiance was relaxed and the Speaker Volumes was fitting for this laidback Yelper.We ordered from the 'Social Happy Hour' menu -- she had the Catfish Nuggets and me the 'Jumbo Shrimp;' only FOUR! What is that all about...Well the Cocktail Sauce served with it, was Great!! We even had it with Sides of Mac-n-Cheese.....and for the Mixology Creation - Margharita and Very Apple Tini's!Here are the Stop in Pro's: Social Hour menu is under $7's, from Bites to Cocktails. A Chill spot before 615p. And Speaker selection was cool!!Service and Bill Check-out Con's: the Social menu, only dark option was Martell V.S.; need more dark options....hint, hint! Bulleit would be nice. And make sure you check your bill before you Swipe; was overCharged 25%. [Was corrected and with an Apology]Overall, experience was an okay stop in...May visit again!!"
2/6/2018,5 star rating,"Amazing experience at this great local restaurant! The food was fabulous and the server was awesome (thank you Joann for looking out for me!) the lamb chops were huge and tender! The wings with her handmade BBQ sauce were finger lickin' good! The Salmon had a great char to it but super moist! Will definitely repeat next time in the D! Oh, and the cornbread - like a sweet hot moist cake! The people around us were great to visit with - had a great time with it all! What a find just around the corner from Greektown!"
1/21/2018,2 star rating,"The food is great at this place, but wait staff lousy. Appeared to not be customer friendly or just not happy with job. I'm told lots of change over happens with staff. Not sure why , maybe personality, lack of experience, not sure. My Food was order and notice that people who order perhaps 30 min later, received their food first. When it was mentioned to waitress, she made up excuses and never check to see when food was coming. Appeared annoyed and reluctant  to come over to table to see how her service was and to see if you needed anything. However, when the food did come out, it was good and warm.The service almost makes you not want to go to this place. Once receiving our bill, we gave over the amount and didn't receive our change until we mentioned it.  It appeared that she did this to several people. Perhaps she thought no one would noticed. But tonight people did. I think mostly everyone in this waitress section were complaining about her attitude and lack of remorse for her poor service. Once people brought the issue to the waitress, of not providing correct change , she brought the proper change back. So not sure if this is the norm,  but I would be very careful to review your bill and make sure everything is what it said on menu as far as  price.  She also charged 18 percent tip on the bill, And I don't have an issue with that, if the service was inline with it.  Wish this place would get better staff to serve food. It's really sad when you enjoy the food and have an awful waitress.  Oh they have live entertainment and that was good , however, after 11pm a different crowd comes in.. A little on the younger side.. under 30."
1/5/2018,3 star rating,"Went on a cold Fri night in January- cool vibe, good music and pretty good food. Waitress was nice, was able to watch some nba games and enjoy myself before heading back to the hotel and shutting it down for the night."
1/5/2018,3 star rating,"Went on Thur. night for 313 Experience The band was great!!! & the DJ on pointI had mixed feeling about the other part of my Floods experience. I arrived there very thirsty, and us beer connoisseursknow that commonly an establishmentscoldest beer is their beer on tap. Floodsdoesn't have beer on tap. Next I attempted to quench my parched palette with a Margarita it was served to me minus salt on the rim,I double checked the menu to very the formula.The last straw for me was I ordered an MGD,when it was served to me in a can, that's when I knew I was in the wrong place. Floods for me was a weird science, but it works for others"
11/11/2017,4 star rating,Good bar with soul food options.  Nice music.  I would have given a five star but my waitress was not the friendliest.  She seemed a little bit annoyed when I sat down.  Little did she know that I'm a great tipper and she only got the average tip from me tonight.  You never know what you are missing out on when you are not friendly.
2/23/2017,5 star rating,This is grt place to come to food is awesome and the live entertainment is great  Plus its on Groupon for the ultimate experience. My advice check it out
2/29/2016,1 star rating,Terrible wait  on a monday. Under staffed 45 min wait to order. The waitress took 10 patrons orders at once without writing down anything we'll see if it comes out right.
7/16/2015,2 star rating,"I really want to like the closest bastion of civilized food to me in the D. I do. But they're making a happy relationship so hard to form. First, there is the hours. Floods isn't open and available when most I need him. Right around lunchtime, those doors are shut and the interior is dark. He's like the guy who only works from 4 to midnight. Forget showing up any time human, he's not there. This area cries out for a decent American style restaurant open at lunch. But nope, he's determined not to. Then there's the food. When he is on, he serves up some good stuff. The hot corned beef is pretty tasty on a rainy day, and the onion roll especially does it for me. That pairing works great. This is one of the few places I know that does catfish in abundance, whether a sandwich, tenders, or a fillet that's broiled, fried or done Cajun style. You know what I want for lunch right now? Some beers battered catfish, maybe. Can I get it? Big nope. Sides are very southern in character: greens, tomatoes and onions, yams. Peach cobbler actually counts. If you get an entree, you could order dessert -as a side-! How brilliant is that? But make sure you drop in during those available hours. It's so frustrating because the dinner rush is usually pretty packed, so it makes the kitchen harder to judge. I've had some totally wilted, sad soul fries that weren't spicy so much as souls of sedate women wishing they had some spice. Then I've had them turn out brilliant. There is no explanation. The service is also a bit spotty. It's like he forgets you're around while he wanders around doing his thing. I had my waitress appear all of twice on my last visit: to take an order, and then after I flagged down someone else to ask for my bill. I take off a star for that because service here just needs to be dialed up some. I want to like Floods. It's a 2.5."
9/28/2018,5 star rating,It's just a Detroit classic!! I remember being young awaiting my 21st Birthday so I could finally go to Floods. It's like a rights of passage. Great food and the drinks are strong!!! This place is an absolute mainstay in the story of Detroit! Excellent happy hour that includes food.
6/27/2018,5 star rating,I am absolutely floored by the staff here. They are incredible and make me feel at home. You can't go wrong for a drink and some food.
8/13/2017,2 star rating,"I typically enjoy Floods, their food is good and their drinks are usually decent, however my last visit changed my view somewhat. I attempted to come in at 5:05 pm on a Thursday and was stopped at the door for a $10 cover charge. The guy at the door stated they had the ""run of the house"" for the evening. I have a real problem with my friend and I paying $20 just to come in to spend money. No band was playing, not even music from the radio for that matter and he never attempted totell us what type of event he was having. Needless to say we walked right back out the door and took our money else where.  I will never pay a cover to come in a restaurant/bar just for dinner."
8/19/2017,4 star rating,"Love floods happy hour! $4 chicken wings, $3 potato skins, and $5 strong islands. Only thing is that the service is slow. Also make sure you dress to impress or you won't get in. This is an older crowd so be prepared to see a lot of you great aunts and uncles. There is live music, but no one is dancing. So if your looking to get food with a buzz for cheap after work, this is the spot!"
7/29/2018,4 star rating,"Food was DELICIOUS. The best lamb chops I've had in Detroit. Service is a bit slow, but I came with time to chill. If you like to converse, listen to some good r&b, chill out with a good drink and great food, this is the spot."
7/29/2018,1 star rating,"This is the worst service I'd received in awhile. It was seat yourself which wouldn't be an issue if they had bussers and/or servers who were on top of getting tables cleaned. That wasn't the case. It took asking two different people and maybe 15 minutes to even get a clean table. Our server was the worst!! It took another 15 minutes for him to bring us menus and water. It seemed he forgot our table. He'd check on the other tables in our section and ignore ours. By the time we received food, we didn't even want it because off poorly we were treated. I wouldn't recommend this restaurant to anyone."
4/10/2015,5 star rating,"We went here on a Sunday night for dinner.    I ordered the fried chicken dinner.  Chicken was crispy and breading very subtle.  My Lady ordered the Lamb chop and was pleased.  However, we both agreed it was the side dishes that really shined.  I really don't like sweet potatoes.  Yet after one taste of the whipped sweet potatoes, I wanted to eat as much as I could get my hands on.  .  My lady said the mac and cheese was the best she ever tasted. For entertainment, they have a Dj on one side and a live band on the side.. The drinks are Cheap and good.."
8/3/2015,5 star rating,"OMG soooooo good!   I know good comfort (soul) food and rarely do restaurants deliver, but Chef Chuck ""puts his foot"" in every dish.  The greens ...the yams ...the Mac & Cheese...fried Pork Chops?!  Divine."
10/31/2016,1 star rating,"Visiting Detroit from Dallas for the weekend, we were referred to Floods for Sunday night karaoke.  My cousin and I arrived dressed really nicely, but I was told that I had to pay a $40 cover because I was wearing a ""white tshirt"".  I explained to the ""bouncer"" that my Helmut Lang shirt was not a ""tshirt"" but he said ""I don't care what it is - $40"".  I feel that the bouncer was ""shaking me down"" because we looked like we had the money - we did, but I knew that this bouncer was on some BS.  Horrible first impression, I would NEVER try to go back.  And from the other reviews I've seen, Floods is mediocre at best....ratchet at worst."
10/17/2012,4 star rating,"I've been to Floods twice, both times to watch debates (VP and presidential).  Both times the service was great and the drinks were good, but most importantly, the debate was on every screen and the volume was up.  It was clear that the whole bar was engaged in the event, unlike other bars I had been to.  My friend got fries and they were fast and good.  I haven't had the food yet, but I will be back."
2/9/2017,1 star rating,Worse service ever. Never got our drinks then waited an hour for our food. If there wasn't security at the door we woulda left without payin and that's the dam truth !
10/9/2014,4 star rating,"I now officially feel old...my father used to go to Floods, and now I do :-(But I can see why--the live music/band is excellent.  They always feature local artists that play a mixture of old school and current tunes.  The food was on point too.  I'm now a huge fan of buffalo shrimp and Floods did not miss the mark on this appetizer at all.Floods gives me a good feeling about my home city: somewhat diverse crowd, great music and eats, and just an overall kick-back-and-have-a-good-time feeling.  It's the perfect after work, date, group, or even singles hangout.  It's a historic detroit staple that shouldn't be missed...old or young!"
12/13/2016,2 star rating,Brag about Floods too friends but was embarrassed  by the service. We waited 15 minutes before the waitress came and that's only because I got the bartender to send her  She gave us no menus for another 10 minutes. Then we ordered got water and drinks 15 minutes later. Finally after an hour we got our food but had no cutlery to eat with or napkins  Food was alright but a lady asked were we about to go and then screamed to her party we got a table  rude and inconsiderate they just stood there looking at us. So I apologized to my guests and we left. I try to patronize our businesses but customer service is awful and very embarrassing.
4/11/2015,4 star rating,"The 4 stars is purely for the quality of food I received. Came here for my friends 25 birthday. I was very reluctant to go because my Grandfather frequents this place alot which means this place is for a very mature crowd (im only 24 and not looking for a sugar daddy). Its a cozy place so we were packed in there like sardines but my friend had reserved tables so sitting was not a problem. One of the hardest things was tracking down a waiter to place food and drink orders. It took 20 minutes for me to track down a waiter then another 30 minutes for me to get my food. And he forgot i wanted water so i had to wait even longer for that. I understand that this place was busy but the wait and inattentiveness was ridiculous especially when gratuity was already included in my bill because of the party size.All of that aside lets get to the good part my food :-).  It was amazing to say the least i believe someones grandmother is back there throwing down at the stove. It reminded me of sunday dinners at my grannys house. The chicken was crispy and seasoned. The mac and cheese was creamy and cheesy. And the yams had me humming while I ate them!!    I will most def come back for the food but not during club hours, this will have to be a pick up and go or after work type thing."
2/6/2018,5 star rating,"Amazing experience at this great local restaurant! The food was fabulous and the server was awesome (thank you Joann for looking out for me!) the lamb chops were huge and tender! The wings with her handmade BBQ sauce were finger lickin' good! The Salmon had a great char to it but super moist! Will definitely repeat next time in the D! Oh, and the cornbread - like a sweet hot moist cake! The people around us were great to visit with - had a great time with it all! What a find just around the corner from Greektown!"
10/8/2016,1 star rating,"My family of 9 was SO excited to visit this place based on recommendations from others. While visiting from Philadelphia, we walked from our hotel several blocks, only to be turned away because one of the men in our party was wearing a baseball hat. It didn't even matter that he agreed to remove it while in the restaurant! He was told he would have to leave it in the front window while we ate,  but they wouldn't be responsible if anything happened to it.  They were RUDE and unaccommodating, with no consideration whatsoever! We kindly took our $350 around the corner to Fishbone's, and enjoyed a delicious , accommodating, customer-focused dinner!"
11/27/2015,5 star rating,"Lively atmosphere, perfectly seasoned food, attentive service, full bar, TVs, and music. I had a wonderful experience and will definitely come back when we're in town again. PSIt's in walking distance to Greektown (2 blocks) and a welcomed alternative to the oftentimes busy ""restaurant strip""."
10/10/2016,5 star rating,"This place has the best burger in Detroit, I'm talking suburbs too! I've ate a lot of burgers in my day but this (floods burger with bacon) is seasoned perfect, with a ton of fries. Also the shrimp is huge and cooked perfectly. I love this place. Close to Enough to the law school to walk in 3 minutes. Love love love."
10/8/2016,1 star rating,"My family of 9 was SO excited to visit this place based on recommendations from others. While visiting from Philadelphia, we walked from our hotel several blocks, only to be turned away because one of the men in our party was wearing a baseball hat. It didn't even matter that he agreed to remove it while in the restaurant! He was told he would have to leave it in the front window while we ate,  but they wouldn't be responsible if anything happened to it.  They were RUDE and unaccommodating, with no consideration whatsoever! We kindly took our $350 around the corner to Fishbone's, and enjoyed a delicious , accommodating, customer-focused dinner!"
9/30/2016,1 star rating,"The food is good, but the service is terrible. They may have been short staffed, but I noticed how some of the staff catered to their friends or associates. It took about 20 minutes before we were asked about drinks. We couldn't get anyone to put an order in for food. The unprofessional waitress had an attitude when I asked can my table order food and replied sure you can and never took the order. I had to sit at the bar just to order and be acknowledged. Some people have no business dealing with customers, especially if you feel unwelcomed and insulted. Make sense to see if people are hungry if their table is empty. Rotten customer service, even saw a waitress drink a shot and watch people do the hustle while people are hungry as ever."
9/2/2016,2 star rating,So I went to Floods last night and I was not impressed. The food was terrible and the service was slow. I ordered a simple chicken Caesar salad and was very disappointed. The lettuce came from a bag and the chicken taste like pre cooked chicken . The Caesar dressing taste like tarter sauce . I ordered a glass of Pinot Grigio and the wine glasses were so small. I paid 7 dollars for one small glass of cheap wine . One of the positive aspects  of the evening  was the band.
7/3/2016,1 star rating,"I would give 0 stars. I went just to get carry out. Guy at door said I would have to leave my ID until I came out. Umm absolutely not. Why would I leave my ID with all of my valuable information and risk them ""losing"" it or some unforeseen instance just for carry out. I showed my disapproval and he was pretty much like ""ok fine with me"" and returned my ID and refused service. This is ridiculous considering they serve food and some ppl want carry out. Will NEVER support again with these type of policies."
6/24/2016,5 star rating,"I love Floods and everything about it. The food, atmosphere , & live band. I've been coming here for years, lots of memories. :)"
5/7/2016,1 star rating,"HORRIBLE PLACE - BEWARE!  I had a group of 8 with me for a graduation celebration on a Thursday.  The place was not even full and we could not get service.  I was at Floods a few Fridays prior and it was cool, however, Thursday night was absolutely horrible.  My party arrived at 7:30 pm and LITERALLY we did not get our ORDER taken until 9:20 pm.  Why did we stay??? The waitress JoAnne kept saying I'll be right with you, even the DJ got management and still no service.  We attempted to order drinks directly from the bar and was told we had to get it from our server!  I could not believe the type of business these people are running.  Whoever owns this place is a JOKE!  Needless to say, management decided to get another server to take our order and he was touched.  I informed him that management agreed to give us happy hour prices and he said absolutely NOT!  I felt like I was being punked!  Our ""new"" server argued with us and someone that was at the DJ booth had to calm him down.  Mind you, the DJ got management three times for us, I informed him I couldn't even get a drink while he was on this 5th!  Well, we finally ate at 10:25 and still no drink!  The food was good but the service was horrible.  I will never, ever, step foot in that place again and if you want good service you wouldn't either!"
3/1/2016,1 star rating,Too bad there's not a zero star option. One of the worst restaurant experiences in my life. Service was non existent and the manager was a spineless wimp who hid in the kitchen and refused to speak with me. It took 40 minutes to get a server and then still couldn't get a drink. Server informed us dinner would take one and a half to two hours to get served. Asked for manager. Server diappeared for rest of night. It was beyond ridiculous.  I don't know how they stay in business.
3/1/2016,1 star rating,"I purchased a groupon for $50 and yesterday was the last day before it expired. I went with my girl n her mom. We got there about 8:30 and sat at the bar. They were very short staffed and the customers were all upset with the long wait times and lack of customer service. After waiting for an hour, the owner's brother comes out and says that they would extend everyone's groupon till Wednesday. He stated that they were running out of food. There was no more Mac n cheese, yams, shrimp, and a slew of other items. At this point, I had to take of half my menu. It was very unfortunate because I really wanted to try their food. I heard the Mac n cheese is amazing. Oh well.....  As far as customer service was concerned, it was definitely lacking. It was not the waitstaff. I believe they did the best they could do. But I don't understand why management would not prepare themselves knowing that ppl would use their Groupons on the last day. The service was extremely slow and truly unacceptable. I will not be back."
2/29/2016,1 star rating,"Is there a minus five stars?  Seriously. We ordered our food, then 50 minutes later, after we had already decided to leave, one of the managers came out and said they had run out of food!  Really?  Nice!!!  Never again"
4/28/2017,5 star rating,"Having a ball with my girls! Good music friendly environment,dancing and food.  My first time here and I Will be back to learn some new hustles!"
10/10/2016,5 star rating,"This place has the best burger in Detroit, I'm talking suburbs too! I've ate a lot of burgers in my day but this (floods burger with bacon) is seasoned perfect, with a ton of fries. Also the shrimp is huge and cooked perfectly. I love this place. Close to Enough to the law school to walk in 3 minutes. Love love love."
2/24/2017,5 star rating,This is my spot. I always have to visit when I am in Town. Love the drinks and the men......and my homies I run into during my cisits
4/19/2017,5 star rating,"If you're willing to wait and enjoy a drink or network with friends - This is the place for you! The appetizers are CRAZY GOOD and simply put - This joint has the best collard greens and yams in THE CITY!We found our grove on Groupon and 19.00 locked our taste buds in the pocket - Even topped it off with peach cobbler and creamy vanilla bean ice cream - Our taste buds were SCREAMING FOR MERCY by the time our check came - Load up on the sides y'all and spread your order out cause you will wait - Hey bring a friend or two and hit Greek Town - Walk it off and come back you hear? Remember that if you don't like good music, networking with friends and GOOD FOOD come to Floods anyway just for a night out - FYI they do charge a cover so make it a HAPPY HOUR!Second Thoughts - I had to PICKUP a tip that rightfully belonged to the bus man and not our server. Everything that could go wrong with service actually did - Our taste buds were QUENCHED by our being ignored waiting at a dirty table to being served cold food - Yes the greens were left sitting on the rest of the order and our wings and shrimp were not hot - Obviously our server was overwhelmed or we were were just there taking up space - Also even though we had purchased almost 50.00 worth of food ($50.00 GROUPON) the waitress failed to recognize and honor our coupon - Why? Because we had ordered appetizers and drinks during HAPPY HOUR - It wasn't even on the COUPON so what did she do? The woman walked around the place with my wife's phone and a 100.00 bill for almost 45 minutes all the time servicing other customers - I asked no less than 4 TIMES for our peach cobbler (yes) and it only arrived when the BUS MAN DELIVERED - Brother saved this joint from my wife bailing me out - I received a nice reply from management for my initial review and finally straightened out our server - However NOTHING will rescue this short of a do over - You have the means now prove that you serve GREAT FOOD AND SECOND TO NONE SERVICE!"
3/5/2017,5 star rating,"If you're willing to wait and enjoy a drink or network with friends - This is the place for you! The appetizers are CRAZY GOOD and simply put - This joint has the best collard greens and yams in THE CITY!We found our grove on Groupon and 19.00 locked our taste buds in the pocket - Even topped it off with peach cobbler and creamy vanilla bean ice cream - Our taste buds were SCREAMING FOR MERCY by the time our check came - Load up on the sides y'all and spread your order out cause you will wait - Hey bring a friend or two and hit Greek Town - Walk it off and come back you hear? Remember that if you don't like good music, networking with friends and GOOD FOOD come to Floods anyway just for a night out - FYI they do charge a cover so make it a HAPPY HOUR!"
12/21/2018,1 star rating,"Service is awful , they pick and choose who they want to let in, inflate prices for entry whenever they wanted to... enforce dress code with items not listed on printed dress code .spend your money at a classy black owned establishment . Not this trashy one  ."
2/17/2017,5 star rating,Went there for happy hr. Nice atmosphere good drinks and food specials. Plan to go back at night to party!!!
12/27/2016,4 star rating,"""Cheers"" for real Detroiter's!!! The drinks are pretty consistent- you don't need a slew of drinks!  As for the food- my favorites are the shrimp, catfish and greens...the mac & chz is hit or miss."
7/30/2013,3 star rating,"My cousins and I came for a visit this past weekend and I have to say I was pleasantly surprised; I don't make it downtown Detroit very often, so I didn't exactly know what to expect, but I found our time at Flood's to be quite enjoyable.First off, I was impressed by the valet parking for only $5.  I guess, after all, this is Detroit, and not one of the bigger (i.e. more expensive) cities where everything is inflated and grossly overpriced.  It is always nice to drive up and be able to walk right into a place, and then not have to walk blocks away afterwards to get your car.We came on Sunday night so I was expecting the place to be a little more mellow, but it was PACKED.  We had to wait about 20 minutes for valet and there was also a line to get in.  It was hard to move around inside and all the tables/seats were taken.  I heard there was a big concert that had just let out so I am assuming that is why there was such a big crowd on a Sunday night.Because of the crowd it was a bit difficult to get the attention of a bartender and it took a long time to get our drinks...and then it took a long time after that to pay and get our change.  I'm not holding it against them, because there were just SO many people there, but it is definitely worth noting.The bathroom was decent and there was a bathroom attendant who had an odd assortment of items available. Compared to the rest of the place the bathroom seemed old, outdated, and not quite as well-kept (i.e. a little on the questionable side).We did ask for menu's (which never came) but we didn't eat any food, so I would like to at least go back to try some of the items that everyone raves about!On this night there was a DJ who played a lot of stuff that is getting radio-play but also a good mix of lesser heard songs and some older stuff, as well, though it was exclusively hip-hop/rap.  The dance floor was small but there was a steady group of people enjoying themselves.The crowd wasn't necessarily diverse, which is something I really enjoy and look forward to when I go out.  That part was a bit of a disappointment.  I will say, though, the crowd was more mature, which I did enjoy, and that made the vibe more relaxed; everyone was cordial and getting along, and there definitely wasn't any of drama that comes along with the younger crowd when they've had a bit too much to drink.I will definitely give Floods another chance and I think it is a decent place to hang with friends, but I probably wouldn't frequent the place, simply because it is just not my style...but if it is up your alley, this might be the place for you!"
3/1/2016,1 star rating,Too bad there's not a zero star option. One of the worst restaurant experiences in my life. Service was non existent and the manager was a spineless wimp who hid in the kitchen and refused to speak with me. It took 40 minutes to get a server and then still couldn't get a drink. Server informed us dinner would take one and a half to two hours to get served. Asked for manager. Server diappeared for rest of night. It was beyond ridiculous.  I don't know how they stay in business.
12/8/2012,4 star rating,"Had a mini-girl's night out the other weekend and decided to check out Floods.Used the valet and paid the cover, once inside (it was about 10pm) it was getting pretty packed.  We opted to take a seat at the bar at one of the few remaining seats.  It did not seem as if they were seating from the door at that time.  Shortly after we ordered, a nice jazz/ r&b set was getting together behind us... this made for a REALLY noisy evening but luckily they were REALLY good so it was welcome.Our bartender was our server as we were seated at the bar.  I ordered the lamb with mac & cheese and fries and my girlfriend ordered the steak bites with a salad.  It did take a VERY long time for our food to be served... but that wasn't an issue for us this evening as we were having fun people watching and chatting.  Our bartender took another drink order and I told her I wanted something strong but fruity.  She came back with a drink that looked like a bonpop.  It was DELICIOUS. (And we both ordered another by the end of the evening).Food came and it was DELICIOUS.  My girlfriend raved about her steak bites and let me try one - OMG!  Pefection.  My lamb was so juicy.  I'm not even much of a lamb eater but after a recent taste I've started to enjoy it again - and this was an icing on the cake to compound my recent lamb addiction.  I honestly didn't expect ""bar food"" to be so damn good!!  Def. worth the wait.The attitude is upbeat and fun.  A nice crowd - no riff raff that comes along with the younger groups (I'm only 29, but ya know).  I felt very comfortable here and I'm far from a dance/club type person - especially a packed one.I will repeat and recommend.  The environment is great but the food is even better!"
6/8/2015,4 star rating,"Live music + cheap drinks= awesome night in Detroit. There was a $5 cover the night I went, but it was way worth it for the live music plus dj who kept the party going simultaneously and after the live music stopped. My only critique is that the service was slow."
7/30/2008,4 star rating,"During my time in Detroit, me and the fellas used to frequent floods a lot.  Our reasons always had to do with women and food...a staple when you are a single lad in Detroit.This is a great spot to go to on Wednesday or Friday evenings.  Its like a Detroit tradition, so everybody thats ever lived in Detroit, visited Detroit, or had a conference in Detroit, usually hits Floods for their after work happy hour.  A bit of an older crowd on Wednesdays that gets a tad bit younger on Fridays, Floods is a great spot to eat/drink/get your pre dance on, prior to moving on to a real club.  Because the younger women are sometimes a bit scarce, its pretty easy to meet someone younger b/c they are looking for the same thing as you--- that didnt sound right, but you know what i mean.If you are looking to find the classic Detroiter in Gators, a hat, and some type of crazy azz looking suit...look no further, you can find em right here...lol.They do charge a cover after 7pm, but if you come in prior to that you generally have no problem.The bar is split into two separate areas, so you can generally move around pretty easily between the two...although it does get pretty packed up in here.The food is damn good.  Id recommend the wings, pork chops, greens and macaroni cheese all day!  You can typically get a meal for about $12 bucks here, and its typically amazing...although sometimes it takes a bit of time to actually get your food!All in all, I have had some great times at this place.  Gotta respect the tradition."
9/14/2008,2 star rating,"Well if you have nothing to do and you're looking for a little amusement in the area of a helpin of down home mac n cheese and a dude to match in a yellow and creme SUPA CLEAN get-up, COME ON DOWN!! Floods is a place to go if you're downtown or don't have too many other options..you just kinda go anyway.  The food is your typical soul food menu..Its pretty good for a nice price...it definitely takes a minute to get it though. It can be a fun place if you just want to people watch...it gets down right hilarious. I had a dude lick his lips at me ,good chicken style,with sunglasses on, (in the dark mind you, and he wasn't a celeb) and motion a kiss to me...another slap down his amex and told he'd buy whatever i was selling...when i ""politely"" turned him down, he replied ""See you don't nuttin 'bout that!...What can i say i; i had a good night.They have live music on one side and a DJ on the other side playing hip-hop..Get there early enough not to pay a cover or happy hour, popular place for that.This place is fun on a happening weekend for a group a girlfriends who truly want to have a ton of laughs and inside jokes for the year."
10/20/2017,4 star rating,Love this shit! Food was great! Vibe and music; both live and DJ selections were on point... will be back...bartender was great....
3/28/2019,1 star rating,"I was in town for a brief family visit and opted to break bread at Floods. The service was atrocious. I usually sit at the bar but they did not have enough seats together so we had to grab a table. We literally sat at the table waiting for a server to come over for at least half an hour. Finally we retreated to the bar (as there were now enough seats available). The bartender questioned why we left the table to start, only upon our request for menus from him. I shared that it was due to never having a server come over. He then so graciously advised that we would be billed the gratuity if we ordered food with him, nearly implying that was the reason we left the table. After I very clearly expressed that although the gratuity is not an issue, we would not have been billed a gratuity had we pulled up at the bar from the start and therefore will not be paying one now. He convinced us that it would be much easier to service and he would personally send a server over if we relocated to a table, which we did. After another 10/15 minutes...the bartender had to come out from the bar to go retrieve a server. It still took another 10 minutes before she came over. We ordered drinks and water at the same time. She brought the waters over within 10 minutes but the drinks took another 15. We placed our food order and the sides were all room temperature at best. No one ever came to clear the empties or dirty dishes. We had to move them to the empty table next to us. My daughter had to wait at least 25 minutes for a carry out box. was a sad attempt from the management, service staff, and bartender. Never go here and sit at the tables. Lesson learned."
4/16/2009,1 star rating,"This was quite possibly the worst bar that I've been to in the state of Michigan. The drinks were way too strong and were disgusting. When I told the bartender that my drink was bad he acted like he wasn't the person who made it. The staff was rude and had attitudes for no apparent reason. My waitress, who looked as if she could have been Rerun's (from 'What's Happening?') daughter had a stank attitude and was incredibly slow with my order. It took her about 20+ minutes to bring me my drink. And don't get me started on the horrendous parking they have. Your only real options are to park at the Greektown casino or valet. I personally would have rather gone to a better bar that knows how to make drinks and is fun like Bookie's or any other bar in Detroit. I would NOT recommend this bar to my worst enemy."
6/12/2011,4 star rating,"Hit up Flood's again tonight with the same friends as a few weeks before.  Still a Sunday, still $10 cover.  No line (last time was Memorial Day weekend w which added to the crowd)The bathroom attendant had her whole counter of wares set up - this time, instead of cookbooks, displayed were 2 books of kids academic activities,  to be used to keep kids fresh on their skills over the summer.  One book was for 4th grade level, one for 6th. Also offered in addition to the fancy soaps, lotions, and perfumes was a bottle of stretch mark creme.  So fascinating.Ordered a long island today - strong as hell, tall, only $5! I was amazed.From observations, the kitchen must be open until close, which is cool.  The food smelled amazing but I have still yet to taste it.  Another solid night at Flood's - this may become a Sunday night tradition for my ladies and I."
