rating,review
4 star rating,"The food is decent. To me, it's either over or under seasoned. Not worth the price. I would go here if I'm really craving something but other than that, I tried everything I wanted to try and it wasn't a wow factor for me. Again, not worth the price for me. I do recommend the Brussel sprouts flatbread though. That was the only thing I really enjoyed. Nothing bad to say about it. It was delicious."
3 star rating,"I like Central Kitchen for lunch. Their flatbread with fig is my favorite, and their burgers are pretty good. I like the design on the inside and the patio. The service is always good."
4 star rating,"Alright me just say the name threw me off a little - I was honestly expecting a more ""hole in the wall"" type of place but I was wrong.  To me it's more likely an upscale dining place and also where you can come in casual clothes and dine.Highly wouldn't recommend if you have kids and lot of people - they are pretty pricey.Food was good, drink were ok, and services was excellent.Happy eating!"
4 star rating,"Fig Flat Bread is off the chain. Calamari is super unique. Awesome experience. Waiter, Norris, is great!!!!"
5 star rating,"Parking: recommend taking an Uber. Street parking is difficultService: ExcellentAmbiance: Very very cute inside!! Great place to grab drinks or drinks/dinner. Food: I'm vegetarian, so we got the...Fig Flatbread: excellent if you had a sweet toothVegetarian tacos -- SOOogood!! very flavorful =)Vegetarian friendly"
4 star rating,"I didn't sit in and eat here, when I do, I'll update this review. I had takeout, a central burger and fries. They were both really good. I don't think you can really go wrong with a burger...I could be be wrong about that. Meanwhile, this burger was the jam. It was a bit on the expensive side, but very tasty. For the short time that I was inside this place, I noticed that it's very attractive, hip, and trendy. Probably a good spot to meet someone for drinks if you're downtown. The service was friendly, over the phone when I ordered and when I walked in to pick up my takeout."
4 star rating,"This place was suggested by a friend, went for dinner on a Monday night. I ordered the sea scallops with beet ravioli because it sounded interesting and delicious. I was shocked to see the small amount of food for $28. Presentation was great, and taste was good but nothing to overcome the fact I was given 3 ravioli and 3 scallops for that price. I have been to plenty of other nice restaurants and more trendy places and have been given more food than that for an entree. I was turned off by that entirely. I give it some stars because everyone else enjoyed their meals (burgers and tacos) and the beer/wine list was good. Just don't order an entree or ask serving size before you order."
2 star rating,"I've been to Central Kitchen twice now! Firstly, the location is fantastic. Right there across the street from Campus Martius. Service has always been great. The ambience of the restaurant is very nice as well! Both times I've ordered the Fig Pizza. Is so delicious. It's the perfect balance of something sweet, warm, crunchy. It's phenomenal and you need to try it!!! I've tried a few of their salads including the Ahi Tuna Salad. It was yummy but there was something off to me about it. I couldn't put my finger on it though"
3.5 star rating,So went for brunch this morning food was good but our server gave us one bill the charged us way more on the card n didn't leave the bill in check out folder I ask for a manager then she said you asked for separate checks I said no we didn't n no matter what he would hav left the check in there. I'm sure he made a mistake but made excuses then oweing up to it. Also she was unprofessional explaining to him in front of us what he should hav done n then made a joke well his new n that how you learn. Very unprofessional and all the years of being in business I was very disappointed
2 star rating,Indoor outdoor seating is nice as you can people watch/enjoy the weather in the warmer month in downtown Detroit.Menu options looked tasty (just went for drinks) and the cocktails/beer selection was .
5 star rating,Average. Had the special. Pulled pork sandwich with house made fries. Ice tea. Sandwich was average. Not bad. Not stellar. Chips definitely weren't the best I've had. Waiter was fantastic. Nice and knew the menu well. I wouldn't avoid this place..... but i wouldn't go out of my way either.
3 star rating,"Empty tables everywhere on a Saturday night with multiple tables around us waiting to pay their tabs. Word from the wait staff is that they are ""short staffed"" tonight. Our party of 7 had a 2 hour wait for a table. The food and drinks are phenomenal but the organization of this restaurant is sub par and disappointing for such a great location in Detroit..."
3 star rating,"Okay, cannot possibly say enough great things about this place. Incredible food and drinks, and perhaps the best happy hour in town! So yummy, and I am so partial to their fries. Great deals on drinks during their happy hour -- $5 mules? Amazing. -- and the staff could not be nicer and more accommodating. Love the atmosphere, the vibe, the food, the drinks and the people! A must try."
5 star rating,"Food and service is exceptional. Marvin takes customer service to another level. Dawn is always pleasant and accommodating. The bar staff always smile, even when stacked with customers during the holiday season"
5 star rating,"Just a quick stop for lunch today, I was very surprised at how good it was! Atmosphere is good, service was smooth and food was delicious! Had some catfish tacos that totally rocked! I'll be back for 2nds!"
5 star rating,"I don't think there was valet - or at least it wasn't very apparent - but a public lot just down the street (maybe a 60-second walk) made that annoyance nearly null. The atmosphere is amazing. Very light and airy. The seating options are plentiful (cozy two tops at the bar to large 6-people booths in the dining room). A TV in the bar with the red wings game on kept some members of our party happy. Didn't get a chance to dine in the heated patio area but it looked awesome, especially if you're sharing food with friends and don't necessarily need a formal table to sit. The calamari appetizer was recommended by our waiter Norris... And, boy, was he right! Different than normal calamari but incredible. Very lightly breaded. Not too heavy. We also got the BBQ wings and mussels to start. Both were gone quite quickly! Main courses were equally as well received (the Cuban, the burger, Ahi tuna salad, prosciutto flatbread)."
4 star rating,"We went at lunch, purposely at 11:30a to get in before the crowd.  We were a group of 15 (big group to accommodate at lunch, especially during their busy time) and we were treated as though we were the only people there  (huge props to our waitress Nicole).The choices were varied and all yummy.  I'd def recommend to anyone."
5 star rating,Casual  and chilled back atmosphere.The mussels - delicious. The extra spicy jalapeño drink was was exceptionally tasty .   Not too spicy - just right.
3.5 star rating,"What I liked:- modern, trendy interior. Feels casual/fancy all at the same time. It's a good mix. You don't need to be dressed up to eat here, but if you are you won't stick out either way. - service was good; we sat at the bar and the bartenders were quick to wait on us even though they were quite literally constantly making drinks. - location is tough to beat. Right in the heart of downtown in Campus Martius. You're within walking distance of basically anything. $10 parking right across the street. - food was tasty, came out pretty quickly...see below for more on that. - drinks were really good. I ordered an old fashioned and she nailed it. Perfect mix of everything. What I didn't like:- it had to be pushing 85 degrees in there. Apparently they don't have AC or something? It was a warm, extremely muggy night and after an hour of sitting in there I was dripping sweat from my forehead. For the love of god get some sort of AC or at the very least some fans to move the air around. It was so damn stuffy in there, definitely not the sort of thing to keep me sticking around. - the food, while tasty, is overpriced for what it is. $16 for a burger with some cheese and mushrooms on it? No fries either? Instead I got stale potato chips..my burger was awesome, just not $16 awesome. Wife had fish tacos. She said they were really good. Portion was just a little small. Overall: - Detroit Burger: $16- Fish Tacos: $16- Drink special of the day: $9- Old Fashioned: $12Total cost: $53 + tip Last word: cool restaurant right downtown in an awesome location. The prices aren't awful for a dinner for two right downtown, but the food wasn't anything special and didn't have me feeling like I couldn't wait to go back. Keep in mind we stayed on the cheap end of the menu. Once you get into entrees you're talking about $30-$50/plate, and I can't imagine it being worth it for that cost. Worth trying once or stopping in for a cocktail but I don't see myself going back a second time."
3 star rating,The Detroit Burger was excellent. Melted in my mouth...Best burger I ever had.. The waiter was very good and pretty funny too. Nice atmosphere and interesting architecture.
5 star rating,"First of all the location of this place is great, very easy to find right in downtown Detroit. Service was good, the people seemed pretty standoffish, but let me tell you the mimosas were right on the stop! A lot of champagne and just a dash of orange juice. The first one was $12, and refills .25 cents which is a very good deal considering by the 3-4 mimosa you're pretty tipsy and happy. The avocado toast was delicious, probably the best one I've had so far. The chorizo tacos were good but I think they'd taste better on corn tortillas instead of flour. The flour makes the dish feel very heavy. The chips were great. Overall this place feels very hipster and modern reminded me of Los Angeles restaurant. I loved it. Definitely a must visit if you're visiting Detroit and want some great brunch."
4 star rating,This review is specifically for their Happy Hour. I think its one of the best in Detroit especially on Thursdays - it's all night!!! It can get very crowded but i haven't had any issues finding a spot at the bar before. Definitely worth grabbing a cheaper drink at least before going to your next stop.
4 star rating,"Loved valet parking, thanks! Kinale & Nick.We were warmly greeted by 2 of the mostbeautifulest hostesses in hospitality business.William Shakespeare would agree with me.Rio and Brooke are not just about looks, they have patience needed for patrons musical chairs.They accommodated all of our very picky requests and they did so with a great! smile, not an attitude. Couldn't really enjoy outdoor seating, it was windyoutside so they had all their zippered panels closed.The service wasn't bad, not much wait for a waiter.The cocktails are great!, they're good and strong!and they exhibit the bartenders pride and craft, withthe lime wedges, Cheyanne pepper on the rim & not1 but 2 straws. Had 'Some Like it Hot' & ' Till All theMoney Runs Out'. The Central Chicken Wings wereinteresting,Truffled Parmesan & Blue Cheese chunks,they're plump, juicy and they came out piping HOT!!!Very big (3) and tasty Scallops, the Catfish Tacos weregood, tasty fish with very fresh veggies. Great! Draftbeers, 'Soft Parade Shandy (fruity),Old Nation M-43(IPA) and the Right Brain Hawk Owl (amber ale).Don't tell, but we left the restaurant, walked over to the Caribbean BeachParty, to Townhouse, Hard Rock, Calexico and then backto Central Kitchen for dessert. Brooke recommended we try their Central Fried Ice Cream and their Peanut Butter SemiFreddo both were great! selections, thanks! Brooke. The bartender also made us a special hot liquor ice cream drink that was divine! Thanks to our waiters Joel, Marvin, our busboy Andrew, the Friday DJ / Mixologist and our mysterious bartender young lady who we will have tomeet during a future visit."
5 star rating,"Lively environment, spectacular food! I enjoyed the calamari which has a unique blend of flavors and textures. The rainbow trout was just wonderful as well. My husband's shrimp and grits were great but I liked my rainbow trout even more! We went on a Friday night and since they don't take reservations for large parties we called an hour ahead and they did their very best to accommodate us so we only had a short wait once everyone in our party arrived. Service was pretty good and the server did her job but wasn't super friendly, particularly engaging or anything. Would definitely return for the food and environment. Detroit is on the come up!"
4 star rating,"We went here for a friend's birthday party so there were seven in our group.  We were seated in a booth area right near a large open window.  The atmosphere is really cute and trendy with an easy, breezy feel.  It feels contemporary and modern.  The venue itself is not very large so it creates somewhat of an intimate feel.  They also have an area outside where you can sit if the weather is nice.  We went on a Saturday night and two people in our party were already seated when we arrived so we walked right over to our table.  Our waitress came up right away and took our drink orders.  Since we were waiting on the rest of our party to arrive, we took our time in canvassing the menu.  The menu is not huge but there is enough variety where everyone should pretty much be able to find something they like.  We decided to order some appetizers while we waited for the rest of our party.  We chose the chicken wings and fried cheese curds.  They put all the sauces on the side which was nice since we were sharing amongst such a large group.  The wings were good but oh my goodness, the cheese curds were amazing!  They came with a buffalo ranch sauce which was also out of this world.  The flavor of the cheese curds were bold but not overwhelming.  They were just so addictive!  For my entree, I decided to go with the Bistro salad which contained mixed greens, cherry tomatoes, carrots, cucumbers, and french green beans, and fried buttermilk shallots.  I opted out of the dressing the salad came with and elected the pickled ginger dressing and white balsamic dressings on the side instead.  And when I tell you the white balsamic dressing was probably one of the best that I've ever had, I am telling you the honest truth!  It was out of this world.  If you go, you have to try it!  I also decided to add grilled chicken breast to my salad for protein.  I'm deducting a star because the waitress forgot to put in my chicken and brought out my salad last and without the chicken while everyone ate their food.  So, I sat there for about an extra 15-20 minutes waiting for my chicken breast to eat my salad.  She didn't apologize or anything.  I thought that was a little rude.  Once the chicken finally came out, it was hot and fresh and tasty so I was pleased with my food overall.  The other people in my party had the burger, turkey burger, and cuban burger.  They all enjoyed their food.  I tasted a few of my friend's fries as well.  They were also good.  I honestly don't have any complaints about the food.  It was great!I'll be back and may elect to sit outside this time.  One of the owners also came up to our table afterward and insisted that we try the Nutella ice cream.  So, I'll add that to my list of things to try next."
4 star rating,"Stopped in for brunch on a Sunday morning.  Ended up with a pork belly hash that was AMAZING!!!!!  The flavors were incredible, and hit the spot. I've never been disappointed with a meal or a drink here."
5 star rating,"I absolutely loved this place. Aside from one complaint it was great.I started the meal with the onion soup. In my top 10 of best French Onion soups I've had. Not salty very nice taste.Had the Detroit burger as my main entree. Pretty darn good. Great combination of flavors and the zip sauce was excellent.My only complaint is the noise level. I thought the music was too loud and it was hard to have a conversation with my wife who was sitting across from me.Service was excellent, no complaints there either.Other than that great food. We will be back!"
4 star rating,"The Buttermilk chicken sandwich was not flavorful. They cover it in ranch to hide that it was not seasoned. The tomato was shriveled not fresh at all. The fish tacos had burnt tortillas. And dry cole slaw. The chef was nice enough to cook mussels that are only on the dinner menu however the waitress made it seem like a very big deal. If that was the case, she should have just said that it wasn't available at lunch. The bread that comes with the mussels were super burnt. (See photo of bread and tortilla) the crawfish sandwich is probably the only good thing on the menu. The ice tea also has no flavor. Tasted like straight lemons. This place is subpar"
3.5 star rating,"Food is generally good, service has been awful in both times I've been there. Calamari and Mac and cheese were very good. Server brought drinks and didn't come back until about 10 minutes after we got our food."
3 star rating,"We made our second trip here on Labor Day aka in the middle of the Jazz festival...needless to say it was super busy but the food was delish and customer service was on point. My husband had the Detroit burger that he devoured with a side of shoestring fries. I had the vegetarian tacos, that were flavorful and filling. We had to take our fig flatbread appetizer home to enjoy due to a little snafu with that. Our server boxed it up to snack on later , he and manager apologized for the mix up and made it right.The menu is on the smaller side but everything we've tried has been wonderful. Very fresh salads both in the concepts and ingredients used. All the dishes that came by us looked appetizing. Bottom line food is fresh, unique and delicious. We came at a crazy busy time, was everything executed perectly...no but they made it right without us evening asking. Honestly what more can you ask for? We'll see you again soon Central Kitchen."
4 star rating,This place is so interesting and fun! Also a great location next to Campus Martius especially during the holidays.Visited with my boyfriend on a Thursday night and didn't have to wait for a table. We were originally sat by the windows next to a keyboard performer so we asked to move and they gladly showed us to a new table.The service was excellent and the food was delicious! The side of Mac n Cheese was so scrumptious and filling considering it was a side and the french fries were also very tasty.
4 star rating,Central is a great place for a wine night and enjoy one of their salads and the fig flat bread! I like it their brunch options just as much too! Sometimes seating can be an issue if you come in with a group but I've been able to get in after waiting just a bit!
4 star rating,"This one star is for poor service and questionable front of house practices. I came with a group of 4. 2 people arrived first and were told they could not be seated until the entire party arrived. However we noticed that these same rules did not apply to  a group of five that arrived after us, which had only 3 members present. We questioned the host about this who gave us some poor excuse. We are black and the other group (who was seated) was not. Just sayin.........We left to find a restaurant where we felt more welcome. Needless to say I will not be back to central kitchen. So unfortunate...."
1 star rating,"Hostess and waitress were very friendly. Wait time was less then expected, always a plus. Only one restroom, that was strange. Waitress was knowledgeable of the food, which means she herself eats there, also a plus. She recommended the chicken sandwich and braised short ribs. I myself had the short ribs, it was better then average. A little bland to my liking, but descent. The real winner was the buttermilk chicken sandwich, Mac and cheese and fries. All very delicious. Will visit again and order the chicken sandwich!!"
4 star rating,"Stoped into this restaurant after the Rhonda Walker 5K with the family. They have a very nice atmosphere the windows were open and it has a very open air feel inside, the weather was very nice it was warm enough to eat outside. They did not have high chairs to accommodate little ones or the booster seats however I understand this is a downtown bar so next time I'll  call ahead. The host was very accommodating and sat us in a booth right next to the window open to the outside. I ordered the tropic thunder which had Gin in it. It has pineapple as well, it's not very tropical however it is refreshing. We ordered the Belgian waffle and the Vegetable Strata. The berry compote was a nice compliment and went well with the waffle. The waffle was great. The vegetable strata is like a warm baked casserole with caramelized onions mushrooms and other veggies in a bowl, it  comes with a salad. There are many more items on their menu and I'd like to come back definitely a must-try."
3 star rating,"At my ""Reminisce spot"" The atmosphere always brings me back. Absorbing a little alternative and an El Chapo. Winding down with a plate of Tender Wings; celery crisp and a selection of sauces. The crowd is pouring in.....trendy ambiance. Enjoyable for after work."
5 star rating,"The vegetarian tacos were spectacular!! Sarah our waitress was nice, and the location is a fun section of Detroit to walk around."
5 star rating,"Came here for brunch for the 2nd time and ordered their special waffle for the day and it was delicious. It had a caramel drizzle and fresh apples on top, so freaking good. Perfect Sunday brunch spot."
3.5 star rating,"I love Central Kitchen! Every time I come here, I receive great service, delicious food, and a positive atmosphere. They're great for brunch, w/a chef's new signature omelette every Sunday, and 25¢ refills on mimosas. All day happy hour currently on Thursday, and central location near Campus Martius! Also love running into cool people whenever I come here! A must go!"
5 star rating,"It seems as if dining at one of the new, hipster restaurants and or 'bistros' that have saturated the city doesn't seem to come with good service. After trying several spots to get a meal and a few drinks with minimal wait, we walked in to Central Kitchen and Bar to be seated immediately. Great........................We waited half of one hour before we were noticed by any one of the waitstaff. I had to go to the bar to politely ask the bartender if she could see to it that whomever was in charge of waiting tables in our area to please come and pay us a visit. This was after 30 minutes of waiting. After about another 10 minutes and some more confusion, our waitress, who more than likely took several Xanax pills before her shift,brings two waters to the table with 4 people seated at it. Moron. She arrived with two other waters, took our drink order, came back about 25 minutes later with an order that wasn't ours,SURPRISE! However, promptly (10 minutes) came back with our correct order and believe it or not, one free bottle of Miller Lite. Seriously? Suck it. It was at that moment, we decided we would leave after our Pei Mussels and Cheese curds had ben delivered and consumed. Credit to the chef, he probably doesn't ride a mountain bike to work. 4 people 4 cocktails 4 beers , two apps, $84 F U C K I N G Dollars. The boys  were just drinking some budwieser's and the female guests had the reasonably priced 9 dollar moscow mule. SO, sorry to be long winded, but this place should give me a refund just for pissing me the f u c k off. We were there for 3 hours, the place has one bathroom, and the interior decorator was hired from craigslist."
2 star rating,"This place has a great atmosphere and the lounge area outside it perfect for a small group or casual date. I've been wanting to come here for a long time and was surprisingly not impressed with the menu. My friends order food, which all looked appealing, but nothing jumped out at me. The waitress was incredibly nice and helped me order a drink to my liking. Overall, this place was okay and I'll come back."
3 star rating,"The interior decorating is great, as well as tHe ambiance. It's got this modern, industrial feel to is. However, pretty much after that, nOt great.  Myself and two others were sitting at the bar, having a glass of wine, waiting for our table.  I'm sitting pretty close to a pole/extension and an employee kind of hurriedly asks to get by, making me move just so she could talk to a coworker.  When my text message showed up saying our table was ready, I immediately went up to thhe host stand. Myself and a friend asked the host to ask our server to give one of us the bill. As we were seated, we waited a decent amount of time before someone came over. There was a lot of confusion as to who was actually waiting on us. Then, clearly, the host did not relay our request as the server happily accepted our other friend's credit card. We ordered three entrees and an appetizer, they came out at the same time. The food was pretty good, a bit over priced for the portions. I'd like to go back during the summer but besides that there are other places I want to check out."
3 star rating,"Great food & great service!Love bringing my out of town clients here, food is not that great but the atmosphere is off the charts the service is much better than the food! I previously left a rude comment about the fish I think I was just having a bad day, I recently visited & noticed that the chef mixed crispy fish with soup it was actually really good! My take away is ""Just because I'm having a bad I day I do not need to be so quick to post a review or be so critical"" I love the location and the ambiance and my clients love the cocktails and DJ, service is off the charts!! Location location location!! Great location."
5 star rating,We chose here hoping to have outdoor seating but they were having a private party outside. We really enjoyed all the repurposed furniture and lighting. We had the Ceviche which came in an unexpected tomato sauce but was tasty.  The Sea Scallops were cooked perfectly. But the best part of the meal was the Fried Ice Cream. We will be back to try the Flatbread that everyone talks about.
4 star rating,"I thought this was an excellent place to go. I met a friend downtown and we walked here and were immediately seated. It was a Tuesday night and it was full of people. We ordered the flatbread that had Brussel sprouts. I don't like brussel sprouts so I didn't eat it but will say that everyone else liked it. I ordered the cauliflower salad with salmon for my main course and that was excellent. I really enjoyed the flavors that were coming out of all of the items in the salad. You could taste every flavor. The salmon was cooked very well also. I would say that you should order meat to go along with this salad since it is on the smaller side. For desert I ordered the fried ice cream. The ice cream was not fried but was with tortillas chips underneath it. Not sure I would get this desert again. I thought it needed a little more flavor. Since ice cream is good, we all enjoyed it. I will definitely come back here again. I thought it was a great experience and would like to try more on the menu."
4 star rating,"My parents are visiting from out of town so I brought them here on Monday night. We had a fantastic experience! We showed up in time to take advantage of some of their great happy hour specials, I enjoyed a $5 Moscow Mule while my dad chose a $6 Bullet Old Fashioned (I'm not a bourbon gal but he was very excited to see such an inexpensive Bullet drink so that was a win!)Our waiter, Alejandro was so friendly and accommodating to all of our requests. My mom is an extremely picky eater, but he happily answered all of her questions and was happy to adjust her dish as she asked. Our food was excellent. My mom and I both had the Bistro Salad which was a great portion and full of fresh and tasty ingredients. My dad went with the Central Burger which he said was perfectly cooked and tasted great. The only element of the meal that was not outstanding was the edamame appetizer. Let me preface this by saying that I am a salt FIEND. I salt almost every piece of food I put in my mouth. That said, this edamame was so salty that anyone who does not share the same affinity for sodium that I do would almost certainly find it inedible. Regardless, that was a small blemish on an otherwise great experience. This is a great place to come with friends or family for a trendy and delicious dining experience."
4 star rating,The wings are excellent. Great wine and atmosphere. Did not have dinner. I will come back.
5 star rating,"Warning: They do NOT do separate checks for parties greater than 6 people. Wish we had been told beforehand...Ambiance: Bright and clean, kind of a modern hotel meets industrial vibe. The place was fairly packed before we arrived and it was still a long wait for our party since they don't take reservations. Once we were seated the service was actually pretty decent with our drink orders being filled in a reasonable amount of time, our glasses/dishes cleared regularly, and our staff being generally friendly minus the lack of the warning above about separate checks. The acoustics were also nice and it never seemed to noisy despite being full and the music wasn't overwhelming either. Also be warned they only have one unisex bathroom otherwise you have to request a keycard to the use the bathroom in the building's lobby.Food: For appetizers, we shared the calamari, fried cheese curds, and pulled pork nachos. The nachos were served cold which our server caught and comp'd us for but even still they were mediocre and had a sweet chile bbq sauce which was not what we were expected. Continuing the trend of being unexpected, the calamari was served with snap peas and mandarin oranges in a semi-sweet spicy asian sauce. The dish itself was well-composed for it was going for, the calamari itself was tender albeit a little soggy and be warned it had a strong seafood odor which can be off-putting to some. The cheesecurds were perhaps the best app being light, crispy, and of course cheesey although half of our curds were fried into two large clumps which was annoying. They're also not the squeaky chewy curds some wisconsinites may be looking for but had more of a mozarella stick texture. The buffalo sauce served with it was also OK but not inspired by any means. The only part of the meal I found flawless was the Detroit burger which was excuted extremely well. The brioche bun was tender and not too thick/overwhelming, the veggies well-portioned, the zip sauce added a nice hint of tang. The patty was still pink  but closer to rare when I asked for medium rare (but that's OK with me). The best part of the burger was the roasted mushroom and deglazed sauce which added a huge boost of savoriness to the dish and made it unique from most other burgers. It's just a shame it costs $13 and only comes with a pickle. I will say our drinks were also well-mixed, striking a good balance between not too strong and not too weak.Overall I was unimpressed with our meal. The server was super nice and did her best but the reservation and check policies don't make it easy to host a large party. The appetizers were all odd with unnecessary culinary twists and small things such as avoiding clumping of your fried curds or heating up the pulled pork of your nachos gets overlooked. The Detroit burger was admittedly quite delicious but horrendously over-priced. All-in-all I will probably not come back here considering the other options available."
3.5 star rating,"The service was not bad, the environment was great although the patio had a bit of a cold breeze coming underneath. Overall, not a very well thought out service and there was much to improve on. Wouldn't recommend. . .The main issue was the food, while you can't mess up a bottle of Vueve without a significant amount of effort they were able to completely screw a steak salad. The salad was okay, lettuce a bit cheap. The steak, however, was ordered medium and arrived as dog-food. It was completely dry, horribly over cooked. When we asked for more, they removed the dish and returned 10 minutes later with a new steak on a side plate. It took them a few more minutes to bring the salad that it should have come on..."
1 star rating,Lovely place to sit outside and watch the world go by. We enjoyed some appetizers and a bottle of Cava on a beautiful day in Detroit. The service was attentive and the bartender made a wonderful drink that wasn't on the menu - obviously focusing on customer satisfaction!One nice think was when they served us a glass of water they THANKFULLY did not serve straws!  Nice to see Detroit establishments taking a lead on environmental concerns.
4 star rating,The only bad thing about this place was that you can't make reservations and you can't call ahead to be put on the list. there's really no place to comfortably wait. The food was delicious and the prices were great. Carnitas Nachos were amazing and the chickpea veggie burger was so flavorful. Everything we ate tasted super fresh and they use local vendors in Detroit. It's an industrial chill atmosphere. Would definitely go back.
4 star rating,"One of my go-to lunch spots downtown.  I would say it's hard to choose between Central Kitchen and Townhouse for lunch, but the tiebreaker is the slightly better prices here.  Both are great!At Central Kitchen I've had the Central Burger and the Detroit Burger.  The former is a good standard option and comes with bacon, which is great, but the latter is my favorite, with mushrooms and gruyere.  And I'm not sure if it's the zip or the bistro sauce or what, but there is something extra about it that is unctuous and instantly crave-enducing.  I've also had the buttermilk fried chicken sandwich and the Cuban, and both are AWESOME.  Especially if you're really craving a good Cuban, I would recommend this over the one at the Dime Store a million times over.They also have good beer, and it's a very cool location and right next to the Roasting Plant, where you can get the large coffee drink that will be key to staying awake for the second half of your work day."
4 star rating,"Great food and hip atmosphere.I enjoyed the food thoroughly and I am looking forward to the next time I dine here.  It was a Friday night and it was busy, but there wasn't a wait for a two-top. It is pretty congested inside with the restaurant space not being very large.For two people are bill was around $60 which wasn't bad. We each ordered a cocktail ($12 a piece) and I thought they were both excellent.  They are on the stronger side, so I'm not complaining :) I thought the drink with Maker's Mark and St Germain was fabulous!We started with the Wisconsin cheese curds, recommended to me by a friend. They were good, but I would probably pass on them next time. I ordered the Veggie tacos for my entree and OMG these were the best I've had. The tortillas were flour over corn which I prefer and they weren't soggy. The roasted cauliflower was to die for and the slaw added great taste.My disappointment was with the service.  We were never checked on after our food came. Someone who wasn't our server noticed I needed a box and grabbed one and then after waiting 15 minutes with no drinks or plates someone finally came around, once again not our server, to see if we were ready for the bill. This may have been a one-time thing and something happened, but I've also heard from others that their service was nothing to rave about."
4 star rating,"So ima come clean, i'm leaving this review is left after leaving a horrible establishment that didn't say a word to us. I been here twice, first time with my work team at Amrock. Second time with my cousin and sister and both times great. Specifically the second time, we walk in and our reservation at 2:30 and it's 2:15, and they sit us no problem. Our waiter come maybe 5 minutes maybe just a bit longer but on top of everything. Shout out Alejandro. He take our entire order, mimosas here asap, food here in under 10 minutes. He forgot water but apologized and brought it no problem, so we were gravy. Refills on point, he asked all questions, everything. Shout out Alejandro. Forgot to mention the temperature checks and everything too. 12 dollar mimosas with 25 cent refills. I highly recommend. Come here. Chicken and waffles fire. Brioche Toast fire. Everything you need, good food, good service. everything."
5 star rating,This place should have 5 stars. The interior is so cute it includes an outside patio but it's heated so it's actually enjoyable. The Bloody Mary's are to die for and so is the burger. I highly recommend this place for people that enjoy a comfortable couch setting instead of chairs and for mimosas
5 star rating,"Nice ambiance, thought we would grab a drink after the Jazz Festival. Were halted at the door to get wristband to prove we were of drinking age (tacky). When I went to the restroom, was ushered into hallway restroom by a rude hostess, only to be locked out of the restaurant and have to get past wristband man again. Red headed tattooed bartender was rude and bitchy. Blonde bartender stood back there like a deer in headlights instead of helping. Calamari was saving grace-fun Asian twist on it. Go for 5 stars DAJr!!!!"
3 star rating,"Hopefully tonight was a fluke. It was my third time, the first two times were week nights with coworkers and it was great. Since they didn't take reservations we did call ahead seating an hour in advance and then waited nearly an hour and a half after we arrived before we were seated. While we were waiting we had a drink at the bar and I went to the bathroom, it was trashed and there was no toilet paper or paper towel. Once seated we ordered food. The chicken wings appetizer was pretty bland. When the main came, wow, what a disappointment. I ordered a burger and fries and my wife orderd the steak tacos; they where way over salted, had we not waited over two hours I would have sent it back. The chips with the tacos where so salty we did not eat them. On top of this they forgot to bring the fries I ordered.I work downtown and have been to pretty much every restaurant with coworkers or clients, with the amount of great restaurants that have opened up in recent years Central Kitchen is a waste of your time."
1 star rating,"I've been here a few times and have mostly had really good experiences. There is a small sort of outdoor patio (it's covered) and the atmosphere inside is city-chic and fairly loud. The food is fabulous and they take allergies and food sensitivities seriously. My favorite thing on the menu is the fig flatbread! It's a flatbread with super crispy Brussels sprouts, goat cheese, fig jam, and a balsamic reduction. I gave Central Kitchen four stars because service always starts off great and then midway through the meal, every time, we've had to track down the water for more drinks, more water, and the bill."
3.5 star rating,Horrible service Over pricedWaitress was not accommodating There wasn't enough options on the menuDrinks were $10 each and very weak
1 star rating,"One of the main things I look for in a restaurant is a good atmosphere. Central Kitchen + Bar definitely has that! Every time I've gone, the place is pretty full - which I like, because who wants to go sit at a completely empty restaurant? The place is big enough that I've never had to wait too long, but on a Friday/Saturday night the place does get really busy so be prepared. The location also can't be beat, as it's right next to Campus Martius. Decor/music really add to the fun and social atmosphere here.As for the food, I've enjoyed all my meals. The menu is a lot like many New American restaurants. Not too lengthy, but a cool twist on some staple items. Try the veggie tacos (even if you're not vegetarian) - so good!"
5 star rating,"This was an amazing place for lunch! The atmosphere is very inviting, warm, and modern. The workers were very sweet and polite. I ordered the fish tacos which were delicious! The tacos were fresh the cole slaw was really good, you could really taste each flavor from the different ingredients. They came with a side of chips. I would definitely recommend it! Hopefully I'll be back to visit again"
5 star rating,"Happy hour is ok , not a huge selection. The bar itself has a cute setup , and it's right in the heart of downtown Detroit. Bartender was ok. He didn't try to up sell anything to me, he wanted to serve me so he could back to his phone. Oh well lol. I guess I will just talk to myself lol"
3 star rating,"I consider myself pretty well versed in Detroit Restaurants but when I heard Marcus Samuelsson was taking over Central Kitchen; I thought ""huh? where is that"".Hidden gem tucked around a corner from Campus Martius. The decor is super chic, inviting and I instantly felt like I was like a restaurant in NYC or LA. The food was great- fig flatbread and some of Marcus' creations from his new cookbook and the staff was amazing.Best thing about this place. The prices!!! You can have a great meal, in great scenery and it wont cost you an arm and a leg. :: ahem, Selden:: Good Job Central; I will be back soon! xx"
5 star rating,Cool industrial chic interior with a great menu and attentive wait staff.  We had a party of 14 and had a great time.
