date,rating,review
9/18/2018,3 star rating,"Recently my Husband and I went to see singer Vanessa Rubin. Since we have been at Bakers before for music or lunch, food has been constantly very good. Server was nonchalant. Suggest arriving early for best seats. The music was outstanding with local professional artists. The audience, especially at bar were very loud, even when Ms Rubin, made a gracious comment abput noise. Scod stnoise level better. Parking $5.00 for attendant. Suggest parking in lot with attendant, especially st night."
1/30/2018,5 star rating,"I ALWAYS enjoy myself here. The music is great, the atmsophere grown, mature and safe. The management is welcoming and accomodating, and the bar staff attentive and skilled with cocktails. I am never disappointed. Ive been going to Baker's for years, and will continue."
8/19/2018,5 star rating,Food was delicious. This place is right around the corner from my house! The music and ambiance is very cool as well.
8/9/2015,4 star rating,"I've been a child of this place. My Mom and Dad came here a lot in my youth and when I was old enough they brought me here, (after their divorce) because this place is that timeless. As a jazz baby, I welcome live instrumentalist while I dine. The stage is in your face. The size is definitely something they need to review. It's time for change. They do need a larger, more secure parking lot and they do need a larger more comfortable venue. Maybe a remodel needs to be considered. It's like being in the Jazz basement Zora Neal Hurston speaks of in How It Feels to Be Colored Me. It has the ambiance, the culture, the feel, the music but as a comfortable and welcoming place to dine and cater to the future it needs to rethink and realign some things. The cover for the night, Friday, was $10 each. I understand that the band and the house needs their money but I'm also dining and buying drinks in a cramped, unconditioned place so a cover is kind of a slap in the face. If you're going to charge me for everything make it worth my while. Once I sat, next to the kitchen door, I was drawn to the music and the eclecticism of the crowd. The experience is one of a kind.They were busy and seemed a bit unorganized on waiters and tables but we were attended to with grace. The house drink was strong and worth it. We only needed one and my guest and I felt we should have shared it. Delicious and refreshing. The wait for our meal was no more than 30 mins which is reasonable for the crowd and type of food. I ordered fried chicken, greens and sweet potatoes, my friend ordered fried fish, cabbage and beans. We were not let down. The wait, the cramped feeling and the door fee was forgiven.I'll be back with some reservations."
10/29/2015,4 star rating,"What an atmosphere! Came here on a lateSaturday night with my bf after seeing La Boheme at the Opera House. Its small size makes it cozy, warm (a bit too warm actually- don't wear thick layers here) and intimate. It was clear that everyone  was having a great time, laughing raucously and going back and forth with the singers. The musicians were bomb! It was Sweetest Day so the audience was serenaded all night with jazzy old school love songs. We ordered food, of course. My fried chicken craving was taken care of that night.  Our ribs were so tender and juicy, too. The sides were alright. My BF thought they tasted canned but I still ate all my mac n cheese, yams, and greens. The kitchen ran out of quite a few of the dishes/sides we tried to order at first, but I'll chalk that up to our late arrival. I agree with whoever said this is a good date spot if you want to be ""forced"" to get closer to your date-Baker's is the place for that. Baker's has a paid parking lot but it was full so we chose to park on the street and walked 5 min."
11/8/2015,4 star rating,Really busy place and you have to book it before. Amazing sound live experience obviously. The best surprise is the fried chicken (highly recommended)!
5/10/2016,4 star rating,"Love this jazzy soul food restaurant in Detroit--the oldest and continuous jazz club in Mowtown. The people, vibes, music and food are amazingIf you are new to Detroit, this is a must see and must eat...:))"
5/5/2016,4 star rating,"Love this jazzy soul food restaurant in Detroit--the oldest and continuous jazz club in Mowtown. The people, vibes, music and food are amazingIf you are new to Detroit, this is a must see and must eat...:))"
7/29/2018,4 star rating,"Great food consistantly. I mean REALLY great. Good service. Wonderful entertainment. Very tight seating, decor is a bit dated, but I guess that adds to the ambiance. One of my favorite spots."
5/31/2015,4 star rating,"This was our first time here in many years and we had a great time. The jazz  entertainment was interesting and the food was excellent. There were six of us and between us we had the fried catfish, fried chicken and meatloaf entrees . For sides we had the mac& cheese, black eyed peas, yams, and baked potato ----all very tasty. The wines were good too.  The desert was a peach cobbler ---delicious. We'll go back soon."
12/10/2016,1 star rating,I try to support black establishments. But this place is ridiculous!  I'm came all the way from Chicago to a Bears vs Lions games with over 20 guests. So we decided to go Bakers . Well the owner or manager came from the back and said NO  they can't stay for the jazz session to one of his waitresses . Loud enough so we can all hear him. It's five o'clock and the live jazz starts at 8:00pm. He wanted us out by 7:45pm because it's a $20 cover charge at 8pm. Mind you it's 25 people with a 2 drink minimum plus the food is expensive. The dumb management was only worried about that initial cover charge at 8pm. He would've made at least 1000 in 30 minutes just by us ordering drinks alone. He missed out one a HUGE SUM of MONEY! He was very disrespectful! He made the worst business decision ever!!
10/15/2016,2 star rating,"Yesterday, my family and my mother's friends celebrated my mother's 70th birthday party at Baker's Keyboard Lounge. The entertainment was great! Michael Brock was so good! As well, one floor manager, Donte was great! But, the manager and co-owner pulled a bate & switch move on us. When we booked the venue, the general manager was nice an accommodating. He and the owner advised us on our order. We were treated nice by the owner who wrote the order. He said you would have enough food. He even deducted the tax to save us money and said he wanted to help us have a nice event. Yet, on the date of the party, he was no where to be found and then the bate and switch. Thus, I am taking to Yelp to tell people to boycott Baker's. They failed to honor our catering agreement or confirm our agreement with the other owner. They did a bate & switch move and said we didn't order enough food to feed our 20-22 guest. They said that we had to pay them more money to get what we paid for--an order we made under the advice of the other co-owner. Since we refused to pay more money, they served my mother's guest a kiddy plate--2 wing, 4 catfish nuggets the size of a quarter, and 2 tablespoons of sides.  I should've taken and posted a photo to show you how ridiculous that plate looked. After I got over my anger, I did the math and noted that they could have told us to order a regular meal from their menu @$13 per person--the price of a full chicken meal (with 6 wings, two saucers/bowls of sides, & a corn muffin), which is only $6 more than what we paid for when we were told to order the half of pans of food for 22 people (minus ONE side). I can't stop crying about this incident. Long story short, I WILL NEVER STEP FOOT in Bakers Keyboard Lounge again. Also, under the current ownership, most of my mother's 20 guest and their friends probably will never see the inside of Baker's again. I ask you to join me in my boycott of Baker's Keyboard Lounge."
1/22/2015,2 star rating,"Update:Came back to dine here for some good southern comfort fare. There was a $5 cover to see the jazz band, no biggie.  I came with 2 coworkers. Waitress asked us of we wanted top shelf or bottom shelf tequila (of course we picked top shelf since tequila give you a headache of a hangover). We asked the waitress for price, no answer, and she went on her merry way to type in our order in the POS. We ordered the 2 entree with 4 sides plus a pitcher of margarita. Food is excellent as always but when we got the bill for the margaritas we were charged for $55.00 for a pitcher of margarita. This is so unheard of $55.00. I complained so they discounted us $10.00 off the bill so if you do the math we were charged $45.00 for a pitcher of margarita. Never again. Order food but don't order drinks. They don't even have a drink menu because they will charge you accordingly. Never again. Food is still good."
1/22/2014,5 star rating,"Came here with 10 other people while in town for The Detroit Auto Show. While on the road there's not many great places to eat aside from overpriced hotel restaurants usually located in the lobby. So I was ecstatic to come here with my coworkers. The owner was great and so hospitable. He greeted us and thanked us for coming to the restaurant. ""Hope you folks have a nice time. We'll have to hook you up with some pitchers and we'll have to get pictures later."" My company and I looked at each other confused, did he say pictures or pitchers hoping it was an alcoholic pitcher of some sort. Minutes later we were brought out a pitcher of margarita. He did not disappoint!I am a fried chicken connoisseur ordering fried chicken at least 3x a week for the past few months after discovering Krispy Krunchy Chicken in a gas station in Chicago. If I thought Krispy Krunchy was good my taste buds we're in helluva ride that night at Bakers.I ordered the Fried Chicken with collard greens and yams. The Fried Chicken was phenomenal as reviewed by previous yelpers. I don't know what type of seasoning they use or the recipe for the breading but it was crunchy, moist, tender, mouth watering. The atmosphere was lively, the drinks hard, the music was bumpin', and people of Baker's all tied neatly to the jazz club experience. 5 star!"
5/29/2018,5 star rating,"Came with a big crowd and they were so sweet & helpful. The jazz was fabulous, the staff great. The venue is an institution and something not to be missed when visiting Detroit (hopefully those living there go all of the time).Didn't eat any food, but the drinks were great."
3/31/2019,2 star rating,"Yes Bakers is a Detroit Legend... for musicians. If you are hungry or looking for good or even decent service when it comes to dining, this definitely is NOT the place for you. The kitchen looks very unkempt, they have updated the dining area a little bit. I had 5pm reservations at 6:25 still no food, my glass from my drink was dirty, visibly dirty. The music is always great though. Bakers is like that good longtime friend you visit because you've known each other forever but you always eat before you go over because u know their house is nasty!!"
4/28/2019,3 star rating,"Great music and food. The service is extremely slow, and be prepared to hunt down a waitress and wait over an hour to eat. Parking lot is unpaved so don't wear your good heels."
4/28/2019,4 star rating,"Went to Baker's to celebrate a birthday and had a great time. First off, the band was excellent! They played adult contemporary R&B as well as a few modern jazz tunes flawlessly. The food was excellent and reasonably priced. The mac and cheese and potato salad were some of the best I've ever had. We thoroughly enjoyed ourselves."
7/16/2017,5 star rating,"We must have come on a good night, because I'm confused about the posts that say the service lacks. I had an amazing waiter and so did the tables surrounding us. From the very minute we walked in we were warmly welcomed and seated. Our waiter came over almost immediately to give us menus and take our drink order. The drinks came quick. We had 2 more in our party that came about 30 mins after we got there, and they were quickly attended to. We ordered our food and it came quickly also. Wow! Food was delicious! I'd go back just for the food! I got the fried chicken wings, and it came with 2 sides. I got collard greens and dressing with gravy. The crispy skin was delicious! The sides I devoured. My daughter and her boyfriend both got the catfish with greens and mac n cheese. They were both very happy with their order. (Although, they ended up giving their leftovers to a homeless guy that hit us up for leftovers while we were leaving, they gave it with reluctance because the food was so good!) lol! My husband got the meatloaf, he said it was ""ok"". But he's mr. Picky pants.The band was awesome, even let my daughters boyfriend get on stage and jam with them. He's a rapper so I was surprised about letting him rap at a jazz bar but it was good and everyone seemed to enjoy it!The downside: There is a 2 drink minimum per person and a $15 per person cover charge, and $5 parking. So it costed my husband and I $35 before we sat down. We were a party of 4, and they sat us at a table for 6. Later, they sat 2 more patrons at our table. Kind of confusing at first, but it ended up being fine though, were all just there to enjoy the food, drinks and the music. They were nice gentlemen too so it worked. Long story short:Great food, great service, great music and a TON of history! I'd come again for sure!"
4/8/2017,5 star rating,Great food and great company. Regulars are friendly and the food is A1! Come from Cleveland we always stop by.
8/16/2015,5 star rating,"My first visit to Bakers Keyboard Lounge. I was very impressed with the food. I had the fried chicken dinner with coleslaw and mac and cheese, My wife had the chicken wings dinner with baked potato and mac and cheese. We celebrated our 22nd Wedding Anniversary and had a great time hanging out there. We will be back for sure."
1/8/2010,5 star rating,"Yes it IS the oldest Jazz club in the world- and you can feel it when you're there. My first time to Bakers was a night I will never forget. This Singer named Renee Jackson (where ever did she go?!) was one of the most brilliant entertainers. She kept us all laughing and engaged the whole night. She took the time to interact with the crowd and really make us all feel at home and a part of it. And then, she opened her mouth to sing and I could have sworn she was some hybrid of Aretha Franklin and Etta James. I was in Jazz heaven. Her band was really something too. Stand up bass, drums and a man on the piano that got into it like he was Stevie Wonder. Just phenomenal!!! If I could relive that night I would. In addition, the fried chicken, collard greens and mac n' cheese are really delicious. Maybe not the best in Detroit, but certainly what you'd expect of some good soul food. They don't skimp on the portions and every table is armed with hot sauce. Places like this aren't just a cool feature in Detroit they ARE what makes this city."
4/13/2015,5 star rating,"Just a quick date night for my hubby and I. Food is always good and drinks are strong!  We had a great crowd.  I'm happy to say Bakers has a diverse crowd and I love it.I had the friend chicken wings with dressing and greens.  Yummy!! My husband had smothered turkey chops with cabbage and Mac and cheese.  Our food was great. The band was amazing although I can't remember there name. We will be going back soon. There was a 5 dollar cover charge and the booths are small. But it's a very intimate setting, so I didn't mind setting close to my husband. The staff is friendly and quick with service."
1/20/2019,4 star rating,"great fried-everythingfriendly staffentertaining live-musicinterior was small, tight, cozy-vibed"
7/17/2015,2 star rating,"I heard about the Baker's Keyboard Lounge while attending an event in Dallas. I decided to take the opportunity to stop by and check it out.  I do suggest that you be aware of your surroundings. The Baker's Keyboard Lounge is not just well lite outside, the bar/restaurant is very small and during peak times feels very crowded.  The building could use some remodeling. The biggest downer was the time it took for the kitchen to get the food out. It is no joke when I tell you that it took a little over 2 hours to get my food. I was not the only one.  I kept hearing the waitress apologize for the slow kitchen."
8/28/2010,5 star rating,"Ah, my 200th review. My 100th was a memorable one (Graydon's Crossing in Grand Rapids), and so is this one. Just went to Baker's on a Friday night to get the real feel for Baker's (my previous review was from a Sunday afternoon when they were empty).I was blown away. The food was just as good as last time. I got the fried chicken dinner with mac & cheese and collard greens. It was all so fresh, crisp, and TASTY. I mean the chicken was plentiful and fried to perfection. Breaded so nicely and not overdone. Hot, steaming and juicy on the inside, and crisp and dry to the touch on the outside. The mac and collard greens were superb! It is great to know the food comes out awesome, even when they are super busy.The restaurant was very busy Friday night around 10pm, and understandably there was a $5 cover per person (which is very fair considering the live jazz-soul is so melodious and mood-setting). The place packed with folks while Motown jazz soul music sound waves were bouncing all around in here. No wonder this place was so empty at 1:30pm before, because it is truly an out of the world experience at night, especially on weekend nights. You really feel like you are transported back to the days of a glorious Detroit. Motown music and great soulfood truly live on in this place. I was a little let down that the same fried chicken meal was a couple bucks more at night, than in the afternoon - but honestly the vibe in here and the crowd more than make up for it. Yes it's in Detroit - but if you park on the street nearby and just be generally cautious - you will be fine.Excellent place! The culinary gem of Motown. Great food, great music, great crowd, and memorable historic restaurant. Just be aware of steep pricing on drinks and possible cover charges when it's busy. This place is billed as the world's oldest jazz club (at 76 years old). It lives up to its name - big time."
6/8/2010,5 star rating,"I went here with some friends on a June Sunday afternoon at 2PM. The restaurant was near empty and it was evident that this place gets the live entertainment and most of its clientèle in the evening hours, typically beginning 7PM. The establishment itself is in a cozy nook towards the near-West side of 8 Mile. It is a dark, cozy, and storied establishment. The worn out grand piano in the dining area stage looks very archaic and one can only imagine the Motown greats and local favorites that have played and performed here in the past several decades.Though we came at a time when it had just opened up, it was still such a pleasant experience. The wait staff was very on point and friendly. The soul-food here was plain and simply, AWESOME. My catfish fillets were crispy cornbread crumb fried on the outside, and flaky tender without being overly greasy on the inside! Both fillets were oversized and filling, though the quantity was expectedly less than in the fried or baked chicken meals. My 2 selected sides of collard greens and mac & cheese were VERY tasty, no complaints whatsoever. My girlfriend's fried chicken dinner was marvelous. Fried to perfection, big meaty pieces of big boneded chicken, not overly greasy, and tender meat on the inside - served piping hot. The house made sweet and tangy BBQ sauce we got to dip the food in was to die for! It really aroused the taste buds, went excellent with the soul-food to dip in, and made one wonder just how the chef of the day conjures such a wonderful sauce with intricate spices and homemade consistency!Overall, I left this place with one of the biggest smiles on my face. This is a diamond in the rough, a true Detroit gem. This is a historic Motown classic that has changed only enough to meet modern health codes and building codes - everything else about it is historic and pre-riot Detroit! Admittedly, I went during the lunch hours where the lack of live entertainment and earlier hours in the day leave the restaurant virtually empty, I can only imagine how lively and busy it gets in the evening hours during later suppers! The bar has a great selection of drinks, and makes drinks strong - though admittedly the prices are on the steep side for Detroit (approx $7-$10 for a cocktail). The food prices on the other hand were VERY fair at around $9-$13 for most hearty meals on the simple menu! There is a novelty shop with T-shirts and the like as well. My Floridian friend purchased one.I highly recommend dinner here! Go in the afternoon for a quiet and awesome meal, and go after 7PM for a lively jazzy culinary experience! Call ahead in the evenings to make sure the live act does not have a cover charge, as bigger events sometimes do."
4/3/2019,1 star rating,"I had a reservation for my birthday on March 23rd at 8pm, I arrived at 7:15 to find they gave away my spot, then lied and said they did not have a reservation for me.  I made the reservation on March 13th and called on March 20th to confirm the reservation, yet when they started selling out on March 23rd they let my reservation go, and claimed I never had a reservation.  The staff was very rude about it and did not try to accommodate me or find another solution for their error, she in fact said she did not know if she believed me or the hostess who takes the reservations.  I was completely out done.  The staff is rude, they are ghetto and I would recommend that you find another place to spend your money. If I could give them ZERO stars I would, worse experience I have ever had dealing with a business, this was like someone's ghetto basement party.  No class!"
7/14/2014,5 star rating,Great live jazz and tasty desserts!! It's amazing to be next to the stage where many many jazz greats have performed on.Any jazz lover should go here to the world's oldest running jazz club!
3/26/2014,5 star rating,"I love Baker's.  Always have.I have been running senior outings and thought it might be nice to take them to Baker's, as they have told me they all used to hang out there back in the day.Tuesday afternoons (noon - 3pm), Bakers has lunchtime entertainment.  This happens to be perfect for a senior group.  They also have a great lunch special (cheap is REALLY good for seniors - and hell, anyone), it is only $8 for pork chop or whiting or turkey or wings + 2 sides.  Nice special!  I wasnt expecting much (but truthfully, my seniors don't eat a ton).  The portions were moderate, but absolutley perfect.  Side note, several asked abt preparation and I didn't know.....but I do now....Fried pork chop - deliciousWhiting - breaded, fried catfish (?) - everyone loved itTurkey - shredded with light chicken gravy (if desired) - yummyWings - people loved em.Some of the sides that were big hits:  mac & cheese, side salad (very generous portion), greens, mashed and baked potatoes,Dessert (not included in $8 price):  Brownie is delicious, but I especially LOVE the Peach Cobbler.  (Downside, if they sell out over the weekend, they don't always have Peach Cobbler on Tuesday).I don't drink coffee, but one of our guests said they thought it was instant.  That was the closest thing to a complaint I heard.Now to give you fair warning, they have one cook and a small kitchen. They did take 5 orders in at a time (and brought 5 orders out at a time).  To get thru 35 people took quite a long time, but honestly they were really patient (kudos to our group!), and I am sure the entertainment was a great diversion.  I considered dropping down to 4 stars because of the wait, but truthfully, for what they are doing - they do it very very well!Now on a side note, I get carry out at lunch time and it is pretty quick and SO YUMMY (I LOVE the meatloaf and of course the Peach Cobbler).  On my original review, I suggested BAKER'S as a great first date place, but I'd like to also suggest it would make an IDEAL place to take your parents."
9/12/2008,5 star rating,"great place for date nite - even a first date.  you will not be disappointed!!  the atmosphere is wonderful, the people are warm and inviting.  the music is ALWAYS AMAZING.altho the attire is come-as-you are, it's a great opportunity to kick it up a notch if you feel like getting a little dressed up - you will definately feel like it was appropriate.definately a detroit institution...JUST GO!"
2/28/2015,5 star rating,"Great food. Awesome historic location. Service was wonderful. Ordered the turkey dinner with greens and stuffing- no pork in the greens. My kinda place!A Must visit- diverse clientele in Restaraunt, very welcoming. I Love Detroit!"
9/11/2017,4 star rating,"Very good soul food, accompanied by good entertainment and a pretty cozy setting. Perfect for a date night!"
11/19/2017,1 star rating,If I could give them no stars I would. Every time I place a order to go they get it wrong and I MEAN EACH AND EVERY TIME. I let them know that I'm coming from West Bloomfield and I don't have time to come back. So they made it so that I won't be back not even to dine in. Thanks BAKERS!
10/12/2018,1 star rating,"MICE!! Went to celebrate my mother's 70th birthday I arrived at 3:59 reservation was at 4. The worker looked where our table was supposed to be and said you have arrived early the other party is still here...early its one minute until but OK no problem. The rest of my party was running late so no biggie. Then we were  greeted with several mice running on the floor. The lady on the keyboard asked in the mic are you guys OK becuz we are screaming feet in chairs etc. she asked that management come to our area. The manager comes over he says what's the problem we say there are mice over here. He states ""one moment let me get the broom"" all calm like its the norm. Then he attempts to grab one with his hand. Nastiness at its best, I will be calling the Health dept first thing!!! Selecting one star becuz it made me but no stars from me"
10/16/2010,4 star rating,"I heard several rumors about Bakers closing due to our poor economy.    I would like to personally hug whoever is responsible for stopping that.From the minute I saw the huge sign outside, I knew this place was going to be cool.   This is exactly what a jazz club should look like.   Dimly lit, crowded, and littered with tiny tables and booths to accommodate cuddly couples out for the night.The hubs and I met some friends there last night and I started with a Captain and Diet.   I was warned that their drinks are strong but holy cow!!!   You definitely get your moneys worth here.   Hubs was driving so it was Miller Light for him. Boring.The music started and I was instantly carried back in time to a day that I wish still existed.   They were singing 'Unforgettable'   and as I was looking around at all of the photos of jazz greats on the wall, I imaged that every single person had probably played there.   Totally awesome.The night got even better as I saw couples stand up and dance from time to time.   Those are moments I find endearing and Bakers created such a perfect environment that I was tempted to stand up and sway myself.It was only $5 to get in which is a steal considering going to a bad Hollywood movie is twice that.    I didn't order any food but I kept seeing it and smelling it pass by.   Reading the previous reviews, it seems as if the fried chicken, mac'n cheese and collard greens are the way to go.   Therefore I will be headed back there to give it a shot and say with confidence the star rating will boost up to 5."
2/21/2016,2 star rating,"The only reason why I'm giving Baker's 2 stars at this point is because it's Baker's and they are a legend in the Detroit area.  Otherwise I would demote them to a 1 star. Husband and I visited there last night and was very disappointed in how this place has went down.  Paid 10$ cover charge each.  Man at the door collected the money and that was it.  He didn't bother to get off his behind and escort us to a seat, or assist us in finding a seat; he just took the money and continued his conversation with the person he was playing on his phone with when we walked in.  We found seating at the bar near the mirror where as when we approached the bar stools there was something gross laying on the floor next to one of the chairs.  Which I still can't get out of my mind.  After that I was totally ready to go but because our 20$ was in the door we decided to tough it out, stay and order drinks.  It took poor old Ms.Jackie almost 30 minutes to stroll over to us and take our drink order as she was more concerned and attentive to orders coming in from the dining area.  We placed our drink order and was told if we wanted to order food we needed to order right then because the kitchen was closing at 11pm.  We arrived at 10:15pm.  This woman had no will, drive, or motivation to move fast at all.  She looked as if she absolutely hated her job and did not want to be there.  Never once did I see her wipe down the bar counter after people left.  She would just remove the dirty glasses and that was it.  Poor sanitation at its finest!!!Food was nothing like it use to be.  The pork chops were barely seasoned, greens were bland, and the yams had way to much cinnamon.  The corn bread muffin and mac & cheese were good just like we remembered.The ladies bathroom surprisingly so was clean and well maintained.  I was shocked as I went in there prepared to see what I saw on the floor in the bar area.  But it was clean.  I was just disturbed after I washed my hands and there was no paper towel to dry them so of course I had to use toilet paper to dry my hands and use to reopen the door.Unfortunately, I want be going back to Baker's.  I heard they are relocating to a new location in the downtown Detroit area.  If this is true perhaps this is why they are not investing any money into this particular establishment.  Hopefully when they move things will be much better and the workers will be more professional."
2/12/2019,5 star rating,bakers is absolutely my favorite place to go the atmosphere is chill the food is good the music is awesome. especially 313 the live experience!! i love it !!
1/16/2016,1 star rating,"It pains me to have to write this review, considering that Bakers Keyboard Lounge has been a favorite of my family's in the past.  Additionally, I've never written a bad review because I take my reviews and the impact that reviews can have on a business very seriously.  However, what happened last night was incredibly disappointing, so much so that my family will never go back to Bakers, and I feel like it's my duty to warn future potential customers of the perils of what may happen if you choose to dine at Bakers.As I said before, my family and I have gone to Bakers in the past, but only for drinks, and we've had a great time.  We couldn't wait to try dinner.  Little did we know it would be the worst dining experience of our lives...After paying $5 for parking and $10 each for cover, we were seated for our 8 o clock reservation.  It wasn't until about 9:45! that we were finally served our food.  It took an incredibly long time to get each drink, and by the time we got our food, we were starving.  My mom and brother ordered a T-bone steak (each medium rare).  My boyfriend ordered fried chicken, and I ordered fried catfish.Let me start by pointing out that my meal never came.  My mom, brother, and boyfriend were served, and we were told that the catfish would come.  About 15 minutes passed before the server returned to our table, and my meal was not with her.  In the meantime, my mom and brother attempted to cut into their steaks only to see that they were way cooked way past medium rare, all the way to well done.  Let me point out that I, along with my family, RARELY, if EVER, send food back.  I have eaten MANY incorrect or cold orders, simply because I prefer not to make someone's life harder by sending food back or making complaints.  Only if the food is basically inedible do we ever say anything.  That being said, the steak was basically inedible.  It was cooked all the way through, was an off-grey color, and was incredibly tough, and it cost $22 a piece.  So when the server finally returned with waters (but not with my food) they very politely pointed out that they ordered their steaks medium rare and asked if they could have steaks as they ordered them.  The server agreed that the steak wasn't cooked right and took it away.About 10 minutes later (let me remind you, I'm still sitting there with no food, and my boyfriend is waiting to eat his until everyone is served...), instead of getting new steaks, we were approached by a very defensive and rude cook. The cook emerged from the kitchen holding the two plates, the server trailing him looking very uncomfortable.  The visibly angry cook proceeded to slam the steaks back on the table in front of my mom and brother, and go on a rant, telling us that the steaks he cooked WERE in fact medium rare, and that we were wrong for requesting new ones.  I asked him to look at the steak and explain how it could be mistaken for anything but incredibly well done.  He went on to argue with me, saying that ""If a steak has juice coming out of it, it's medium rare...""  the juice he spoke of was the  small pool of brown grease that the steak sat in.... he proceeded to rant about how long he's been cooking and how he knows what medium rare is, and if we want another steak he is going to serve it to us ""BLOODY"" if that's what we want.  Looking back, I wish I would have taken a picture of it, because I literally could not BELIEVE what was happening.  The steak was undeniably well done, and even if it wasn't, when does a cook ever come out of the kitchen and yell at a customer in front of the entire restaurant?!  I've worked in the restaurant business for years, and this NEVER would have been acceptable in any of the establishments I've been in employed in.  If a customer has a request, unless it's totally unreasonable, you satisfy that request, no matter how annoyed it may make you.  And in this case, we made the most reasonable request in the most polite of ways.  Moving on.  My mom and brother decided that they had lost their appetites and we needed to go elsewhere.  I asked the server to speak with a manager.  The manager was very nice.  She agreed with us that what the cook did was unacceptable.  She didn't make us pay for the steaks, however, we WERE charged for the catfish (which we never got) and the fried chicken (which we didn't eat).  By the time we realized that we were charged for a meal we had never gotten, we were so exhausted and embarrassed by the incident that we just wanted to GET OUT.  And GET OUT we did.The disappointment I feel from this experience is hard to put into words. We spent a LOT of money on parking, the covers, and the food we never got, and left feeling insulted, appalled, and hungry.  Needless to say, we will never go back.  Additionally, we will tell anyone we know never to go, or go back.  And I advise you never to go, either.  Sorry, Bakers Keyboard Lounge, but you provided us with the worst dining experience of our lives."
2/29/2016,3 star rating,"I can completely understand why some people put up low star reviews, because they are trying to compare this place to some restaurant or some tourist trap. For anyone that rates Baker's less stars than bad#ss, they just don't get it! There are missing something in life and can't see past the flaws to enjoy this so special and unique soulful experience. All places should strive to be their best, and all places should have employees who strive to be their best. But you have to see places for what they are, and without knowing anything about the owners, I doubt they have any intention of being a ""drinking"" establishment or anything close to a highly rated restaurant. This is a jazz places that is about music, art, an era that has escaped us...so soak it all in and enjoy it for what it is. If you want prompt, perfect service where a waiter asks you 25 times how the food is, in some pristine but souless environment - head to suburbia and some national chain. Instead of worrying about it taking 15 minutes to get a drink (which happened to me), take in the history and voices within the walls of the place.FYI - don't forget to make reservations if you want to go!"
10/22/2017,5 star rating,Great food great music!!!!! I will definitely be back!!! The fried chicken wings were  excellent!!!
10/6/2016,5 star rating,"A must in Detroit.  Great music, character, atmosphere, and food!  Good ol' home cooked soul food.  All around winner!"
11/8/2013,5 star rating,"What a great place!I was really unsure about trying this place, I had drove by hundreds of times but I guess the exterior decor threw me off. Never judge a book by its cover!I went on a Friday night, paid $10.00 cover charge, which is reasonable because they have live JAZZ bands playing and your paying for the wonderful experience.I went with my best friend but next time I'd go with my hubby, they have cute little booths in front of the band to sit in or larger tables in other sections. It was a mixed crowd of people and the food we ordered was delicious (chicken, pork chops, macaroni & yams)The best part of the place was our waitress named 'Laura' if you ever eat here make sure you ask for her because she was excellent, very attentive and on time with everything... we heard she was good so we asked for her specifically and we are glad we did. Check Out Bakers... you wont be disappointed :)"
5/16/2014,4 star rating,Delicious food! Fried Chicken and Mac and Cheese were perfect! The greens were not bad. Cornbread was good! Drinks were delicious and strong. Burger and fries were phenomenal according to my bf. The music was amazing! Awesome band playing on a Saturday night. I had to dock a star because service was incredibly slow and the place is so cramped. No breathing room at all! Other than that this is a great place to spend with your significant other on date nights. I will definitely return soon!
9/14/2011,4 star rating,"I was privilege to go here during my last trip to Detroit. I always had the desire to come to the oldest Jazz club in America. This was a treat from the beginning with the bar counter mimicking that of a piano and the nice attendant at the door. My friend and I got a booth and it would have been perfect if my friend was a girl, a girl i was interested in, because it was a great setup for that. Small 2 person L shaped booths. However he wasn't a girl, and we were too close for comfort. Unfortunately we went during the week and there was only a DJ, no live performances which deterred from the experience, but thanks to the DJ, I now consider myself a Donny Hathaway fan :) The food was great and totally worth it. Anyway, the location is right off of 8 mile and if anyone listens to eminem, you will realize why i was scared even when only walking from my car to the place. You really don't want to walk around here by yourself."
5/17/2018,5 star rating,The food is Amazing!!!!! Catfish with Red beans and rice yes. Best food hands down. Staff is Amazing
9/29/2018,2 star rating,"Five stars for a great Jazz club awesome bands.  One star for thebfood and trunks. Fries tasted like they were weeks old,  Salat was tasteless,  rips, about and normal, we're a mixture between burned and socked in strange  sauce. If you go there pay for the entrance, enjoy the good music but eat and drink elsewhere."
12/31/2010,5 star rating,"Baker's is a Detroit landmark and one that should not be missed. We were lucky to have some friends introduce to the oldest Jazz club in the world a couple years ago, and its now one of my favorite Detroit spots. It's age shows, but that's part of the ambiance. The keyboard bar is the first thing you see when you walk in, and then you'll enter the teeny dining room where you're practically on stage with the band! It's always festive and full of a diverse crowd out to have a great night of music and drink.The drinks are priced right and always strong. The catfish dinner is all I've ever had to eat, but it's amazing! Soul food at it's best. Make sure you get the Mac 'n Cheese side too, one of my favorites - almost as good as my great grandma's!  The cobbler is great as well - if you have room for dessert.Don't let the slightly out of the way location throw you - this is a great spot. If you like live jazz and strong drinks, don't miss Baker's Keyboard Lounge."
12/21/2018,5 star rating,"Only great experiences with this place! Soul food is phenomenal, and the jazz club is an historic landmark. It's a hallmark of my community, and I'm proud of it's legacy."
12/22/2016,4 star rating,"Great Great Place!!!! for food and live jazz on Tues afternoons from 12n-3pm with the talented Isis, her dad on Piano and her mom on Sax.The owner and staff have been wonderful to our group that meet there every 2nd Tuesday of the month."
7/31/2016,4 star rating,Good is really good entertainment is great service could be better but friendly staff!
