date,rating,review
4/27/2018,5 star rating,"Everything was absolutely delicious! Pictured is the fried chicken entrée and the shrimp and grits entrée. Everything was seasoned really well so it was full of flavor. Not pictured is the jumbo lump crab cake which is the best I've had in the Metro Detroit Area. Very meaty, flavorful and he slaw that came with it was yummy!Also loves the ambiance and versatile adult crowd. I'd definitely recommend this place and I will be going back!"
6/8/2016,4 star rating,"This place is on point!!!!!! Make sure that on Tuesday's you mention tasty Tuesday to your sever for 20% off not sure if it wnds after the summer months. Atmosphere, food, reminds me of J Alexander's just to be, but of course most of the staff and management is from there. New spot in Detroit, don't sleep on it.The sidecar, spiked Arnold Palmer lemonade were the boom, crab cake and wings are something you have to try."
7/29/2019,5 star rating,"Hands down the best lunch we had in Detroit!!Me and my wife come here on a Sunday for Brunch around noon.We had blackened cat fish and grits, seasonal sauté veggies and grits and the house potatoes, as dessert we had beignets with the peach jam.Our waiter was Monet.Everything was delicious, Can't wait to go back!!Keep up the hard work Savannah"
4/15/2019,5 star rating,"In my top 5 soul food restaurants across the US and this is a BOLD STATEMENT.  The food is fresh the service is great the environment is a vibe. I would recommend you come and get the chicken Breast meal it comes with greens, man n cheese and yams. There corn bread is also very delicious. My boyfriend and I came back two days later to try there breakfast.THE PEACH COBBLER FRENCH TOAST!!!!! I have no words. NONE. Hands down the best if not the top 1 stop for French toast. It melts in your mouth I'm not kidding.  Try it out and see for yourself. I'm a realist and take pride in my reviews. Let me know what you think!"
8/5/2019,4 star rating,"This is my second visit to SavannahBlue. My first visit was in December 2017 and it was cold as hell in the D! The restaurant has a cool factor to it with artwork on the walls and dope music playing in the background. On my first  visit I tried the Shrimp and Grits and I knew if I ever came back I would not leave Detroit without going back to SavannahBlue! This time I tried the Whole Fried Red Snapper. OMG it was amazing!!! Presentation matters and my dish delivered. It was so cool I hesitated digging in. Once I did I was determined to finish the entire meal. It was seasoned to perfection, no hot sauce was needed. The fish was accompanied by a creole rice dish that was very good as well. My wife had the fried chicken meal with mac and cheese, greens and sweet potatoes. I tasted it all and it was BOMB! I did not rate this experience as five stars due to lack of attention from our waiter. We had to have another waiter find him to replenish our drinks. Also, please be advised that this restaurant is not handicapped accessible. You have to walk up a flight of stairs to access it. I will definitely visit SavannahBlue upon my return to Detroit."
12/31/2017,5 star rating,I enjoyed my dining experience at this place. Ordered catfish fritters and crab cake to start. We were going to just eat a quick bite and head out but it was so good we decided to stay and get more. Ox tails and fried chicken. Very impressed with everything about this place.
2/23/2018,5 star rating,"I took my mom here before going to the opera house. Great atmosphere, great service and excellent food. The shrimp and grits is mouthwatering and I will be back specifically for that. Also had the garlic mashed potatoes and collard greens. Everything was delicious.Only negative is there is no free parking, Lot behind restaurant is seven dollars. Also, you must go up two flights of steps to get into the restaurant. This was a bit tough on my mom"
7/25/2019,5 star rating,This spot was amazing! Extremely flavorful and well cooked. Definitely recommend this spot when coming to Detroit. You will not regret it!!
10/15/2017,5 star rating,"Me and my dad went for Restaurant Week recently.  I had studied the menu prior to going so I already had an idea of what to order.  After going back and forth, I made a decision.  For an appetizer, we ended up ordering the black eyed-pea hummus with buttered pita triangles.  And boy, was it yummy!  We kept asking for more pita bread.  For the entree, I ended up going with the oxtails with risotto topped with greens.  My dad opted for the seafood chowder, the fried chicken with a maple dipping syrup, sweet potatoes, and greens.  And all the food came with some delicious honey cornbread.  All the food was amazing!  The chef did an wonderful job!  We have no complaints.  I will definitely be back!  And my dad has been back at least twice since we've gone."
10/6/2019,5 star rating,"This was my first time here. We were greeted by a gentleman at the door who allowed us to park right in front. The hostess was friendly as well. We enjoyed the atmosphere of the restaurant. The food was delicious. Started with the crab cake appetizer, one of the best I've ever had. I chose the oxtail with cheesy risotto. I had a choice between asparagus or roasted carrots. I chose the roasted carrots. The meal was delicious and I plan to visit again"
3/16/2019,1 star rating,"Honestly This used to be my spot 2-3 times a week. However lately I have been very disappointed in both the service and quality of food. Which is a shame as the menu has so much potential. Also, what's up with the change in beignets?  Used to be paired with an amazing berry compote, now I'm getting some peach cobbler type thing. Not a fan. Why ruin something that was so good. I'm sitting at the bar in Savannah blue as I write this review and have waited 20 minutes so far with an empty glass waiting to be refilled. My dinner was terrible. I had them take it back with only 2 bites ate out of it and still had to pay for it. Where's the management ? I told the server I couldn't eat it and had her take it back. Isn't that something management should be made aware of?There's must be a reason why this place used to have a wait and now I can walk in at anytime. You seem to have lost a lot of your patrons."
4/26/2019,4 star rating,"Trendy, dim lighted, causal to dressy. Great for a date night & good for a chill kick back with a few friends. I wouldn't bring my kid. Reservation required. The parking lot is $7 so we parked on the street $2 for 2 hours. We passed the front door at first, then you walk up some stairs. On a Thursday it wasn't crazy busy. Nice hostess to greet you. Soul food inspired menu. The Jambalaya was excellent a good spicy and different as they don't use traditional rice. The fried chicken entree was good/safe, but I would encourage you to try something less typical from the menu. That lemonade and sweet tea, babbbby! So good! Our waitress Jasmine was attentive and helpful. My only negative, the cocktail menu didn't have many fruity type drinks but that's personal preference as I am not a whiskey or cognac drinker. We would return."
2/15/2019,3 star rating,"The food was good. I had the fried chicken (which oddly resembled a pork chop) meal, with yams and greens. My friend enjoyed their shrimp and grits...said it was even tastier as leftovers the next day.The service left much to be desired. The women taking coats were good, but we sat serverless for 10 minutes. I had to eventually be 'that guy' and grab one of the women repeatedly walking past our table. She said she wasn't out waitress, but served us from that point forward. She was unattentive at best. At some point, a tall man who Im assuming was mgmt came to our table to briefly apologize. Felt like he almost had a script. Yikes.I'd say get carry out-sitting at the bar may also be fine."
1/3/2019,5 star rating,"My All Time FAVORITE RESTAURANT IN DETROIT!!!!! Savannah Blue is a restaurant I hold close to my heart! They earn all 5 stars  every single time! My husband and I have Dined at SavannahBlue for birthdays, anniversaries and they never disappoint! The food is impeccable, so fresh and the menu is so diverse! I'll share my favorite dishes and I can say that honestly have tried almost the whole menu! Hands down for an appetizer you MUST try the Georgian Hummus:Black eyed pea puree, crispy peas served with garlic flatbread!!!!!!!!! AMAZING, you will thank me later! All their appetizers are great but by far the Georgian Hummus is my favorite appetizer dish on the menu! For a main dish, the Braised Oxtail with Cheddar risotto, crispy root seasonal vegetable is mouth watering. The oxtail is cooked to perfection and falls off the bone! The staff is professional and the atmosphere at SavannahBlue is classy and elegant with a grand piano in the dining/ bar area and they have separate intimate dining experience with an amazing view from of downtown Detroit!!! Every time I visit Detroit, SavannahBlue is a must! How did I forget to mention the yummy honey cornbread!"
2/2/2020,4 star rating,"Yummy shrimp jambalaya. Cool industrial space. Nice view of people mover, ha. Not many plant based options. I would definitely go back for happy hour specials."
7/21/2017,4 star rating,"Stopped in to dine with my Girlfriend. I had been wanting to try Savannah for some time now! Glad I did....very cool/relaxed spot; tucked away on Time Square!....the lighting, atmosphere and even the music hinted in the back-ground was perfect!!Ordered the Catfish Fritters; served with an amazing smoke-pepper ramoulade sauce! Deleesh!! Along with the SB chopped salads! All Great choices...!Enjoyed glasses of their speciality wines; the Stelling di Notte; Pinot Grigio and Concundrum Red...very nice HOUSE selections. Bravo to the Red blend of the evening! (Will be looking for this Red, to add to my sipping collection). And from the chill and sips; her Pinot was enjoyed too....!Very impressive dining experience ......really, nice cool spot...I will be back to try my originally planned to order; Shrimp and Grits. But till next time."
6/15/2019,5 star rating,"This hidden gem is amazing!   Everything from the doorman, to the decor, down to the last drop of food.   I went with my family on Friday evening.  It was so difficult to choose 1 entree so everyone got something different....I had jambalaya  my daughter had shrimp grits  (they warm up nicely) and my husband had they friend chicken .  Honestly everything was so delicious I'm already thinking about what I'm ordering when I go back!!!!"
12/12/2018,2 star rating,"After a very bumpy evening dinning here, and a very upset stomach, I am weary of the multiple great reviews here.To preface this review we dined here on a Wednesday evening with a party of four, a $200+ bill, and no reservation.Starting with check in, the hostess kindly made us feel out of place with no reservation.  We understand the need for this when the restaurant is full,  but on this evening they appeared to be operating at half capacity.  Regardless we asked to sit at the bar we were told we were not able to be served there.  We were then escorted to couches, sat there for only one min, and were then escorted to the table.After being seated the service was sketchy.  We were missing drinks until after appetizers, and even the entrees arrived.  We had to repeatedly ask for water glasses to be filled, and when pouring wine the waitress mixed up glasses.  Not that big of a deal, but as this was a work dinner it was a bit awkward. Now the real heartbreaker of the story is that the food left three out of four of us feeling ill within hours of leaving the restaurant.  All of the ill patrons had eaten the salmon,  and thought it had tasted a bit off during dinner.  Non of us were able to finish our meals due to ill feelings, overly rich sauces, or pour selection in ingredients.  As the evening progressed we realized that we should have said something and maybe sent some food back as we started to feel ill.Regardless of the slight bits of food sickness, the food was bland and basic.  The service made us feel awkward or abandoned, and was a big disappointment. With so many great restaurants in Detroit it is difficult to see the appeal of dinning here."
4/13/2019,5 star rating,It is always a good time here! The food is always excellent. Today was my anniversary and once the staff knew they all came by to say congratulations!  This was the sweetest thing ever. Small acts of hospitality is why this place will always have my coins!
11/4/2017,4 star rating,"If you don't get the crab cakes you're completely wasting your time here! It's the best thing on the menu. You can either get a jumbo crab cake appetizer or you can get it as a meal; either way you won't be disappointed. The service is great at the bar (only place I've sat) and the environment is always beautiful. Also, if you're trying to book an event or large party, they don't respond well. Note: Every time I go I always slip on their floor! I'm not sure what's up with that and I'm not THAT clumsy!"
1/30/2019,5 star rating,"What an amazing, upscale and sultry soul food restaurant! I ordered the oxtails and macaroni and cheese. The oxtails were seasoned to perfection and the meat fell right off the bone. So tender. I was also able to sample my neighbors collard greens and crab cakes those were both delicious as well. Definitely worth checking out if you're ever in Detroit."
3/17/2020,5 star rating,"The catfish is out of site, as are the cocktails! Definitely worth spending an evening!"
3/8/2019,3 star rating,So today I decided to try this restaurant.  The restaurant isn't bad. Reservations is highly suggested or you'll end up sitting in the bar area. We also had someone that was handicap with us. They were  not really accommodating for us.  I feel the drinks are  a bit overpriced as well.
3/16/2019,5 star rating,"The food is amazing! The service was excellent, everyone was very nice from the minute we walked in. The cornbread is the best iv ever had, it's a must have and the bread pudding was also amazing!"
2/23/2019,5 star rating,"Great spot, especially for some late night eats. Kitchen stays open until midnight, which is clutch for getting some food in your stomach before a night out in the city. The menu offers a good variety of appetizers and entrees, ideal for sharing family style. For sides, the mac and cheese wins. Collard greens uses turkey instead of pork, and it's amazing. Generous portions sides. My recommendations would be the shrimp and grits, catfish, and the fried chicken. I will say that I do wish the corn bread was a bit better because it was less than Jiffy-average. They have coat check along with a bar and open seating for a cool, casual setting. Then in the back they have more open dining seating that's a bit more intimate and vibey- good romantic date night spot or cute girls night out dinner spot. Your pick. I could come here and dine alone because the food is worth it. #noshame #putsomebutteronthatcornbread #supportlocalbizness"
3/30/2019,5 star rating,"Catfish fritters..appetizer....YUM!!! The sauce that comes with it was perfect.The Oxtail was sooooo good with asparagus. That's what my friend got. I got the buttermilk chicken with greens, roasted carrots and the dipping sauce for the chicken. You have to try this!!Great astmosphere!!!! Definitely great for date night.Oh the dessert....devine!!!! Beignets with a glaze. 5 star. Was not disappointed at all."
12/27/2018,3 star rating,"Made a trip to the D from Columbus, OH to see my Forever FLOTUS on her Becoming Book Tour. Made a reservation about 2 weeks prior to the trip to have dinner before the show. First off, the restaurant is located on a dead in street, we noticed a door to enter, however it did not list ""Entrance"" nor did we see people inside. Upon open the door, we notice steps on our right side that lead up *insert blank face* and finally someone who works there walks by and advises us to go up for the restaurant. We get checked in & advise we have a reservation...hostess looks confused and ask that we stand in the lounge area to be seated shortly.  There is a seating area in the ""lounge"" area with a large community type table and two additional tables off to the far wall and a bar area. After about a 30 min wait, yes THIRTY MINUTES I ask the hostess how long before we'll be seated again as the reservation was for 6 and she placed us in the lounge area, again she looks confused and looks down at her tablet, here we go *insert heavy sigh* The hostess talks to a young man in a suit clearing tables, they seem to be short staffed or over booked, I'm not really sure, he's on a cell phone and walks over & ask if we had a reservation *insert another blank stare* me: yes, for 6pm, shows the confirmation email from Open Table. He was very apologetic and stated he would seat us right away. We were seated at one of the tables by the wall in the lounge area, never got a glance of the dining room area. My friend & I both ordered the same meal, catfish, greens w/ mac & cheese, we also had the chicken wings as an app. The catfish was friend very well, I like my greens with less stems and cooked down a little more but thats b/c my mother taken hours to make her greens, but they were good. The mac & cheese was not my fav, you get a healthy portion, but it wasn't anything to write home about. But baby, that cornbread is a yes and more please!!! Please note on the menu, they advise that carbonated drinks are only refilled ONCE for free. Our serve was one of the bartenders, she gave great suggestions regarding the meal, however, she never came back to the table to collect our payment, so my friend had to go to the bar to pay. Some lines of communication may have been crossed re reservations, however I hope they do well here and make some small changes, I would definitely give thus place another try if back in Detroit and maybe i'll get a seat in the actual dinning room."
2/9/2020,5 star rating,"Great place . The whole snapper is awesome. If you want some really good southern cooking in Detroit, this is the place to go. Not to mention, a very friendly and accommodating staff!!"
2/23/2019,5 star rating,"My wife and I were in Detroit for a show at the Fox Theater and walked over to Savannah blue. When we arrived at the desk, they asked if we had reservations because this is clearly a popular place. We did not, but we're sat at a bar area table within about five minutes. We happened to be there during restaurant week, but opted to order off the regular menu. We chose the Manhattan seafood chowder, Georgian hummus (black eyed peas!), Jambalaya, and whole friend red snapper. Everything we ate was delicious! Cooked and season perfectly. The portions were a great size and my wife even took home some of the rice from her fish dish. This place will not disappoint but be forewarned that it is not a cheap eats place. Our food and two glasses of wine were $95. We would return!"
2/1/2020,4 star rating,Went last night. Ambiance is very cool. The food was overall very good. Hubby got the ribs which were outstanding. My oxtail was a little tough and gristly. Mac and cheese and polenta were excellent. Drinks were good. I would definitely recommend it!
6/10/2017,5 star rating,Thee Best Soul Food (Upscale)!! Classy. Classic. Cosmopolitan Style. Professional. Beautiful atmosphere. Bar none. Detroit soul! YOU MUST GO HERE! Shrimp n grits!Berry Cobbler
11/11/2018,3 star rating,"The atmosphere was wonderful, decor wonderful, food wonderful. The service was subpar at best. At one point I had to get up and get drinks for my table at the bar. Yes, the last drinks I ordered from the server never came. I had such high hopes for this establishment. I'm not sure if I will try this place again.@Ron S.  Thanks for the reply, best regards."
11/17/2018,5 star rating,"Happy Birthdayyyyy to me!!Savannah Blue is the only place that I thought of for a meal fit to be remembered!!My bestie is sitting next to me and said, and I quote ""I can't remember being so happy at a restaurant""I believe that is when a restaurant becomes more than just a place to eat!!I feel exquisite, satisfied, fortunate to have a meal that spoke to me!!Visit Savannah Blue!!"
6/7/2019,5 star rating,"We chose this restaurant based on Yelp reviews. We were not disappointed.  We arrived at 330pm which was 1/2 hr before opening. The manager turned on the grill and had his staff set a table for us.  Great service. Not many places would do that. The waitress gave us recommendations which we ordered.  They were excellent.  The catfish fingers are a must. Delicately breaded, crisp, with no fishy aftertaste.  The shrimp and grits were superb as were the buttermilk fried chicken and St. Louis ribs. Sides were unusual.  The candied yams are a must try. Could be desert  We also had a bottle of malbec which paired wonderfully with everything. It had tones of tart cherry, raspberries and lemon.  Tart but light.  This restaurant deserves 5 stars"
4/16/2019,2 star rating,"The food was okay. Not great. The yams are gross mine looked like a baby food, my cousins looked a lot better. I did like the wings and the sauce that come with it. The cornbread was a little dry. The fried chicken was good."
2/14/2018,5 star rating,"Nice cozy atmosphere. Great for a date !!! Ambience is a bit on the romantic side. Had the the blacker the berry cocktail and my hubby had the PM 13, both were really good !!! For appetizer we the catfish fritters was just fried catfish it was good but expected it to be in a heavy batter but overall was still good .  I order the oxtails and hubby had the fried chicken for both were tasty . Waiter was very attentive. Will be going"
1/21/2018,5 star rating,"Nice cozy atmosphere. Great for a date !!! Ambience is a bit on the romantic side. Had the the blacker the berry cocktail and my hubby had the PM 13, both were really good !!! For appetizer we the catfish fritters was just fried catfish it was good but expected it to be in a heavy batter but overall was still good .  I order the oxtails and hubby had the fried chicken for both were tasty . Waiter was very attentive. Will be going back !"
10/22/2017,4 star rating,"This place is like a little hidden treasure in downtown Detroit. We had just finished a class and were originally supposed to be somewhere else for dinner, however the other place was overbooked. We were able to make reservations and arrive and be seated when we planned. The menu options were great and so were the drink options. We had a party of seven. I opted for the ox tails With spinach and risotto. The risotto was cooked perfectly. The spinach was also pretty good however they were such a small amount on top of the ox tails. I felt like I needed more because There were really only about two bites, So I don't know how it was considered a side.The drink I opted for was a long island iced tea. It was rather water down.Overall, we had a pretty good experience, good conversation and a good atmosphere."
1/11/2020,5 star rating,"Great food, great atmosphere! I had the oxtail and it did not disappoint. I went there with a group after a football game, and the service was great. Only thing I would recommend is that the beef up the beer and cocktail selection."
1/17/2019,3 star rating,"Made a reservation through Open Table- I'm a big fan anywhere I can make a reservation!  Went on a Tuesday and it wasn't crowded so we were able to get seated immediately.  The space was really cool, it was upstairs and had 2 separate areas.  An open area with bar and some small tables and piano and then a dining room.  The dining room did seem a little cramped and noisy, I had a hard time hearing the people at my table (I'm also kind of weird about acoustics in restaurants).  It was kind of upscale and we felt a little out of place, we stopped in on our way to the Red Wings game and people were clearly there for date night and dressed up or out on business dinners.  They only had a few beer choices, it definitely seemed like more of a wine place.  We ordered crab cakes as a starter, they were described as ""excellent"" by my crab cake connoisseur fiance.  The dinner portion was large enough for 3 of us to split.  Could have easily ordered 1 crab cake per person as an app!  We each ordered a different entree, jambalaya, shrimp & grits, and catfish.  I had the jambalaya and it was definitely not like any other I had before.  In my book I wouldn't call it jambalaya but it was still very good and filling!  The catfish was good and came with 2 different sides so good portion of food.  The shrimp and grits was winner of the night!  My friend saw many other patrons order it so he had to get it and we all tried it.  Had great flavor and very filling!  He couldn't even finish it all."
12/14/2018,4 star rating,"I have to give this place 4 stars only because they are not handicap accessible which means not everyone can enjoy the wonderful food. I'm not sure how this passed city inspection. But now on to the amazing food I ate!! I have celiac disease which means I can't eat anything with wheat, barley, rye and anything that contains gluten. Their dry rubbed wings are out of this world. They serve it with a smokey BBQ sauce which I didn't even have to use because these wings need nothing! For dinner I got the shrimp and grits. They assured me the ""gravy"" wasn't really gravy. It was amazing!!!!! Shrimps are cooked just right, the sauce has a kick to it and there is sausage and pure yumminess in every bite!You won't be disappointed!"
11/2/2019,5 star rating,Amazing if you're looking for some upscale soul food. Their drinks are quite good as well. Highly recommend making a reservation.
11/12/2019,4 star rating,"I had this place on my list to visit for a very long time. I must say that I'm glad I finally ate here. I made reservations for two seated by the window, nice warm welcome from the waiter. I ordered a Manhattan that was on point. Catfish Mac n cheese, greens, corn bread was good. Only downside is that that my wife went to the ladies room and came back disappointed. So if management is reading this review, you guys gotta take more care in keeping the ladies room clean. Other than the restroom this place cool."
8/23/2018,5 star rating,"Two words...Braised Oxtails! OMG!  I nearly fell out with the first bite. Did I mention the cheddar risotto and garlic roaster asparagus? Wait...I'm getting ahead of myself. When my sister-friend suggested we have dinner at Savannah Blue, I said, ""Yes"" and we were not disappointed. Each dish that our waiter (Byron ) brought to us was received with sheer delight. The jumbo crab cake and cat fish fritters had us snacking our lips. Oh, and that sauce! I tried to keep it classy.  But I am a true Foodie and I get real excited about a good meal. All of it was scrumptious! And, I was nearly humming inside when I took a sip of my pear martini. The location, the vibe, the decor and THAT piano! Classy, chic and casual all at the same time. It's an intimate place to just be and connect. Loved the couch, the bar and the pictures!  In true Oprah form, I've told all my friends about Savannah Blue. We coming back for Brunch!  Thank you!"
3/1/2019,4 star rating,Excellent service! I had the fried chicken and it was amazing.  Mash potatoes  were creamy and tasty.  My friend had the oxtail and she really likes it.  Mixed drinks were on point.
2/2/2019,5 star rating,Omg a diamond in the ruff!!! This place is amazing.  The ambiance is perfect for a date or with friends. The food is amazing.  The service is great!!!! I can't wait to come back.
9/13/2018,5 star rating,"Our last night in Detroit and my Wife and tried SavannahBlue, it was fantastic! The fried chicken with their maple-pecan dip was amazing and the best crab cakes I think I've ever had. We head back home to Florida this morning but we will hit this place again on our next visit."
12/6/2020,5 star rating,"I'm very happy this restaurant is still able to do curbside but...I REALLY can't wait for them to be able to re-open. They have the best atmosphere, food & cocktails!"
9/14/2020,5 star rating,"I'm so glad Savannah Blue was able to re-open. Had such an AMAZING experience! The service, food & atmosphere were second to none. Its a must!"
11/12/2018,5 star rating,"I dined here yesterday and the experience was, in a word, great. It wasn't just that the food was good and very well priced, nor was it just that the dining room is lovely and very comfortable, it was that the service was so, so, so good. The warmth and attentiveness of everyone from the hostess, to the coat checker, to the wait staff in the dining room was just great. An extra added bonus was the clientele who were very friendly and way swank. I mean, I thought I was dressed just fine for lunch, but the other diners were seriously bringing it, and I don't mean by wearing business suits and ties. We're talking fashion here.The Georgian humus turned out to be a real surprise. It was terrific. Catfish fritters were also very good, as was the seafood stew. I was with others who'd already eaten to keep their mouths empty for business talk, but I will eat with my mouth full so...just great. I'll definitely return when back in Detroit."
7/15/2017,3 star rating,"Soooo many great reviews, makes me sad to give a three. I dined at savannah today 7-15-2017 based on all the great reviews especially the reviews of the mac-n-cheese..... a big disappointment on the mac I knew something was off when i received my plate since all of the pics showed the Mac served sliced in a square..... I wish I took pics but as usual I forgot plus I left my phone at home‍ but the Mac I had was runny and bland. I ordered the jumbo crab cake entree by the way. The crab was awesome which is why I gave a three... that and it's a nice place plus the drinks even tho pricey were strong. Well to me lol I'm not the best judge of that so I've heard. I hope they get that Mac together tho. I willing to give them another go tho I won't let a bad Mac experience keep me from trying the rest of the menu. Please enjoy the pick of my left overs lol"
8/24/2016,5 star rating,First of all i walked right past the front door. Its on the 2nd floor of a warehouse painted all blue. Loves the decor. Detroit has mastered these type of soul food spits better than anyone else in rhe country.Food was a delight. Check put my pics ...oxtails seasoned perfectly. Server nailed this one. Green beans were sauteed and cooked perfectly. Still had the snap in em. All over a chessy risotto.....oh yes and corn bread....lol was i wrong fir picking up the bone and finishing it like i did growing up I THINK NOT!!  lol
8/3/2018,5 star rating,"First of all... I selected this because it is labelled as ""vegetarian friendly"" which I'd say is not true.  There are zero vegetarian entrees on the menu.  Like any restaurant, you can order vegetarian side dishes or special order entrees with meat removed but I'd say it's misleading to call it VF.  Second, the appearance from the outside is not very impressive but borderline sketchy.  I was completely comfortable there but I could see how someone else may not have been.  We had to park in a tight lot for $7 and walk halfway around the building to enter.  I would tell people not to be dissuaded by this.  It's also on the second floor and although I did not see an elevator, I assume there should be one.  If you can't climb the stairs you should find out ahead of time what to do.Aside from those two issues, the place was outstanding.  It was clean, well-decorated, nice ambience, pleasant crowd, friendly hosts and servers, cotton tablecloths and napkins, decent pours on the cocktails. Our server was Byron; he was super professional, friendly and knowledgable about the menu...and fun.  The prices are very reasonable as the food and experience were much like a fine dining restaurant. It is a bit loud. The cuisine is really soul food with a northern twist which I didn't realize before arriving.  Although they have a few mainstream dishes most of the menu is not the usual meat and potatoes.  Nice variety and everything we had was absolutely delicious."
10/13/2018,3 star rating,Solid southern restaurant in downtown Detroit. Really cool location with a cool vibe. Food was good without being great. Service was adequate but not incredible. Really cool cocktail list though!
10/13/2018,5 star rating,"The ambiance in this place is amazing! You enter through up some steps greeted by beautiful hostess. Just past the bar is a piano that helps to capture the mood of a late night dinner filled with love and cultural appreciation. The food was absolutely amazing! My friends and I shared a Devine crab cake that came with a Cajun remoulade that was perfect. I ordered the fried chicken with collards and Mac! Tasted just like home,maybe even better, sorry mom. My friends ordered the salmon and rib dinner. The food was sooooo good that I wanted to order more to take back to Indy! Detroit definitely has some really amazing food spots.SavannahBlue is a must! Just remember to book ahead."
8/12/2018,1 star rating,"This is based on service alone. I did not get an opportunity to try the food as my review will make clear shortly.We arrived at the restaurant at 14:00 and were told dining would not start until 14:30. We were a party of 5, with 2 kids. We were offered the lounge area that catered to walk-ins. At 14:45 we had not heard anything from the hostess. At which point I went to inquire on our table. The hostess said she'd get back to us shortly.At 14:50 she walked up with what appeared to be a manager who informed us that we could not be seated at the bar area because we had 2 kids with us, and that he could not seat us in the dining area as he had a reservation for 15:45 and had to honor it.Why make us wait for 45 minutes only to turn us away. The kids were with us the whole time. If this was an issue why didn't the hostess make it known when we walked in?"
11/22/2016,5 star rating,"This place as recommended by the hotel staff and glad I decided to take up the request. My server Sherrie was so friendly and professional. I highly recommend this place. The vibe is laid-back, chic. Nice evening ambience, even for the traveler dressed in shorts and converse. This is added to my must visit again travel list. The complimentary cornbread was just like grandma's. The SB Chowder and Shrimp and Grits was waaaayyy too much for one person but glad I tried them both.Will definitely go back and recommend."
9/7/2016,5 star rating,"This place as recommended by the hotel staff and glad I decided to take up the request. My server Sherrie was so friendly and professional. I highly recommend this place. The vibe is laid-back, chic. Nice evening ambience, even for the traveler dressed in shorts and converse. This is added to my must visit again travel list. The complimentary cornbread was just like grandma's. The SB Chowder and Shrimp and Grits was waaaayyy too much for one person but glad I tried them both."
9/30/2018,5 star rating,"Whoa! Support this restaurant! This was seriously great food, quality service, and amazing atmosphere. Soul through and through! Everything! App - Georgian Hummus!!! I could eat that everyday. For entree I got the Oxtail and Cheddar Risotto, Collard Greens, and Yams. Seriously it was like Christmas! We tried all 3 deserts! Loved them. I left so stuffed but so grateful we went there. I will be back!"
5/27/2018,5 star rating,"I can honestly say that nobody in my party had one single complaint about anything. The entire experience was phenomenal and if there are any regrets it's that this swanky joint has been open since 2016 and this was everyone's first time here (but not last!).  The lounge area is very nice with a baby grand piano in the corner and smooth jazz on the sound system. Would be a great place to grab a drink and hang out with friends.  We were equally impressed with the dining area with the exposed brick wall and comfortable seating.  But the star of the show is the food and the wonderful service. Seriously, we are talking about water glasses constantly being refilled, excellent menu suggestions, pride in the restaurant itself and a genuine desire to help guests have the best experience possible.  And the food.... Everything was delicious. We started with the black eyed pea hummus, unique and delicious. I had the crab cakes which were amazing. No filler... perfect sear for a bit of crunch.  The macaroni and cheese is legit!  Also had at our table was the jumbalaya, the shrimp and grits and the oxtail. Oh and don't forget about the delicious corn bread served complimentary.  Even though we were stuffed the bread pudding and beignets were also devoured.  I cannot wait to go back. And soon.  There's still that wonderful fried chicken to try!!"
7/17/2018,2 star rating,"Ok my peeps, I finally went to SavannahBlue it was ok. I wanted it to be great, it just wasn't. Maybe it's because I eat this type of food all the time. So the good. ""Great Atmosphere, Great Decor, staff was very nice."" the bad... well not bad just not great, the food was just ok, funny my mac and cheese was just out of the oven (+) had the pan mold corner.. yep the aluminum pan mold, like the 'family reunion'. Another thing i had the Apple crisp or crumble, some apples were cooked, some were not.. uneven is the word. The Ugly... i noticed the kitchen staff kept coming out of the kitchen cruising the dining area, drinking out of what seemed to be a water bottle? Perfectly fine if i didn't wonder 'I guess he's waiting for the mac & cheese to cook through'  I think the restaurant is stuck betwn being upscale and down home."
9/20/2019,5 star rating,Loved this place! The ambiance is so welcoming and lets you have a relaxed meal and allows for conversations with a very enjoyable jazz/blues music in the background. I had the wine which was good and my friends liked the cocktails as well. But the star of the evening was the food. It was one of the most delicious meals I have had in a long time. The meat was perfectly cooked and the seasoning hit the right spot!
9/29/2018,5 star rating,"If you've never been to SavannahBlue you should smack yourself. The food is excellent, our server was knowledgeable and friendly. My husband and I enjoyed the ambiance and decor, but more so then that; the food, wine and cocktails are outstanding. I enjoyed the braised oxtails with risotto and collards (my mouth is salivating just thinking about it) and my husband enjoyed the shrimp and grits (the creamiest grits I've ever had). Do yourself a favor and go to SavannahBlue, you won't regret it!"
9/28/2019,1 star rating,Doesn't say anything about a dress code on the website. Wasn't aloud to walk into the restaurant. Stood outside waiting for a car and watch people come out the restaurant with sportier clothing then what I was wearing. Doorman needs a lesion in fashion.
