rating,review
4 star rating,"I went here visiting from Chicago for the Movement Festival. I've got to say this place is cute, quaint, super friendly and family oriented. I felt at home. The food is delicious! The location is perfect, and the wait was well worth. I would definitely visit this place again when I go to Detroit."
5 star rating,A fun and original breakfast/lunch spot in downtown Detroit.  You may have to wait up to an hour for a table but there is a good and warm  lobby to pass the time.  The Menu is amazing and their specials can be wild!  A must try while in Detroit. Not perfect stars as my last visit the order was messed up and one dish was not warm.
4 star rating,"We came for Easter brunch fully expecting a line but not the two hour one that was estimated for a table for two. We were debating whether or not to stay but I had the idea to do take out and sit at the multiple tables/benches outside of the restaurant which cut our wait time to about 20 minutes.The lady who took our order was super friendly and thorough so points for that especially since it was just a takeout order. We ordered the housemade sausage breakfast sandwich, seasonal veggie hash, brioche french toast, and half order of Korean fries. The worst was definitely the breakfast sandwich. The patty had a weird texture and the seasoning wasn't the best mix - I would've rather had a Jimmy Dean-esque sandwich. The Korean fries were ok - they needed a sauce to tie everything together (pro tip dime store: take a look at oh my gogi in Houston). Brioche french toast was good but I haven't seen anybody mess up french toast so I wasn't blown away. The seasonal veggie hash was definitely a surprise in how good it was but could have used more salt. All in all, I'm glad we didn't wait 2 hours for the food because it would not have been worth it at all especially considering how small and loud the space was. Ok brunch place though."
3 star rating,"Ate their two days in a row the food was THAT good. The second day we got to sit at the bar seating and watch them crank out all the food, WOW! These are so hard working people. A MUST eat while in Detroit."
5 star rating,"The Dime store is Deff top of the list for breakfast places in Detroit. I have tried the omelets the breakfast sandwiches, but the Benny's take the cake. Today on special was the croque madame and it was nothing short of delicious. Each bite leaves you wanting more with wishful thinking of being able to make the plate at home (probably impossible). I have never had a cold brew prior to the here, but the hype of nitrogen cold brew isn't just a hype.  I can't leave out the great staff! Everyone is so kind and helpful and just seem happy to be here. We have had Chrissy at our very first visit and DJ at our most recent; both a pleasure.  So.....If you're in the area of downtown Detroit even for a few hours, even if it's not ""breakfast"" time, I STRONGLY suggest paying a visit! You will not regret!"
5 star rating,"Found this place on Yelp during a business stay.  Hard to describe but who cares when the food is excellent.  Started with he cauliflower soup served in a mug.  Creamy an delicious.  Then grabbed a beer. Yes they have a full bar. Finally the Korean BBQ fries.  Fries cooked well.  Meat done nicely.  Sauce was a touch bland for me but I like spicy so ""normal"" people will love it.  I added a bit of sriracha sauce for kick. Service was great.  Different people checked on my and were very nice. Highly recommend for lunch if you are downtown in the motor city."
4 star rating,The space is a little tight. It the food was on point. My friends and I really enjoyed our meal! I had the Benny and it was delish!
4 star rating,Amazingly good breakfast spot! Benefit philly was so good definitely recommend. Drinks were delicious and staff were so nice. Everyone wore masks and constantly we saw our server using sanitizer! Great spot
4.5 star rating,"I've had a ""draft"" of a review sitting on here for over two years. I never fully know what to say about Dime Store and keep thinking nothing I could say would ever compare to my experiences there. This is the best brunch spot I've ever been to. Hands down. I will fight you about this. You will lose. The entire team at Dime Store is phenomenal. They will give you the inside scoop on Detroit, they'll help you find the shuttle to the game, they'll give you tips on dinner spots and dive bars -- they treat you like a good friend the second you walk in the door. I'm a regular at Dime Store and know quite a few people by name, I've never had less than VIP treatment and always rave about this place. I once had two friends in town from Indiana and when we sat down at the bar at Dime Store they were completely blown away, I mentioned to the bartender that I wanted to show them the best brunch in the city and all of a sudden a few apps we didn't ordered were presented in front of us. We were treated like royalty, and not because they wanted return visits later (I was already a regular and my friends are from too far away for Dime to get much of a return on investment from the complimentary apps we received) they simply wanted my friends to have a great experience and they did.Pro-tip: Ask for the non-alcoholic old fashioned. Made with nitro cold-brew and orange and chocolate bitters PHENOMENAL."
5 star rating,"Let's begin with the fact that I appear to enjoy waiting for food.  Well let's just say here is one place you should wait on.  Was seated at the bar both days and it's amazing to see all that goes on with everyone behind there.  Cooking on the grill has everyone doing their part, the bar area has their part to do, and everyone is happy with their job.  Getting to the main issue you would love to know, the food is delicious and fresh.  It's not much else to say other than to visit this place and see for yourself.  For those not from the area, it's located in the Dime Building and fittingly named the Dime Store.  You won't regret this visit when you come to Detroit."
5 star rating,"Lunch and breakfast items available. And a long list of sides available! Although, it is usually very busy because of its small space, the wait is not too long. Nice location in the Chrysler building downtown. I had Cheesesteak with shaved steak, onion, and American cheese on hoagie. Withheld shiitake and oyster mushroom. And a side of Mac and cheese made with white cheddar and smoked Gouda, topped with bread crumbs and chives, with added Brussels sprouts."
3 star rating,"My husband and I visited the Dime Store on New Years Day to start our new year off with a new restaurant. I  heard about the wait but I figured since we got there 30 minutes before closing that it wouldn't be one. Boy was I wrong! However, we were assured, by a very friendly hostess, that we would be seated regardless and in 35 minutes and that we were. We were greeted immediately by our server Ryan. He was Great!! Not once did he make us feel rushed or like they were supposed to be closed. I ordered the cauliflower soup and the Cheesesteak Benny. My husband created his own omelette and ordered the Bacon Apple Waffles. MMMM MMMM GOOD!!!! Everything was so DELICIOUS  and SATISFYING! No complaints. The wait was worth it and the service was EXCELLENT! We officially have a favorite breakfast spot! Please believe the hype!! Everything exceeded our expectations and we will be back!!!!"
5 star rating,"Yelp, you have deceived me. After Movement, we were starving. Honestly, our standards at that point were quite low. I saw Dime Store had 4.5 stars so we decided to go for it. My first warning should have been the fact our Lyft driver, a Detroit lifer, had never been. Still, we went. Coffee was burnt. Like super bad. Plus they have creamer instead of real cream, always a bit of a deal breaker for me. We ordered the duck hash, pork belly Benedict, and waffle with fruit. The duck hash came with these sad lil potatoes and a sickly sweet syrup. Duck confit was...not deserving of that name. The Benedict was eh...dry pork belly, but probs the best of the bunch. The waffle was 1) soft 2) tasted like an Eggo 3) was an extra $2 for about 6 slices of fruit...like what??Honestly, an entirely regrettable meal..."
2 star rating,"I had one of the breakfast specials and it was phenomenal. I had the key lime pie French toast. Also had the amazing Korean french fries. That is a must try!!! When I come back to Detroit Michigan I definitely will come back here. Great friendly service, good prices and amazing food"
5 star rating,The service was pretty good here and the food is different and good. The duck Ruben has a unique taste because of the pickled cabbage but it is tasty. The mustard is homemade and the duck isn't plentiful. You want to get the Mac and cheese. Next time I visit I'll get the Mac and cheese add chicken with a waffle. It'll be the perfect combination.
4 star rating,"I wasn't very impressed for my first outing. It took a while to get a table. We were sat somewhere where awful lighting was blinding my friend. The food:Cold smoked salmon benny: I didn't think that even the muffin would be cold. It was a much colder experience than I anticipated and I guess that's not really my fault on this one.Veggie Hash: Good, but nothing too incredible.Sweat Poached Pear Salad: Quite sad.Brussel Sprouts: Phenomenal. Absolutely incredible.Anyway, this may not have been the best greeting, but the brussel sprouts were enough to have me very much on board for exploring the menu further. I'll be back."
3 star rating,"Yum!  This is a small place but VERY delicious! I ordered a special of the day, a Toro omelet, it was AMAZING!  Heads up - They wait until your entire party has arrived before they seat you but they will save your place in line until they arrive... My friend was late the day I went but we were seated pretty quickly after she arrived.I would have given this place a 5 but the service wasn't great... The waitstaff is friendly but we never saw our waitress I ran out of water and orange juice and it was like 30 minutes before we saw her again so I could ask for a refill. Plus she didn't stop by our table for like 10 minutes after our food was delivered to check on us and my friend needed cream and sugar for the coffee she ordered and we needed ketchup and the corn chips strips were missing from our omelets we ordered."
3 star rating,"I have to admit that I am not the biggest Detroit fan, I mean I'm a Chicagoan, but this place was good and was worth the long wait. The best part about the wait is the atmosphere, it was nice and warm inside the building which is all you can hope for on a cold December Sunday. I definitely snapchatted my way through the wait, lol! I swear I wanted to order everything off the menu but we contained ourselves. The spicy Korean fries were to die for and French Toast is my Jam so I was so happy that their Brioche French Toast didn't disappoint. Needless to say if I ever find myself in Detroit again I will definitely be dropping back in to the Dime Store!!!"
4.5 star rating,"The brunch was insanely fantastic. I had the duck bop. The wait was long, but it was well worth it!"
5 star rating,Coffee was great! Brunch was good! Would definitely like to try them out again. Hopefully next time we won't have a too long of a wait!
4 star rating,"We had a 1 hour wait, and it was definitely worth it!   The building dime store is in is also where Drought and Bon Bon Chocolates are, so we enjoyed some treats while we waited.We ordered the duck rueben and the sausage hash because we couldn't decide between brunch and lunch!Both were really delicious.  Food is really good, fresh, cooked well.   The higlight of the experience though, were the spicy korean fries!  HOLY CRAP!  Must try!  These exploded with flavor, were not too spicy, and we couldn't stop eating them. Will be back if we are ever in the mood/in the area for brunch again."
5 star rating,"Great stop for brunch!! The French toast was amazing!! Melts in your mouth; had turkey sausage on brioche bun with egg whites, spinach and grape tomato! Excellent place; great service and reasonably priced!!"
5 star rating,Waited just over an hour for Dime Store this morning for a group of 5. It was worth it! I've visited a few times before and enjoyed great coffee and always try the menu specials. Today I had the apple caramel bacon French toast. A healthy portion a cooked to perfection! I also had a Bloody Mary that was decent but not the best I've had. The rest of my party had some variation of Hash and there were no complaints.
4 star rating,"Was in Detroit for 24 hours... and ate at two spots. Katoi and Dime Store. BOTH live up to the hype. Went here this past Saturday and had a bit of a wait (1 hour-ish). Restaurant has a building lobby connected so sit back, relax, and wait for them to call your number. Ambiance had a dope, chill vibe to it. Music was on-point, service friendly. Had pork rinds (OMG - so good! never thought about putting sriracha on them), duck poutine, and duck bop. Had a beermosa (forgot what Michigan IPA it was served with - definitely recommended) to top off the meal. Had no idea what to expect when visiting Detroit, but glad yelp landed me here."
5 star rating,"The Dime Store is a great place to go with groups- it's always fun to watch what everyone orders because the food is beautifully presented. I am giving this a 3 star on account of food flavor and price point. First my table had the avocado and tomato sandwich on a brioche bun and side salad. The bun was surprisingly delicious - we could not put it down! The side salad dressing was olive oil/ vinaigrette based and very light - good flavor. I did not regret ordering this, but probably would not order it again because the flavor didn't wow us.Next we ordered churro waffles which were our favorite. It had a light airy texture with a crunch from the cinnamon sugar - definitely recommend.Finally we ordered the housemade sausage hash. The meat had reminded me of a taco flavor and the potatoes were a little on the dry side for my taste. Again not bad, but did not wow me.Overall we had a good experience and the staff was very friendly :)"
3 star rating,"I LOVEEEEE this place!! It is always super packed so don't ever think that you can just pop in and get a quick bite. Having said that it is TOTALLY WORTH IT! The service is awesome and I have literally never had a bad item and I swear I have eaten half of the stuff in the menu. The kimchi fries are my favorite, share them with your table. You literally can't wrong!"
5 star rating,"I love the food here, just be strategic about the time you come--I avoid weekends if I can. The weekend wait is brutal, it can be over an hour. But the food is always tasty and fresh and they have carafes of mimosas! The service is always great."
4 star rating,"On a business trip so it's was worth getting up early to escape the breakfast included hotel offering.  Cheesesteak Benny was nice unique take on the Benny.  Biscuit was a sweet upgrade on the English muffin.  American cheese sly attention. Get a side of the local pork sausage patties.  Why are you still reading, you should be ordering!"
4.5 star rating,"This is my favorite brunch spot in Detroit! I love the Kung Pao specials and their mimosas are delicious. Their coffee is also so good and definitely a local roasted, just unsure of who! Definitely excited to come back"
5 star rating,"Came here for breakfast, to say I was disappointed is an understatement. We tried to order a salmon Benedict but they were out of it. Come to find out that was a blessing in disguise. A side of hollandaise was ordered with the avacodo, tomato, egg sandwich and it was cold and flavorless.Wait, did I say flavorless? That seemed to be the theme for the entire breakfast. My French toast was soggy and had zero taste. If I ate brioche covered in Elmer's paste it would have been no different than the hunk of paper maché that was dropped on my plate. If there was a plus to the morning it was the delicious coffee.  Won't be returning.D-"
1 star rating,"Came during lunch and got their steak and eggs (poached) for takeout. From ordering to getting my food, I waited about 10-15 minutes and my food was still when i got to the office.The steak was perfectly tender and flavorful. The bite sized potato hash was crispy and salty and the eggs were rich and had a soft yolk. If I lived in Detroit, I would definitely be a frequent customer!!"
4 star rating,Nice place to grab lunch. Breakfast hours are really busy. Good prices for quality meals.
4 star rating,"Today was my first time here with my boss and team.  The food was great! It is in the Chrysler House Building right on Griswold.  I had the House made sausage omelette.  I will be back for the Eggs Benedict! Great mimosas, Bloody Mary's, and coffee with Baileys Irish Cream. Yum! You may want to come early because this place will fill up quickly."
4 star rating,"Went on NYE for brunch.  At 11AM, it was a 40 minute wait for a table for 2 (and when we left around 12:30, it was the same)...so be prepared for a wait.  But the lobby outside the restaurant is very spacious, plenty of room to sit while you wait.Once seated, service was fast.  We split an order of Korean Spicy Fries, which are life changing.  I had an omelet which was enjoyable, though I wished I had read more of the menu.  My GF had the Spicy Belly Benny which is her standard and favorite breakfast.  Very good!Will be back to try more!"
5 star rating,"Honestly, this place is overrated. Not sure why everyone is so obsessed with it. There are much better places to eat around the area. I gave it another try and ordered the pesto chicken sandwich and it was dry, unseasoned, and should have def been made with a diff bread. No thank you, to anyone who tries to convince me otherwise and order from them again in the future. I'll pass."
2 star rating,"Superb!  Cheesesteak Benny was perfect, and I am picky about my poached egg and hollandaise!  The mixed greens were the perfect accompaniment.  My boyfriend got the Philly Sandwich and said it was the best he has EVER had (he is extremely fussy about ALL food).  The wait wasn't bad either, only 30 min.  Waitstaff all so bubbly and we sat at the kitchen bar seats!  Can't wait to come back!"
5 star rating,"Excellent food with great & fast service!I ordered from their specials menu and it was excellent (gobbler benny the first morning and it was so good, I came back the next morning to try the hangover burger)!Big Mike was a great server behind the bar & played an excellent auxiliary roll as DJ."
5 star rating,"I went here for brunch & it was pretty good. It was super busy so my pal & I got stuck in a tiny table in the middle of two parties, so it was less than ideal. Te good was tasty so I think I'll try coming again when it's less crowded to get the full experience."
4.5 star rating,Super awesome service! The BLTE is my absolute FAVE! Nothing bad to say about this cool place. Food is great and the staff is amazing!
5 star rating,"The one hour wait for Sunday Brunch was buffered by a trip to Bon Bon Bon.....  nice dark chocolates to take home for later.The Shrimp Harumaki roll was most delicious!   Shared that with Dan as an appetizer. I had the roasted Brussel Sprout salad with Duck leg confit.  Dan had the house made sausage hash. Along with Bloody Mary's, of course!Next time we'll plan it better so as not to be inundated with St Patrick's Day parade runners  Place was crazy busy!!"
4 star rating,Bland and Mediocre food. Im glad I didn't have to wait to be seated since it was just me because it would not have been worth the wait. My first and last time going there. There's definitely better brunch places in the area.
2 star rating,"The Dime Store was a fun, uplifting experience.  Sit at the bar and visit with Big Mike, he's a solid dude and made our visit extra special.  He recommended the Fries, but having just had fries he redirected us to the Chicharonnes, this was the correct move to make, lemme tell ya!  Still crackling upon arrival this pile of crispy delights did nothing but please. Chicharonnes are tasty enough to begin with, but the Dime Store went ahead and turned it up a notch with a drizzle of heat and for a double bonus, at the base you will find a tasty pool of flavor for dipping, sweet, spicy and just plain delicious.  We also had the brussel sprouts, cooked perfectly and lathered in a savory sauce, very nice.  Our visit was short and sweet, but certainly left a positive impact.  The entire staff was friendly and helpful.  I would love to try out the brunch scene here and plan to do so on my next visit to  Detroit.  We came during the late afternoon which proved to be a good time as it sounds like there is often a wait.  Sit at the bar if you can, make a new friend and watch the magic happen!"
5 star rating,"I was in Detroit for a wedding and came here for both Lunch and Brunch the following day because I loved it so much.It's a really cute restaurant downtown with decor. Had the Cuban sandwich for lunch plus spicy korean fries which were BANGIN'. Think a Bulgogi beef but on top of really good fries.For brunch, I had the cold-smoked salmon breakfast sandwich and shared peanut butter and jelly french toast which was on special. PERFECT combination of sweet and savory, which is exactly what you want for brunch. The french toast was so good that I am going to try and make it at home.To top it all off, the wait wasn't too bad for 7 people for brunch on a Saturday and the prices are really reasonable for how good the food is and how big the portions are. The Dime Store is doing it right!"
5 star rating,"Their homemade pork sausage is incredible and I wish I could have met the pig whose flesh was that exquisite to show him or her my love, appreciation, and gratitude.  The mimosas are generous, and Big Mike at the bar taught me that burying yourself in leaves to survive in the woods isn't as fun as it sounds.I actually went back here two days in a row, mostly because I was meeting someone at Hudson Cafe the second day which was unexpectedly closed, and this is nearby, and I was not sad about it at all."
5 star rating,"I ordered the Brioche French Toast, it had to be the best French toast that I've ever gotten from a restaurant! would recommend for anyone. Great decorations and service didn't take too long!"
5 star rating,"I've heard a lot of great things about this place but I'm rarely in the area early enough for breakfast/brunch. My friend was visiting from out of state and I thought it'd be a good opportunity to try it out.The place was packed but our wait was maybe 5min, tops. Service was great and the waiter was able to point out the most popular items, and give personal opinion. They also offer parking validation for the first few hours if you use the lot around the corner.Food was very good and the portions are generous."
5 star rating,"In our very small circle of peeps, Ray and I are the ones in the know when it comes to cool food spots. This being my first visit and review of Dime Store goes to show how very tiny our circle is. So here I am,  the nearly 1200th review, with just as many pictures, and I'm supposed to say something new, innovative, something that hasn't been said before?????‍‍‍. Mostly I'll say, ""I agree, that's for sure, couldn't say it better myself"". We had bacon truffle fries, yikes- super dangerous with bacon ""not so bits"". Duck bop hash- great, surprisingly much better the next day!!! Same can be said for the goat hash special. Chicken tortilla soup was passed around our party of four making everyone wish they got their own. Even the guests sitting around us made it a great experience. Nobody was mad while I ogled their plates and drooled accordingly. And indeed it was the gentleman next to us that convinced my husband to order the goat. Shout out to the server who brought drinks and asked ""do you NEED straws""? Hell no sister, we're saving the sea turtles, thanks for asking!!!! I guess I'll end with a small pleasantry that had nothing to do with food. Upon arriving, our wait time was 45 minutes, imagine my delight when we were sat in 23 minutes, now that is great customer service."
5 star rating,I love breakfast here.  Great food that has never disappointed  along with an A+ attentive wait  staff
4.5 star rating,"Cool little diner with quick service and amazing food. Not much more to say -- about as good as it gets for lunch in Detroit.I had the Korean Fries which, as everyone says, are absolutely delicious. Also had the Philly Cheesesteak which was very good.Can't wait to go back!"
5 star rating,"We made a visit to Dime Store for brunch while visiting Detroit, and it was a great choice! The service was awesome - all their staff are super nice and welcoming. It's also in a great location, right in the middle of downtown. I ordered the pork belly benny and my fiancé ordered the veggie scramble. Both were great! My dish had a ton of flavor! The food cane out pretty quickly as well. We attempted to go back a couple days later (on a weekend) and the wait was over an hour. Just a heads up for any of you who are looking for weekend brunch! I would def come back to Dime Store the next time we visit Detroit!"
5 star rating,"Love love love this place! It's in such a beautiful building and the food...Phenomenal. Not a single thing I would change, at least for the dish I had. I had the Veggie Hash. So good!!! Highly recommend. As well as a chai latte no espresso and orange juice. Everything was so good."
5 star rating,Great food and large portions.  Everyone at the table was very happy with what they had. Excellent breakfast selections. Sandwiches and sides were incredible too.
5 star rating,"Completely amazed by this place. I've started to have an expectation of these hipster places in Detroit; looks cool, expensive but low quality food. That was definitely not the case here. I walked away feeling I got exactly what I paid for.This place is located in the Chrysler Building. Its decently large with some cool decorations on the inside. A really laid back atmosphere with workers that complement the vibe they give off.The food was on point. I ended up getting a Smoked Salmon Breakfast Sandwich. AMAZING. This sandwich came with a grilled egg on it which added to the perfection. I was thoroughly impressed by the quality, as I am very picky with food and refuse to eat something I purchase if its not made right or something is off. This also came with a side salad. Not knowing at the time, but the side salad is substitutible with fruits or fries. My girlfriend ended up getting a salmon salad. This is something she doesn't normally get because they rarely turn out tasting the way the chef wants it to. This was a smash hit. Very tasty and the salmon was cooked as if it was done at a 5 star seafood restaurant.I will definitely be back here and have already recommend this place to a few friends before writing this up."
5 star rating,"I wanted to try everything!  So many unique things on the menu it was hard to decide but I settled on the chicken pesto sandwich with a side of macaroni and cheese, because let's be honest, who doesn't want macaroni and cheese?  Both dishes were extremely tasty!!  The atmosphere is cozy, and a bit loud.  Service is quick and super friendly!I highly recommend stopping by if you're in the area, I promise, you won't be disappointed!"
4 star rating,"Dime Store... I need my five cents back.  People say this place is great.  My experience is the service is good, but like many places in the metro area... the food is just okay.  Not bad... not saying that at all.  I just don't think, the food here... you have to try ...  Maybe if it wasn't so hyped bore I went, I would give it a higher score.  So I went a few more times.  Service is good.  The wait is long (very small place).  The food... decent.  So I still don't get the hype. Décor: 3 out of 5Food:  3 out of 5Drinks: NAService: 4 out of 5Cleanliness:  4 out of 5"
3 star rating,"O.M.G!! This place deserves more than just a regular 5 star rating. It was the best lunch we have ever had.We got to downtown Detroit unsure of where to go, after reading some yelp reviews, we decided to stop by the Dime store. It was around 11:45am and surprisingly there were only us and 3-4 other parties. Though after 30 minutes, the place was jam packed. What we ordered: 1. Tortilla soup - the soup came in a cup with tortilla on top. The portion was enough and the soup was so good! Highly recommended this for appetizer. 2. Duck bop hash - my gf really really liked it. It tasted a little sweet (from the seasoned duck), savory (from the upside egg) and spicy (siracha).3. Smoked salmon Benny - I really enjoyed the meal. Overall, 10/10 for the food quality and service. The waiters kept checking on us quite frequently to see if everything was alright. Even when the restaurant was packed, service was not slow either. The experience here was amazing! A must try in downtown Detroit!"
5 star rating,"One of my top places to go to for Brunch. Exceptional food and service. Highly recommend this place for anyone for Brunch. Take into consideration the wait time as it gets really packed on the weekends, but its so worth it after."
5 star rating,"I don't understand why this place is so well reviewed, everything about it is terrible.First, the food. The salmon burger is a pre-made patty that tastes overly salty. The fries are very dry. The duck bop had overly sweet duck that was super dry and tasted old. The potatoes that it came with were previously frozen tiny squares of blandness. The English muffin was hard as a hockey puck. The chicken pesto sandwich was an under cooked piece of chicken (super dangerous) on a bun with pesto sauce. It tasted flavorless. I really don't get the hype when not one of the three dishes we got were even mediocre.Next, the wait. Two hours. Seriously?! Even if the food was good, is anything worth that kind of a wait?Last, the space. Narrow, crowded area with chairs all almost touching. It's very difficult to get into and out of your seat, the person next to and behind you needs to get up to let you out. There's nothing cool or hip about a small, crowded space inside a business building's lobby. No views. No impressive decor. Nothing.I give it one star because the service, despite all the other downfalls was polite and reasonably attentive."
4.5 star rating,"Amazing food, worth the wait, excellent service, and very warm atmosphere. Would recommend this to anyone!"
5 star rating,This is our favorite breakfast spot when we come to Detroit.  Fantastic food with wonderful service.  Never a disappointment.
5 star rating,Great Breakfast!  Good service.  Fast and wonderful Latte.  Industrial feel. Warm and friendly.  I highly recommended this stop.
5 star rating,"Came to Dime Store with the ladies last night. We've been trying to hit up this joint for a while and we were not disappointed!Ambiance: Relaxed, casual, between a diner and bistro - I quite liked the vibe in here. Service: Fantastic waiter last night, service was prompt. Since the three of us were sharing food, we asked for an extra poached egg on our benny - thank you to the chef and waiter for that! Also we were sitting around and chatting way past closing time - I really appreciated that we didn't feel rush and no one kicked us out even close to an hour after. Drinks/Beer: Small selection but something for everyone. We only had beers. My friend got the ginger beer which was pleasantly intense. I had the Ballast Point Watermelon IPA - delicious, highly recommend. Food: Delicious!! We got:- el toro rojo benny: This was very tasty! The chorizo was in patty form under the poached eggs. Very flavorful and tasty. I liked that the hollandaise was not super creamy. This definitely doesn't come across as an eggs Benedict to me but in a good way. - duck bop hash: this is a must-get. Definitely a different take on hash. I loved the pickled veggies and fixins on this one. The duck was a touch salty for my taste but I'm a low-sodium consumer usually. - seared brussel sprout salad: GET THIS. This was my most favorite thing we put in our mouths. I'm a huge fan of mushrooms in all things and the shiitake and oyster mushrooms in this salad were fantastic combined with thick cut pieces of bacon. It's served warm and is just so incredibly worth it. Parking: found street parking on a Thursday night right out front. The park detroit app is usable here which makes it easy to pay for parking.Definitely worth a visit if you're in downtown folks!"
5 star rating,"Three stars to me means nothing was wrong, but nothing blew me away either. I was definitely hyped up after hearing so may people talk positively about Dime Store, so that may be what some of the disappointment is attributed to. I must have missed something! I ordered an omelette and took bites of breakfast sandwiches and salads around the table. The pros: everything was very fresh, crisp, and plated well, mushrooms in my omelette were super flavorful and above average, and the rye bread was great. I also liked that the staff seemed very, very, very, VERY nice and caring in general. I would say I liked the atmosphere and getting to interact with the staff better than the food; they have that aspect down for sure. I wish I had more constructive criticism for the food...it wasn't bad, I just think that in a place like Detroit with so many options for brunch, the food needs to be atypically good. When I first read the menu, I was intrigued (cheesesteak benedict, duck reubens, spicy Korean fries) and texted my boyfriend a pic of the options that reminded me of him, so I will probably be back to give this place another try."
3 star rating,"Heard about Dime Store from a friend who suggested I go here for brunch while visiting Detroit and to say that I am pleased that I took this suggestion is an understatement.Arrived here around 2:20pm and although they close at 3:00pm the place was still jam packed. My manfriend and I like to have bar seating because it is always a more personal experience in my opinion. It was a 25 or so minute wait which was no problem at all considering they were about to close and still were willing to seat us. The hostesses were very apologetic and assuring that we would get seated soon which was way too kind of them.Once we got seated we were greeted immediately by our bartender/server (pretty sure his name was Antonio?) who made a magnificent bloody mary and was very attentive.  He was spot on about all suggestions (I had an omelette that was more fluffy than any omelette I have ever had in my entire life, not exaggerating!) and my manfriend had the special which was chicken jerk hash and he loved it.Since we were visiting from LA, enjoying some amazing food and a cocktail or two deep, we ended up chatting and befriending not only our bartender/server Antonio, but we also met a few other employees who were equally as welcoming. Even had the pleasure of meeting the owner, Larry who was super rad and very charming. Props to Larry for being so hospitable and shout out to Justin, Sid and Antonio again, as well. You guys are truly the foundation of a thriving and fantastic restaurant. I even left with a T-shirt that I am currently wearing as I type this. If and when in Detroit again would definitely be back to Dime Store."
5 star rating,"Absolutely amazing Sunday breakfast after Garth Brooks concert. Southwest chicken hash, strawberry stuffed French toast and Korean fries as an added bonus. Got to sit at the counter and watch the super talented cooks work their magic. Fun atmosphere. Great service. Delicious food. Get the Korean fries!!"
5 star rating,I love Dime. Wonderful brunch and service. Wish it was larger however just an all around great restaurant. We have limited options for brunch in Detroit and this is my top choice followed by Lady of the House and Parks and Rec. Parc's food is extremely average but location and service solid.
4 star rating,"I'm not sure why people keep opening these fancy hipster restaurants and making them tiny, but I digress. Fortunately, the food was good. The service was ""meh"", and definitely could be improved. Be prepared to wait way too long. I would come back during a weekday."
4 star rating,"It can be difficult to get in during normal times, but it's well worth the wait! I recently got take out from here and they made sure to package everything separately to avoid food getting soggy, which was definitely one of my big concerns. Going back soon!"
5 star rating,"Visiting Detroit from the other side of the state and we searched Yelp for the best breakfast place- THE DIME STORE. This place is awesome and the food is delicious! I ordered the special ""white walker French toast"" and it was literally the best french toast I've ever had. So unique! My fiancé ordered the Philly cheesecake Benny and oh my YUM! This place did not disappoint, and it's super fun inside. My only minor complaint is that our server brought our bill to us halfway through our meal without even asking if we needed/wanted anything else. Not a huge deal, but just not the best restaurant etiquette. Other than that, LOVED this place and will definitely come back the next time we're in Detroit."
4.5 star rating,"This place gives brunch a good name. We arrived to my Eater brunch pick of the weekend to find a massive crowd waiting in the spacious entryway. Luckily, our small party of two only had to wait about 5 minutes and we were promptly seated at the bar. The service was quick too. We ordered a veggie and philly hash. OmG. So good it was hard to eat mindfully and cherish every bite. The flavors and textures were perfectly balanced. Great food, service, music and vibes here."
5 star rating,"Went today for brunch with my boyfriend and we loved it! 20 min wait which wasn't bad at all. Service is efficient, food is tasty, and the inside is very cool and urban. I'm a huge fan of Asian fusion so I was excited to see some fusion dishes on the menu. I got the Duck Bop (duck confit hash) which was awesome. Boyfriend had the Korean bbq sandwich which he devoured in about 5 min .I hear great things about their eggs Benedict so we'll definitely be back!"
5 star rating,"So so good!  The place was packed but they still had time to be friendly and treat us nice. Once we got in the service was great and the food was even better. I wanted everything on the menu. Ended up with a smoked salmon dish and it was so great. My husband got a Reuben and it was pretty fabulous too. Even the fries were memorable. They also have a great selection of craft beers, some interesting cocktails and yummy coffee. This place is a MUST visit in Detroit!"
5 star rating,First off finding a breakfast spot open in downtown Detroit is difficult to find during the winter.  Thankfully this place was open and what a blessing it was.  We were sat down quickly even though the place was busy.  Neo greeted us with a nice smile and took our drink orders.  I noticed the special was the Cinnamon Almond French Toast which sounded amazing.  When I ordered it Neo gave me a huge smile and said that it was her favorite which made me really excited.  OMG.  It was absolutely fantastic.  When back in the Detroit area we will definitely be back!
5 star rating,Always Good...Once Able to OrderGreat place BUT it takes so long to get a table. They could expand and probably to just fine.  Food is Excellent!!!  Just have patience.  I would never go during lunch....that just wouldn't work!  I've saved my visits to weekends when we stay in Detroit.  Love it!
4 star rating,"Although the wait was an hour, it was worth it!! Hubby ordered the Duck Bop & I ordered the French Toast with strawberries. Both dishes were amazing. I also had a Peach Mimosa & it was great as well. Would highly recommend!!"
5 star rating,"Fun, yummy spot for brunch/lunch.  Way too long of a wait, but sometimes you just have to bite the bullet!  If you have the time, It's worth the wait, but plan for it and don't get worked up about it!  It's a small place and they know how to pack 'em in so be prepared for close quarters.  We enjoyed sitting at the back bar because it affords you a bird's eye view of the line cooks hard at work. Food is fabulous.  Service is super.  The Dime Store is worth every cent!"
