date,rating,review
8/20/2016,4 star rating,"I stopped in to check out this new bakery and I loved it! The staff was pleasant, the decor and music were fun and inviting and my french-pressed coffee was pretty good. I would definitely come back to try some of the sweets!"
4/2/2016,5 star rating,"Best carrot cake EVER, and it's vegan AND soy free !!!  And all items are soy free, bonus. Looking to try the vegan brownies soon."
11/10/2018,2 star rating,"I live nearby, and I was hoping that this venture would be good since so few people are taking the plunge to provide the west side with something other than car washes, liquor stores and churches, but unfortunately what I had, which was a coconut cake obviously came from a box and was dry as sawdust.  For some reason, the locals here believe that real baking is baking from a box.  It's silly provincial foolishness, and.... it tastes bad.  This kind of thing should be obvious, but I guess it's not.  Too bad.  Buy some real flour, eggs and butter.  Not too complicated."
5/6/2018,5 star rating,This is my favorite bakery in the city. The baked goods taste like a big bite of grandma's cooking. Everything is pure buttery sugary delight. I'll sing your praises every day. I love this place.
4/23/2017,5 star rating,"Shockingly good. We sampled multiple treats, including the gooey cake and different ice creams, and it was all fantastic. Took ice cream and the apple cheesecake to go. The cheesecake was like an apple crumble/apple pie/cheesecake combo. Yum! Also great service. Highly recommend. We will be back."
3/14/2017,5 star rating,This is a gem - coming from NYC where bake shops are a dime a dozen the caliber of the cake stands out everything done to perfection THIS PLACE DESERVES 10 STARS
4/13/2018,2 star rating,"This bakery came highly recommended after asking around for a bakery to do a personalized cake. I came to April with a very specific design for my friend's birthday.  I only wanted a small cake To feed about 4 people. I was told, since my design was so intricate and specific, I had to go up one size in cakes. That was fine because I wanted the design. We drafted and agreed upon a design and color. I was charged a design fee and of course had to spend More money since I had to have a larger cake. The day I went to pick up the cake, the cake was nothing that we agreed upon. I believe firmly that it's all about the recovery. April was very defensive and argumentative, as if I personally offended her about her work. I was not offered a remake, a refund for my design fee or the difference in the amount of the cake siZes. The whole experience left a bad taste in my mouth and I will avoid this place at all costs and encourage those I know to do the same."
7/14/2016,5 star rating,I had what a thought was a slice of coconut cream cake but it turned out to have pineapple too!  It was the best cake I have had in a long time.  I would say to skip the cupcakes and grab a slice of cake.  $4.00 for a giant slice that lasted for two desserts is a great deal.  TRY THIS PLACE....my next special occasion will definitely have a cake from here!!
4/29/2017,5 star rating,"Only place where I order the vegan cupcakes, not because they're vegan, but because I like them even more than the normal ones! And that's not easy, because the normal ones are excellent."
7/27/2018,5 star rating,This place should be called Great Cakes and Bakes because it is just that. Friendly staff too.
12/30/2015,5 star rating,"Any good cake or bake requires the right mix and ingredients coupled with the right temperature and time. Sure everybody knows that right?! Perhaps, but what Good Cakes & Bakes incorporates in every single cake, pie and cupcake is a secret ingredient, that I refuse to divulge except to say it rhymes with ""Dove"" and starts with a ""L"" and that's all I am saying! Mix that with being a place where the community can come together in the most whimsical environment and service that makes you feel as if you're sitting at your grandmothers table then you have receipt for Good Cakes & Bakes! While I certain don't ""need"" a thing out of here, I make it a point to drive from the east side of Detroit for the reasons I mentioned above. Do yourself a favor. Toss caution and diet to the wind, and have a dozen of cupcakes! Your tummy and fitness instructor will thank you!Go!"
8/11/2014,5 star rating,I stopped in Good Cakes and Bakes on a whim. The eatery is cozy & a perfect meeting spot. Everything looked delicious & it was a hard choice but once I saw the sweet potato cake I was sold. It was moist and the icing a perfect combination of sweet & creamy. I bought goodies for my family and they loved every bite.The owner was personable & patiently answered every question I had about ingredients & preparation. I look forward to many more visits to Good Cakes & Bakes
11/20/2016,5 star rating,"Went here for the first time recently. Didn't even know they were there. The cupcakes were pretty good. Carrot cake not so great, but not horrible. The service was exceptional. The environment was serene and peaceful. I'll definitely be going back."
9/29/2016,5 star rating,This place is a gem. The owner's mom was running things this Sunday when I walked in with a friend. It instantly puts you in a good mood! At least that's what it made me feel. Beautiful and colorful and don't even start me on the cupcakes! The coffee was great too but that banana pudding cupcake!!! I'm day dreaming about it right now.
2/4/2016,5 star rating,"I am a big fan of this bakery, the service is great, atmosphere is funky, fresh, and warm all at the same time, and lastly the sweets are on point.  I have had the pleasure of meeting and talking with the owner April on several occasions and she couldn't more pleasant and a joy to talk too.  If you are looking for a bakery in Detroit, or have a sweet tooth and looking for something great, go to Good Cakes & Bakes!"
1/8/2016,5 star rating,"I love the cupcakes, coffee, and ice cream at GCAB. In addition to the sweet treats I also love the atmosphere and the young students during the summer that work behind the counter. I've been here many times. My favorite cupcakes are the blueberry, banana pudding and of course the red velvet. The ice cream is organic and it always taste super fresh, is never to firm or too soft. My favorite ice creams are the superman and the bubblegum flavored. GCAB is a great place to read a book, surf the web, or to have a meeting. A true gem to the Ave."
12/30/2015,5 star rating,"From the first time I tried the baked goods in this bakery, I was hooked. That was over a year ago. You can just tell the baker, April, loves what she does. On top of that, she uses organic products. So amazing and this was so needed in Detroit. The atmosphere in the establishment makes you just want to come back, over and over again. Bravo!!!"
12/9/2016,1 star rating,"The worse experience I have had with a Bakery at home. This bakery did not show up for my wedding in Detroit, MI 11/25/16. My wonderful planners had to go to another vendor 30 minutes before the reception began to order cake and cupcakes. This company also used my credit card to pay their ATT bill and purchase Hunter Boots a week later. (After disputing the charges with Amex, I received the copy oft the statement that AT&T provided American Express this morning. The AT&T account is in the name of Good Cakes and Bakes.) This is fraud. So much for supporting local black businesses.  I will report this accordingly."
11/15/2014,1 star rating,"If you want a quick dessert bite, sure go to them.If you want a respectable bakery that cares about their clients and patrons, you may want to walk the other way. I trusted this bakery for one of the most important days of my life, my wedding. And sadly, this place is what led to my tears on the wedding day. I wanted cupcakes (with a top tier cake). Cute. Dainty. But with limited frills. Got the idea off pinterest, and the lead baker April committed to doing it. Only until the week before my wedding did I start to realize she wasn't truly capable of delivering the vision I shared with her. Still I had hope. 3 hours before my wedding, my wedding planner and hostesses had to run around to local grocery stores and a Michaels to try to fix what she delivered (I will send pictures to anyone who is interested). The reality is.. it was too late. and my wedding cupcakes were awful. What's even more frustrating is immediately after the wedding she spoke to my assistant and agreed to reimburse half, I was fine with that because I do recognize her cost of goods (trying to be understanding). But then, she backpedaled and has since avoided my phone calls and emails. I'm disappointed. and writing this review to hopefully help anyone who may be interested in this place for something special in your life. Just don't do it."
2/11/2015,5 star rating,"I love this place!  April's red velvet cakes have won rave reviews at my son's birthday parties where the parents have marveled that their kids ate the cake itself - not just the frosting. She uses organic ingredients and no dyes - so those delicious red velvet cupcakes have no food coloring, just the old-fashioned and natural ingredients.  Cupcakes are delicious, gooey butter cakes are delicious, brownies are delicious but my most favorite item is so simple: lemon blueberry pound cake.  I sincerely appreciate that this business is in my neighborhood and helping to revitalize the Avenue of Fashion.  April and Michelle are just the nicest people that you ever want to meet and our visits are part social/ part sweet tooth fulfilling.  They have a lending library and a play area for kids.  The murals make the place bright and fun so taking a small child there for a cupcake is more than just a sugar rush but also can be a special treat kind of activity.Go!  You won't be disappointed."
5/29/2018,5 star rating,"This is a great spot in our neighborhood. I love the selection, Friendly staff, and how there are vegan options as well."
11/23/2016,1 star rating,First and last time here. Ordered a special birthday cake for my son showed up at 11:30am was told it would be ready at 3:30.  Hours on the door say open until 8pm showed up at 5:15pm doors locked. No where on door did they have a sign saying closing at 4pm. They opened up only to tell me that they didn't have the cake didn't know where it went!!!! Unreal never going back not well run.
11/26/2015,5 star rating,Awesome bakery with delicious desserts (try the rum cake or gooey butter cake) and great tea!!
2/10/2017,5 star rating,"The best vegan treats I have ever had in my life!! The vegan carrot cake looked amazing, but tasted even better. I can't even describe how delicious it was. I also had two vegan cupcakes....the frosting was so yummy and the cake was so moist. The presentation is beautiful. I can't wait to order from them in the future for events. Delicious and adorable inside. Only draw back is the lack of parking (went during lunch rush and chicken place next door is busy), but not a big deal and totally worth it. Prices are good too."
1/28/2018,5 star rating,"If you are looking for something vegan they have the absolutely best vegan carrot cake.  My daughter is allergic to dairy: anything with caisen or whey. I have tried cakes from every where I can find. According to her this is the best. Plus the rest of there baked goods are amazing.  Sit down and have their french press coffee, awesome as well and try anything, everything I have tried is great."
4/14/2018,5 star rating,"This is a casual bakery with some limited seating BUT-- the casual vibe fools you because this is a high-end bakery!! The red velvet cake is to die for! Wonderful daily selections- don't miss the rolls, if you get a chance. Worth a drive if you're not even in the area."
5/16/2015,1 star rating,"As I sat here eating our sweetheart cake from one year ago, I started to reminisce about how fun that day was, including all the mishaps. And then, I sourly remembered the whole cake fiasco. If it wasn't for all the events that proceeded and the unprofessionalism of the owner, trust me, I wouldn't take the time to write this review.Back in the planning days, my husband approached April, whose bakery we found through the blog, Love in the D. He provided photos of cakes with an ombre/color-gradient style, documented via email. We asked for ruffles and for a coral/pink ombre, acknowledging that she does cakes with organic ingredients. She said that she could do it but suggested buttercream instead of fondant as a cost and time-saving measure. She assured us that she would be able to provide the colors we asked for. Come wedding day, we noted that the cake and cupcakes all white with a bright-blue fondant ribbon. ""Oh, she couldn't do it. Oh well, she didn't do it,"" were my initial thoughts, but I quickly brushed them aside as I needed to do some serious dancing with my husband. A short time later, we received an email with her asking for return of the cupcake stand. My husband asked the mother-in-law to comply with the request. Unfortunately, my husband's grandmother suffered a severe stroke a week before our wedding. With the amount of care and decisions needing her attention, the stand was forgotten. We were unaware, but I know we were remiss. Then, the second email came:"".... I hope you are a man of your word and you will reply to this email. Didn't I keep my part of the agreement and deliver your cupcakes and sweetheart cake? Didn't I give you the design you wanted?? I would appreciate a response to this email within the next few days.""It was the way she addressed my husband that made me so angry- the audacity of questioning our integrity with her lack professionalism instigated my quick reply. Simply put, the answer to her rhetorical questions was a tangible ""no."" I pointed out her rudeness and her incompetence to complete our request that I wasn't even upset about until her immature behavior. Her response was that the white cake was the design she was given, which we shot down immediately with evidence of pictures sent via email on the night of purchase. She began to backtrack and apologized for the words exchanged. We promptly returned the stand.We had many wonderful vendors working with us- not all were perfect but they were professional. April, I've waited a full year to write this, but I hope you have developed your listening skills in the interim. Your cake was delightful but the aftertaste was not."
10/19/2014,5 star rating,"saw a few ppl on my facebook who go to GCB brunch on sundays then saw that they have a poetry/spoken word night every 3rd Saturday of the month so I figured I would check them out along with my friend. SOO glad I did. it's very easy to find on livernois next to a cleaners. parking was limited so I drove around a few times before deciding to park across the street in a parking lot. it's very brightly lit from the street with open windows which seem to invite you in. walking in is a whimsical artsy feel to it with bright colors and swirls and a huge chalkboard cupcake. I like the benches and easy tables. very organic looking. a little library and art shop. walked right up to the counter and was spoken to by a friendly face. her name was april. I asked about the vegan options and immediately got the red velvet. um. hello. so freaking moist. and the thing about vegan that some can't get correct is moist cake as well as moist frosting. sometimes, the frosting is hard and stiff on the outside but as you eat, the layers underneath is soft. OH not so at GBC, the frosting was moist and soft from the start and I was soo happy about it. the cake wasn't dense AT ALL and it didn't stick to the paper which means I wasn't wasting food. I also got the vegan vanilla bean and have no complaints. my friend got the coconut, carrot, and oh german chocolate and she had no complaints either. took home a german chocolate and a banana pudding for my sister and god-niece. ooh, I like that they had their niece at the register. she was cute. very family friendly and inclusive. I wish I drank coffee/tea because the packaging looks fun and may very well be tasty as the baked goods... but that has nothing to do with them, I just don't drink it.I didn't feel out of place or like I shouldn't be there. very welcoming and open. I wish I got the name of the other woman who was behind the counter, she was cool too. the whole sweet speak poetry night was awesome and people were buying steadily. they even offered a by one get one free at the end of the night. they provide customer service the right way. they are on our radar to cater a bridal shower with both vegan AND non vegan options. I mean, that says a lot!if you haven't checked them out, I highly recommend and suggest that you go to GCB. there is a reason why they get top stars. quality food. quality people. and we will be back. monthly...and brunch fo sho...."
1/18/2016,5 star rating,"I won a cake during the holidays and it was delicious! It was super moist and it was covered in a delicious chocolate ganache. If you don't live in the area, it's worth the trip! I've had cupcakes from many of the ""popular"" places around town and this is the REAL DEAL! It's also decorated well with a beautiful mural inside. It's perfect for a baby shower, birthday party of GNO!"
8/2/2016,5 star rating,"I love the cupcakes, the cakes, the ice cream...all of it! Great service. Big space with bright environment.  The staff was welcoming and kind."
4/24/2016,5 star rating,"We ordered coffee, which came in a personalized French press, and a slice of chocolate cake. The cake was perfect--moist, rich, and not too sweet. We had to resist ordering seconds. Warm, friendly environment and a nice atmosphere to read or work."
6/12/2016,1 star rating,"Horrified and Displeased with custom cake and service!!!This two tier, two tone, custom cake fail was supposed to be the showpiece of the dessert table at our daughter's ""Rites of Passage"" ceremony.  We called the store two hours before closing time and the cake was still not complete.  My husband arrived after closing time to pick-up the cake, and when he saw the finished product stuffed into a donut type cake box with saran wrap taped across the box....his heart was shattered.  The cake was a solid color not two tones, with light spot drippings around it, the short cake stick was visible, the cake was slightly slanted, the icing was thin and a somewhat burnt looking cake was peeping through it,  and the icing designs were sliding down the tier.  Sadly, we were very humiliated and way too mortified to display this thing at our daughter's gala....we tried calling the store and the baker April(co-owner) would not respond to our calls or text messages.  However, the baker did send an email reply stating that she would refund us for the epic cake fail.... which we still have yet to receive.  Never ask this baker to use their creativity, and next time....use a more experienced baker for your sentimental occasions....Regretful for ever doing business with this establishment!"
9/26/2015,5 star rating,This place was a great find. I had a salted Carmel cupcake and a gooey bar. Both tasted clean and didn't being me down like those grocery store cupcakes. It is a bit pricey but I guess organic ingredients carry that overhead everywhere.
1/31/2014,5 star rating,"I love this place! They have terrific food (baked goods as well as some salads and sandwiches), my favorite Chazzano coffee, and incredibly nice staff. The gooey lemon bars are AMAZING! Plus, they are having pop-up yoga on Wednesdays! This is a great neighborhood shop, beautifully decorated, and very welcoming."
5/7/2014,5 star rating,Just had my first treats from Good Cakes and I'm hooked! Nice to have a first-class bakery open within the city limits of Detroit!
