date,rating,review
8/27/2020,1 star rating,"Oxtails all fatty. Nice customer service but did a absolutely  poor job in resolving the issue. Literally left the food with them, and I paid. Driving an hour to get, total waste.In regards to hygiene there's a sign saying masks are required but the employees themselves aren't even wearing masks... while making the food! I've been here multiple times over the past two weeks trying out the food, this will be my last."
6/4/2019,4 star rating,"Wasn't expecting much after reading the recent reviews. But my BF placed an order early lunch time on his way home around 11. The wait for the food took a while longer than expected as they had just opened. If you want oxtail, it takes a while. So either place the order way ahead of time or be prepared to wait. But good food takes time ;) The food made the 45 min drive to Ann Arbor & it was totally worth it! We ended up getting the goat curry, jerk chicken, and beef patties. The entrees came with fried plantains, rice & peas, and cabbage. The goat was super tender and well flavored -- could've used a bit more heat imo. The jerk chicken was amazing - great flavor, heat, smoke, and tender...this was my favorite. I do wish they gave a little more plantains but I'll get extra next time. The beef patties were nice and flaky but a little bland. I'd definitely recommend this spot when you're in the mood for some Jamaican food. Just wish it wasn't so far from me!"
9/20/2019,2 star rating,"After reading reviews, decided to give this place a try. Was totally unsatisfied with the food.  The rice taste parboiled, the ox tails were cut really thin and spread out to appear as a generous portion. Not much flavor to the beans and rice or ox tails. Have had much better Jamaican food."
1/12/2021,1 star rating,As much as I wanna support black businesses these guys NEVER answer the phone.  They are NEVER open from the hours they say they are.  They missed out on so much money from me including a Xmas holiday party all because they aren't consistent and don't answer the phone.
9/12/2017,3 star rating,"Came here at the recommendation of a friend i met last week who thought I'd find the curry here was better than my favorite spot. They were wrong lol! Food was good here, I mean I ate it all in one sitting (not that i got a whole lot anyway), but i think I'm gonna stick with my usual jamaican spot a couple miles down the road though. Prices are a little bit higher and the food here wasnt as good. I know they have a lunch special for 8 or 9 bucks but i got there right after and ended up paying over 16 dollars for some goat curry. Had a little spice, well seasoned with some earthy flavors going on, but i had to take it home and add some red pepper and hot sauce to get some heat and flavor jumping. If I drove right by it for some reason and was hungry i might stop by again, not going out of my way though. They are cleaner inside than my normal spot but as i always say, the dirtiest places always have the best food!!"
6/21/2015,5 star rating,"I am a happier man this morning.  I did not know that Jamaican Pot relocated from Applegate Plaza to Eight Mile.  I mistakenly assumed that the business had closed.I ordered the large, spicy Jerk Chicken.  The portion of chicken is generous enough for two and includes rice & beans (for two), a very small side of plantains (skimpy for one) and sliced cabbage (portion for one).  In a word:  HeavenI ordered a (extra) side of plantains - Yum.  It is a reasonable portion.  I also ordered a side of cornbread - one 3""x3"" square.  It has a faint tease of sweetness - very good tasting, but for $1, not an especially good value.The new location is essentially a carry-out storefront located in a new-ish strip mall on the eastbound lanes of Eight Mile Road.  There are three 2-top tables, generally occupied by folks waiting for their carrThe counter is insanely high ... and I'm 6'1"".  It is chin level on me.No WiFi.CC accepted.CCW allowed."
6/9/2017,5 star rating,"For my birthday week my husband and I tried out restaurants that we've never been to. Yesterday was The Jamaican Pot on 8 Mile. So so so good! We had curried , oxtail, rice and peas, cabbage, and plantains. And to drank, a cold Ting. Highly recommend!!! We went straight after work, and there were a lot of people who also had the same idea. We just missed the meat patties, which means we have to go back! The oxtail was nice and spicy, The goat curry was really great, and a slight crunch of the cabbage went beautifully with both.#puremichigan #tastingtable #eeeeeats #detroit #localeats #nomnomnom #ilovefood #jamaicanfood #bareaders"
6/23/2020,3 star rating,"Very small potions for the money, use to be worth the ride not so much anymore. They put the chicken over the rice and peas to mask the amount."
7/26/2020,4 star rating,Food is always delicious. Love the Beef Patty. Enjoyed curry chicken with rice. Just wish the portions sizes were a somewhat larger.
6/9/2019,3 star rating,I stopped to see if they had oxtails(this is not my first time there). They never cook enough oxtails. The staff said they would be ready in an hour. It was 7:10 pm at the time. So I placed an order. An hour & 10 minutes went by. Someone came out and said the oxtails weren't done yet and needed 20 more minutes. I figured I had already waited over an hour.They were finally ready about 8:45 pm. I got home and my medium order had 4 little oxtails that were bland as hell! The cabbage wasn't done. I'll never come back to Jamaican Pot. Looking for a new Jamaican restaurant!
8/3/2017,3 star rating,I came to get the oxtails at 4:45 pm and they were out! No Coco bread either! The cabbage wasn't done either. Someone's not taking care of business. This looks bad since it's my first time here. Maybe my last!!
2/28/2017,4 star rating,"Awesome little carry out.  The jerk chicken is great.  Nice smoky BBQ taste with that Jamaican heat.  I had mild,  but would probably kick it up next time...  The cabbage side and plantains were delicious.  I had the small serving and though I'm full...  I will be getting the medium or large.. Lol.. Very good!"
4/26/2019,5 star rating,First time trying Jamaican food and I think I picked the right place! Food was delicious and fresh. The chicken was juicy and tender. Not really a fan of plantines but I ate them anyway. Small plate is more then enough for a good lunch portion and it's a reasonable price. It's even good cold lol
3/18/2017,4 star rating,"This restaurant sits on the edge of Southfield (but is considered Detroit). Carryout type of place - just chairs and 1 table is you really want to sit here though.Paying for my food was a little tricky. I'm just under 5ft, and the counter is at 5ft haha. The lady behind the counter was sweet too; called me Bite-sized ;)Got the Curry chicken and jerk/bbq? chicken (I actually ordered a jerk shrimp and didn't check till I got home, -1 star). Tasted good regardless, but not what I ordered. They wrap the Togo boxes and give you silverware too. Paid ~$23.You pick your spicy level. (Got hot and it wasn't that spicy for reference). My favorites were the plantains and cabbage sides that come for free with the entree. The plantains were not dripping in grease (THANK YOU!). I'm willing to try them again, but I'll open and check my order before walking out.P.S. check out the song on their website. It's pretty sick ;)"
4/16/2019,5 star rating,"We went as a group to this place, I didn't know, but it's HALAL!! How awesome is that! Ordered Jerk Chicken, well worth it! Spicy and friend banana lol loved it"
12/22/2018,5 star rating,Very good food. Staff is very polite and professional. Will offer samples for you to try. Prices are very reasonable.
3/16/2017,4 star rating,"Decided to check out ""The Jamaican Pot"" and it was amazing! Had the Jerk Chicken (medium), Rice & Peas, Plantains, Cabbage and a Beef Patty. The Jerk Chicken was marinated and cooked to perfection and I'm not a huge fan of Cabbage but theirs was delicious! The Beef Patty could have had a little more flavor/kick to it but was still very good! Overall great Jamaican food!"
6/27/2020,1 star rating,"I used to like this place but, the last time I ordered and today I was very disappointed! Doordash and their system connected to them sucks! Doordash had my order in their system but The Jamaican Pot did not! I'm done with both of them!"
6/22/2020,2 star rating,"I would have given them 4 stars because the food was decent but the service wasn't that great. I ordered online which ended up being through something called Chow Now (which I did not know initially). When I arrived at 1:10pm to pickup my food, that should have been ready per my email at 12:58pm, I was told 'about 8 more minutes.' I waited in my car and in 8 min it was ready. The bag was double tied and the young lady was pleasant. I get home (10 min drive) and my Rum Cake (I was longing for) was not in the bag instead they gave me black cake (something I didn't order). I attempted to call them from 1:45pm until present (2:55pm) and no one has answered. So there's no way to get a replacement or get a refund. Don't order through these apps it's very hard to get your money back. Disappointing because I am trying to support BLACK-OWNED."
4/14/2017,3 star rating,"Well....it hurts me to post only a 3 star review, but out of the 3 meat combo plate I ordered, only 1 was good. I could've passed on the browned stewed and curry chicken, both were very bland. My favorite of the 3 was the jerk chicken. I personally appreciated how they cut up the chicken and its ready to eat, vs having it on the bone and you having to take it off. The veggies, rice and beef patty were good though, but because Ive had better, only 3 from me."
2/20/2020,5 star rating,Different twist on the jerk chicken. It's chopped  chicken over rice. It's absolutely delicious. Be careful. Medium is hot. Hot is stupid hot imho!
4/14/2020,5 star rating,"Loved the jerk chicken and plantains, big fan of Jamaican food! This location is close to my house and service was fast and the people working their were very friendly."
3/2/2020,4 star rating,"So glad I can get this delivered now since I don't drive home on 8 mile anymore.  Great Jamaican food, note of caution is that the mild jerk chicken is almost too hot for me and I usually go Medium at Indian and Thai places, so beware of the spice, but the fixin's are fab."
9/12/2019,3 star rating,Ordered the Jamaican Pot and it was okay.... I think I should of got mild spice on the jerk chicken. It was super spicy for me. I would try it again with mild spice. The plantains were really good and also the cabbage was excellent.
5/31/2018,5 star rating,"By far, the best Jamaican spot in town! Fresh oxtail, red snapper, they have it all. Fast. Family owned. Well priced. The jerk chicken is simply AMAZING, seasoned perfect. The meal is the way to go- comes with rice & peas, plantain, and cabbage. I found medium spice to be quite spicy but perfect for me. Their meat is halal too. They have a pretty small dine-in, best to go with carry-out. I need to go back and try their curry chicken!"
7/3/2019,4 star rating,"They have gotten much better with customer service over the past year. I had multiple bad experiences and swore off going back to The Jamaican Pot, but after trying several other places I came back. It is something about their diced chicken that I enjoy over traditional Jamaican jerk chicken spots. BBQ chicken is a family favorite and thankfully they removed the employee that was horrible with service and replaced her with more pleasant, attentive staff."
3/10/2020,2 star rating,"Food was okay, not as good as I expected, rice was dente and oxtail didn't have enough seasoning, I was disappointed"
3/8/2020,1 star rating,"My mom and I Placed a catering order about 10 days ago. Paid 90% of the balance thinking we were being proactive (LESSON LEARNED)  Went in yesterday to pick it up and not only was it not ready... the staff appeared to not even be familiar with a catering order having even been placed. After going back and forth for however long, and realizing that the order had been printed out and posted on the bulletin board  and that they had just not bothered to look at it / ""nobody told them about it""..........  they were able to readily provide the order of sides, but the chicken order had to be cooked fresh. My mom ended up spending 40+ minutes at this place, from start to finish, causing her to be late to my bridal shower trying to pick up the order that should have been waiting on her arrival. Their means of compensation was 6 small containers of desserts and her not having to pay the $20 balance left on the bill.................. Completely unsatisfied with that. And because she was late to my bridal shower she decided to not go back and forth about  refunds or any better compensation. Understandable but that kind of business (not ENTIRELY the mishap but their lack of making up for it) is unacceptable as an establishment. Of course accidents happen, but when they do, its their responsibility as a business to make it right in the end for their customers, ESPECIALLY when the issue is 100%, without a doubt and did I mention completely THEIR FAULT!The food was enjoyable but that experience completely ruined it for me. I  wont be back. But I will continue sharing with my guests what the issue was with the food."
7/9/2016,5 star rating,"I woke up this morning late and lazy, wanting to eat something spicy and delicious: something that would go well with a glass of chill coconut water/ beer and with house of cards. I did a medium jerk chicken take out. The preparation time is around 20-25 mins ( I got there in 15 mins but had to wait for my food to come). Food is top notch. Authentic, well cooked and delicious. I have eaten off the lunch boxes of my colleagues with a truly jamaican background and this is as close as it gets. The ambience and music add to the aroma manifolds. The side of plaintains is to die for!! Jerk chicken 5star. Next on list is goat curry :)- can't wait to try and review."
2/4/2017,2 star rating,"Being from the islands I'm a tough critic when it comes to Jerk Chicken. This being called jerk chicken is a joke. It's a sweet BBQ at best, not at all what jerk chicken should be. The chicken is cut diced, not how I like to enjoy jerk. You want the meat to have the juices cooked inside you need full pieces man, this needs to change. The spice is not a Caribbean spice either much work needed with this dish. The oxtails are the complete opposite of the jerk chicken, absolutely AMAZING! The meat was tender falling off the bone. Nice strong flavors especially being compared to the jerk. I wish there were betters portions of meat when ordering the combo especially since the flavor is just sub par. There's more rice in this dish than anything for the price. The red pea soup seemed to have chicken and less red peas. This was very confusing. Too much water in the soup needs to be thicker. Disappointed nothing on the menu for desserts or beverages were available. Especially being on a Saturday at 1pm.  All in all I'm not sure if actual Jamaicans run this place or Americans with a lot of hope.  I would try other restaurants when it comes to Caribbean unless you want a beef pattie or oxtails. Hope this review helps!"
5/4/2018,1 star rating,"I tried calling for a manager but no one answered, so I'm taking to Yelp. I've always had positive experiences here so it's a shame to write this. My fiancé ordered our usual, jerk chicken with an extra side of cabbage. He was told over the phone he couldn't get an 'extra' side of cabbage. Huh? I guess they assumed he was asking to it for free, who know?So he picks up the order and orders an additional side of cabbage. This time it works. While he's waiting for the cabbage he notices the receipt say 'mild' for the jerk chicken. When he inquires why it says mild when he wasn't asked a spice level, they say, that's how it comes. He requests to it be spicy, it is jerk chicken after all. The container is taken away and quickly returns. It's not until we try to eat it that we discover how they added heat to the order. They dumped, and I do mean dumped, scotch bonnet hot sauce on top of the original order. I ate my portion and even as an extreme chili head it's way too much. I get that they may not have wanted to remake the order from scratch but this is a straight up dick move. I hope that your act of revenge against a paying customer was worth it. You've succeeded losing two extremely loyal and enthusiastic customers. How ironic that my first review of this place was a review of the day."
7/28/2016,4 star rating,"This is my second time getting carry out from JP and I gotta say I'm a fan. This place gets a ton of business but both times getting my food was easy peasy. I tend to be a creature of habit so I went for the Jerk Chicken both times. It comes with fried plantains, rice and peas and cabbage. The plantains were spot on, they take me right back to Puerto Rico (yea I know different country). The cabbage is steamed but still has some crunch and of course the chicken. I don't know how they get it so smokey but it's damn good. It's spicy (I could definitely use more heat) and has a nice char on the outside. It's boneless but not at all dried out. I almost suspect they cook it on the bone and then finish it on the grill? Dunno, but I approve of their method. Considering my take out normally consists of Thai food and Middle Eastern food the Jamaican Pot is an nice change of pace."
12/28/2019,5 star rating,"Nice, clean environment and  food is a bit spicy but really tasty. Reminds me of being in Jamaica for real yah man.  Eating goooood."
5/15/2018,5 star rating,"Best Jamaican food in the Detroit area, hands down!!! Be sure to order your food before arriving as they are busy and you'll have a solid 25 minute wait (and it'll be worth it). I also love the fact that they give military discount to veterans."
1/2/2020,4 star rating,"I love Jamaican Pot. The food is always ready when they say it will be--hot and tasty. So flavorful. I've tried the jerk chicken, curry chicken and brown stew chicken, all good. Their plantains are pretty good too! The lunch prices are a steal."
2/16/2019,2 star rating,"I do not understand the 5 stars for this place. I ordered the Jerk ox tails if you can even call them ox tails, because I've never seen them so flat and so small before. They have very little meat on them for $15 bucks, I ordered red beans and rice I received cabbage and planteens which I did not like at all. I am very disappointed I was hoping for more. At least at motor city soul food you get regular looking ox tales and decent side to go with it to at least fill you up heck I'm still hungry lol. The only saving grace is the sauce was very good with just enough spiciness, and everyone keeps raving being about the jerk chicken so maybe that's what I should have gotten. I probably will not try this location again but it's good to try something new. And everyone taste is diffrent but those ox tails were ridiculously small with no meat"
10/5/2019,5 star rating,This is my favorite jerk chicken place of all times!  I actually loved everything I tried.  The price is around average for such great cuisine.  It's definitely a place you'd love to try if your visiting the D or just a good night dinner alternative.  Either way you can't go wrong  with the Jamaican pot.  Enjoy!
12/14/2018,3 star rating,Ive definitely had better. Disappointed with the portion size Ox tail 3 bones with two tiny bones. The flavor was ok (kinda bland). First and last time here. Should've just made my own in my pressure cooker. Jerk chicken tasted more like it had BBQ sauce in it.
6/24/2018,5 star rating,"Customer service was good and the food was good. The first time I came here the young lady behind the counter was very helpful on helping me make my decision. I've never had oxtail so I went looking for some and as I did my research the people says Jamaicans make them best so I came here (they ran out of oxtail that day ) which was fine so I asked what was the next best meal. So I got jerked chicken and a drink, I think the drink was ginger passion (also recommended by the lady behind counter) it was good. Never did catch her name but she was nice and I tipped her. I recommend this place."
9/6/2019,5 star rating,This burger was BANGIN!!! I added bbq sauce. Had plantains & cabbage on the side! Was not disappointed at all. Might have to go back tomorrow lol! Can't wait to try it again
7/26/2019,5 star rating,Lord have MERCY! That lady put her foot all up in that pot!Made me grunt and suck my teethJerk chicken plateCurry chicken plate Meat pies
8/27/2018,5 star rating,I loved this place and the owners are genuinely kind.  I've never had any bad experience going there and it's good every time
6/12/2020,1 star rating,"Wow such horrible service. Ordered and paid online @3:36 said meal would be ready in 30 mins.  I went inside at 4:05 and waited in line.  By time I got up my order was not ready and lady at counter didn't know how long and couldn't find order name.  20 mins later again I asked about it and she said yes the order is being made.  Many other people were upset and requested refunds bc taking forever and the lady is rude.  At least 2 other people who put in their order after I arrived to pick it up got their order completed before me and I ordered 30 minutes before I arrived. My order 2 jerk chicken dishes, a couple of side and a dessert.  All from their main popular items.  Other people were realizing it too that they were walk in orders long after immune and they got their meals.  At 4:40 I asked them to give my meal to the elderly (probably homeless) man who asked for some money for food and I left. I won't give them a 2nd chance."
9/12/2019,5 star rating,I only got plantains but they were good. Place was crowded when I arrived but didn't take long to get order. I'd go back.
9/21/2019,5 star rating,"Best Jerk chicken I've ever had and the patties are out of this world! Oh, and don't forget the carrot cake! Mmmmmm! The staff was friendly and helpful too!"
9/19/2015,5 star rating,"I have never had Jamaican food apart from this once at Bahama Breeze which did not feel or taste authentic (it was very ""chain""y)I decided to go local this time, searched in yelp and found this place Jamaican Pot. Got an Ox-Tail Stew, Large, Spicy.Quantity: you need to be very hungry to finish it.Quality: DIVINE. Great texture, perfectly cooked and spiced.The side of plaintains itself was worth the 25min drive. I just wish they had  more plantains in the side serving especially when the dish is almost $15. The plantains are so good, its annoying that they are so less.The cabbage salad it comes with it was decent and spicy.Great, friendly, smiling staff.I'll be back for the Bob Marley Stew (yes you read that right!) and the Cow Foot Stew. I'll order an extra side of plantains though."
7/22/2019,5 star rating,The Patties are the best!! Make sure to order more than one!! The triple chicken is the best way to go!! The cobbler is soooo good too!! Thank you!!
3/2/2018,4 star rating,First time eating here and I'm so glad I ordered small portion of jerk chicken. The chicken was tender and moist. The rice and cabbage was cooked perfect for it to still taste great by the time I got back on east side of Detroit. The beef patty were also good. I will return again
10/24/2018,4 star rating,"Try the jerk chicken very tasty and just the right amount of spice. Don't try to eat in your car, this requires a seat at the table with a cold ginger beer. Fast service with friendly staff.  stop here for taste of Jamaica"
10/5/2019,3 star rating,"I've eaten here twice.   Both times I ordered medium ox tails and it comes with rice and peas, cabbage and plantains.  During my first experience,  I thought my food was seasoned a s cooked well (although the ox tails weren't meaty). So naturally I wanted to try this place again.  The second time, I ordered a medium ox tail dinner again with the same sides. The oxtails were still small but this time around my  cabbage and plantains were really undercooked. I mean they may as well have served them raw. My friend ordered the jerk chicken but requested the jerk sauce on side (he's Jamaican and doesn't prefer a wet jerk sauce). The jerk chicken without the sauce (per the chef has jerk seasoning) just tasted like bbq chicken."
1/8/2016,5 star rating,"Coworkers recommend this place to us. Wow. We had the Jerk and BBQ chicken. I was apprehensive on the BBQ but was very happy that there wasn't gobs of sauce. The Jerk is pretty spicy, even mild. The cabbage was surprisingly good. Oh, and the plantains were AMAZING! I could eat a plate of those alone.They were slammed so we waited a while. We learned nothing is canned or processed, it's all fresh. The desserts and waters are supplied by local entrepreneur vendors.They even gave us a free dessert for the long wait. It's a kind and gracious family run business."
5/12/2019,4 star rating,Tasty Jamaican food with a relatively short wait time.  Go ahead and call it in so you can grab and go- if you've been to Jamaica you already know the menu.   Jerk is the sweeter kind.  Patties are less greasy than most.  Plantains are delish.
5/5/2018,4 star rating,"Had a mini lunch size jerk chicken, when I tell u I wish I had order a large! The regret is real! So tasty I nearly liked the carry out box clean lol. I asked for a sample of the bean soup.... bomb. Com I will be back for a full portion as soon as my next work day. Trust and believe in this quality food"
7/29/2015,3 star rating,"The good:  the food is very delicious, seasoned well, cooked right, not overly expensive.  I had oxtail stew with cabbage and plantains. With a side of jerk chicken and a ginger beer.  The ginger beer was the only weak spot but that may just be my preference, everything else was very tasty.The bad:  the location and the lack of seating.  With food that good it would be nice to eat there.Do yourself a favor a try them out."
10/18/2015,5 star rating,This place is great! I ordered the curry and jerk chicken mix. The portion size blew me away. The tenderness was fantastic. You will definitely be full upon leaving. I have had the opportunity to taste authentic Caribbean and Jamaican jerk and this place truly delivers. Plantain was sweet but not to my liking. A little too sweet. Prices are decent.
6/6/2017,5 star rating,"Wow! I mean, WOW!!!I was along the 8 Mile corridor in Southfield and decided to see what was available for take-out on my way home east. This place is right on 8 Miles, and I thought, ""Hey, I haven't had Caribbean food in a while!""  I didn't look too closely at the reviews, or even how many people had rated it; no reason not to try it. And I am glad I did!First off, even though the counter is really high and I'm really short, the staff acknowledged me and offered assistance. I perused the extensive menu and noticed the vegetarian options. I'd be flipping out if I found this place while I was still veg. The rest of the menu was divided by poultry, red meat and seafood. The lady behind the counter asked if I needed any help. I said ""I've never had Jerk oxtail but I'm thinking of getting that."" She said, ""do you want to try it?"" Uh... YES! She brought out a little tasting cup and spoon for me, and YUM! The flavors were so robust, the meat so tender, with a balanced amount of gelatin. I decided to go with the combo where I get 2 meats with cabbage, plantains and beans&rice. I got the jerk oxtail and the curried chicken. I'm gonna try the goat next time.My vocabulary is lacking in how to explain the food. I've had Jamaican food but I don't remember it being this delicious. Even if you don't like cabbage, I'm sure you'd love this. The beans & rice were so flavorful, especially after soaking in the rich spices from the jerk and curry sauces. The meats were still tender and I loved sucking the flavored marrow and gelatin out of the oxtail bones .I'll definitely be stopping by this place again.(PS - Pineapple Upside Down Brownie. WHAAAAT???? Soooooo gooood!)"
5/12/2015,5 star rating,"This is as authentic as it gets around here!First as someone noted before their number has changed. Use phone number 313.659.6033 to place a pick up order.Inside is small, I would suggest carry-out over dining in.  I had ordered two spicy jerk chicken dinners. These include the chopped jerk chicken over a bed of rice and peas. Also it comes with a small side on plantain and cabbage. The sizes range from small-large. I had ordered a large for my father (which he had enough to take for lunch the next day) and a medium for myself (I also had leftovers). Two larges would definitely feed three people generously. I thought everything was delicious! So flavorful, chicken was tender! The closest thing I have tasted to Jamaican cooking besides Jamaica, of course. The real test was my father. He was born and raised in Jamaica and he was impressed! He raved about it. Even if you do not have an appreciation of island cuisine I would still say you have to try this place!Unfortunately, her patty cooker was down, so I am unable to critique the patties, but if they're anything like the chicken, they have to be out-of-this-world scrumptious! Probably beat the frozen pattys from Sam's Club that we are currently settling for."
5/4/2017,5 star rating,Holy crap this place is the best!My husband and I went to Jamaica for our honeymoon and so badly have missed this food. I'm so glad this is by my house and I can hit it up all the time.Get the jerk chicken and curry chicken. Gotta get a beef patty!Warning: their spicy is SPICY!Great food. Great prices. Great portions. Great hours!
8/10/2020,5 star rating,The jerk chicken entree is worth trying. Never disappointed when i come here. Seasoned perfectly and the right amount of spice!
12/6/2019,5 star rating,This was my first time here and the diced chicken surprised me but it was actually delicious I got medium spice and it was PERFECT  it burned my mouth then disappeared and i got to enjoy the taste. The cabbage is also good too which surprised me
6/7/2017,4 star rating,"Are you looking for authentic Jamaican Food?You are! Let me get right to it. I've been raised eating Jamaican food (Dad Is Jamaican). And I can tell you this place is legit. As you walk in you'll notice the place is small with the menu on the wall. But make sure you call ahead to place your order. I made the mistake of not doing so and my wait was longer than what I was told. The UPSIDE is that you know your food is being made fresh.Also, the staff is friendly and are very attentive to you. You won't have a bad experience here. Food is great!"
6/9/2017,4 star rating,"First time having authentic Jamaican food.  The Jerk Chicken was absolutely delicious!  I tend to shy away from very spicy food but they ask what you prefer.... I got it ""mild"" and it was just the right amount of heat and was not too overwhelming.  It was a great pair with the rice and beans and cabbage.  I could eat the plantain's as a dish all by itself!  So good.  And if you like ginger...the Jamaican Ginger Beer (a non-alcoholic beverage) was worth trying.  I definitely recommend calling ahead if your doing takeout.  It is a fairly small place with little seating, so probably not a good place for a large group or dining in.  Will definitely be returning."
1/4/2018,4 star rating,The only reason I didn't give you all 5 stars is because the cabbage wasn't as tender as I had hoped it would be but your Jerk chicken is hands down the best I've ever eaten!!! I shall return for its gloriousness!!
5/19/2017,5 star rating,Second time eating here & I am won over. The first time I got the jerk shrimp and it was good. This time was the triple chicken 1/3 curry chicken and the rest jerk chicken. The jerk chicken was my favorite. Call ahead for take out since it's all cooked to order. The beef patties are delicious as well
2/26/2015,5 star rating,"This place is a gem in the rough. It's pretty much a carryout operation, there are a few small tables but it's pretty cold out there in the winter. But you're not here for the ambiance, you're here for the food. But enough about the minor negative - the positive is the food, and it is great. I got the lunch jerk chicken meal, spicy, and it was delicious. Boneless chicken (I think both white and dark) with not only some heat, but great flavor. The sides are good, other than the cabbage which wasn't my favorite. The beans and rice and plantain were really tasty. I also got some patties, which were delicious. The beef was one of the better ones I've had, the chicken was really righteous. I also took a chance on a pineapple ginger pop, which the guy at the counter said I'd not regret - he was right. It was a real treat. This is definitely some of the best Jamaican food I've had in the D."
9/15/2019,4 star rating,I am a frequent customer of Jamaican pot. I order the same order at least once a week. I am always satisfied with the food's taste and presentation. BUT TODAY I AM VERY UPSET. I ordered my food through Door Dash and a big portion of my food was missing. This usually wouldn't be an issue. I don't live far and would not mind coming to pick up the missing portion but it was impossible to get through to them through phone. I called twice and it rang. The third time I called I was being forwarded to voicemail. I had to make a complaint through door dash and get a full refund when if they were more professional I could've just got my missing items with no refund.
4/14/2017,5 star rating,"Had been meaning to try this place for quite a while and am glad I did... as other reviews have said, there are two small tables but it is effectively carry out only and the food does take a while to be prepared... but well worth the wait... I tried the Jerk Shrimp at medium spice... serving size was easily enough for two... the rice, beans and pepper mixture was very tasty... the cabbage salad and plantains are sides included with the meal and also were good... give it a shot...you shouldn't be disappointed"
6/15/2018,5 star rating,"Great food and service, everything is always cooked fresh. In my opinion, they have the best oxtails in the city. If you're looking for quality food at a reasonable price the Jamaican Pot is definitely the spot!"
7/7/2017,4 star rating,Friendly fast service and deliciously authentic food in a clean environment. It's mostly a take our place but they're also a couple places to sit and eat. They also sell alkalized water.
7/3/2020,5 star rating,"The only issue we had was we got there at open time and they didn't answer the phone, but they finally did 20 minutes. All of food was delicious."
5/6/2019,4 star rating,Great food just gotta get a better ordering system sometimes u call won't get and answer or get the answering machine then hung up on..... Jerk chicken is the King
8/16/2017,5 star rating,"I arrived they were super nice and greeted me. While we waited for our food , since it's made fresh we were offered soup! It was so goood. Once our food came out, I tried to see if it's like the jerk chicken I'm used too. This is by far the best jerk chicken I have had. Their ginger beer is amazing and has a ton of flavor. I will be returning to try everything on the menu!"
2/27/2017,2 star rating,"I was kind of disappointed with my experience here. We ordered the ox tails and it was mostly heavy sauce and bone, with hardly any meat. I liked the ginger and passion fruit drink and the plantains (although it was a pretty small side). I'd give them another try."
12/22/2016,5 star rating,"As someone that lived in St. Thomas for 4 years for work, I am a tough critic when it comes to quality Caribbean cuisine.  There aren't many options in the Metro Detroit area and they often leave much to be desired.  I was delighted when I took a chance and tried Jamaican Pot.All of the food is made to order, so call ahead if you don't want to wait 15-20 minutes for your carryout.  I have going here several times and strongly recommend the Jerk Chicken (though it's sweeter than what I'm used to), Oxtails, and the beef patties for when I want something filling yet not too heavy.  For anyone trying this Caribbean for the first time, get the Jerk and Curry chicken combo so you can get a true sense of your preference.  You won't regret it!"
6/8/2019,5 star rating,"My husband has been begging for curry goat since he returned from NYC. I did a quick search and found this place about 15 minutes from home, so we thought we'd try it. So glad we did! The jerk chicken was good but a little sweeter  than what I'm used to and the pepper steak was awesome. However, the curry goat was phenomenal, as well as the cabbage and plantains. All I can say is WOW! And next time I'm getting the curry goat!"
8/5/2017,5 star rating,Amazing food at a very nominal prize ! Jerk chicken and the curry chicken were really tasty and the fried plantain and cabbage as sides were excellent too !
3/22/2019,5 star rating,"I've been here twice and both times they have shown love. The food is amazing and packed with flavor, the 3 things I've had over my 2 trips are Oxtails, jerk chicken, jerk shrimp, and I was completely satisfied with the different proteins they offered. This is one of the most legit Jamaican restaurants I've been too and I will continue to come when I come back to Detroit."
6/22/2015,4 star rating,"Really good service, and great food. I got the jerk chicken and the oxtail and my gf got the goat curry. The chicken was amazing. It was spicy, even for mild, and I really enjoyed that. The goat was a little rough, but it wasn't that bad. It tasted legit though. The oxtail wasn't fall of the bone delicious, but it was seasoned well enough. All in all, i would definitely go back here."
3/31/2017,4 star rating,Decided to stop in because I had a taste for Jamaican food! I was not disappointed. The Jamaican Pot is strictly carry out. To avoid a wait order ahead! The jerk shrimp was very tasty (I ordered mild) by more sweet than spicy and served with a load of sautéed peppers. The oxtails were quite good and the curry goat was NOT just a bunch of bones. And the beef patties were nice and flaky!
7/21/2019,2 star rating,My daughter found this place ! She was  in the mood for some ox tails She ordered two dinners when we got there only one was ready they forgot the other dinner. When we got home it was maybe 4 little bones I felt like a dog on treat night ! Sorry Jamaican Pot
3/26/2019,5 star rating,This is my favorite Caribbean spot! Order anything on the menu and you will love it! I have never been disappointed with anything I've ordered!
4/16/2017,4 star rating,"Great Jamaican food every time.  Very quick and efficient service.  I would suggest checking out the menu and placing your order online.  It will be ready by the time you get there.  This is definitely a take out joint, with the requisite ""bullet-proof"" plexi-glass security infrastructure common in many Detroit neighborhood eateries. The food is excellent.  They have a wide variety of Jamaican foods, ad combination plates available to your liking.  Definitely worth the visit if you are into Jamaican."
12/13/2014,4 star rating,It was pretty good. This was my first time at the location. I had the small jerk chicken plate and it was a nice size. The lunch special was only 6.95 it came with the cabbage and fried plantains. The plantains where amazing!!! The cabbage was ok and I got my jerk chicken spicy. The chicken and a good smokey flavor and a good taste of jerk sauce. I would love to try this location again just to see if it is truly a good Jamaican spot.
