date,rating,review
9/17/2012,3 star rating,"well, I am currently eating the wings. I ordered the medium heat, and it's not too hot, not mild. The wings are very tasty, but I'm giving them 3 stars because the service leaves something to be desired. They are understaffed (or at least they were today). I ordered on the phone and came to pick up which is a good thing because people had been waiting a very long time. my dipping sauce was missing from the bag, but I didn't notice until I got back to my office. I would try them again. DEFINITELY CALL AHEAD! If I go back and have a different experience I might increase my star count."
9/27/2011,4 star rating,"I say yay, too! I love City Wings and I'm not even a wing person. I like the wings I've had in Koreatown Los Angeles. I like the sriracha wings at Cass Cafe. And I love City Wings!I get the ten piece, it's plenty because the wings are a good size. The spicy bbq is my fave. Tasty chicken and enough bbq sauce to make a total mess of your fingers. Don't plan on texting during your meal. I've also tried the sweet chili (like a thai style glaze), medium (a basic dry rub), and cajun (a spicy dry rub). Personally, I like the sauces over the dry rubs. The ranch is kind of bland so stick to the blue cheese dip.The mac and cheese, potato salad and green salad are recommended but be aware the potato salad contains egg. The vibe is clean and minimal, service is polite and with a smile. Amish chicken and green products set it apart from chain wing joints.Celery is by request and you only get a few pieces. I like a lot so I bug my friends to request theirs so I can eat the extra. There aren't quite enough vegetarian options. Greens without meat would be a good addition. They should learn how to make the veggie ""wings"" I had in Grand Rapids at the Stella Cafe. They were actually deep fried potato wedges, super crispy, with amazing sauce. But that's another story.Skip the expensive, crowded bbq spots in Detroit. City Wings is a great place to meet friends for a fun meal and a great excuse to visit New Center."
4/7/2017,5 star rating,First time ever. Won't be the last. The lemon pepper chicken is the bomb. If I could give them ten stars I would. Best wings ever. Hope City Wings decide to expand into the downriver area.
3/29/2011,4 star rating,"I hate to call this place a fast food restaurant. The food is too good, the decor is too nice, and the customer service is over the top.The wings are fresh Amish chicken, brought to the fryer as soon as they're ready to be cooked and then finished off in a wok with a choice of 14 sauces and seasonings. The barbecue sauces are great, but my favorites are the lemon-pepper and curry. Of course, they have ranch and blue cheese dressing for dipping, but trust me, you won't need them.Sides are fresh and homemade and I was really impressed with the green beans (organic!) and macaroni and cheese that's made with Cheddar, Mexican, Parmesan and American cheeses.The interior is sleek, modern and CLEAN (I don't think even all caps emphasizes that enough. Plus, they have two TVs so you can catch up with anything that's on ESPN.You won't find a menu board at the counter at City Wings and that's intentional (although you can pick up a menu card at the counter). Owner Grant Lancaster and his cousins are committed to customer interaction and service and they are always too kind. They're great people and treat all of their customers as if they were friends and family at their own houses.Plus, I have to give Grant extra props for using bio-degradable packaging, cups, straws and eating utensils.We need more places like this in Detroit and the Detroit area. City Wings sets a great example."
11/5/2012,3 star rating,"Had been wanting to try this spot for a minute after hearing and reading the rave reviews.  Decided to go for lunch today and was disappointed. Ordered the wing dinner with two sides, Mac n' cheese and red beans n' rice.   The jerk wings didn't taste like jerk at all and were slightly over cooked.  They were more like slightly spicy salty wings. The Mac n' cheese was average, needed more cheese.   The red beans n' rice was more like bean soup.  Good thing I like bean soup cause it was the best of the three items I ordered.  Wish they would have given me a spoon for the soup. I think I'll try this place again and perhaps a different wing flavor. Perhaps this was a one time screw up over cooking the wings."
9/8/2012,5 star rating,"These wings are to die for!  We got 10 hot and 10 jerk wings , fries, macaroni, sweet potato pie and bread pudding for $27....a steal..And the wings are cooked right in front of you, crispy and tasty, no more B-dubs for this girl..there was not one item we had that was not unbelievable..it was all perfect.I would recommend getting take out since they don't sell liquor, but the quality and taste makes this place a must try.  The restaurant is very nice and clean.  Great customer service, but the truth is, it is all about the wings! I will be coming back, many many times....sad I haven't tried it sooner!Word from the wise:  They have a plethora of free parking behind the restaurant, don't pay in the front!"
6/26/2012,5 star rating,"Amazing wings!  All-around great business. Excellent service. Very clean. You can tell the owner put his heart and soul into this place because thoughtfulness is evident in every last detail. I got the lemon pepper wings-which were delish-with organic green beans and a side salad. (Watchin' the carbs!) The ingredients were high quality and some were even organic! Have I died and gone to wing heaven?I should go on more about the food which was truly fantastic, but wouldn't do this place justice if I didn't tell you about why you should feel really good about supporting this local business. The atmosphere is modern and super clean.  A pleasant surprise for a wing place. The kitchen is open for the most part so you can see how they prepare the food and know that they really do take the quality and food prep seriously. What really surprised me was that they use all compostable products from a local company. Not only are they serving great food, they are also supporting another local business and taking care of the environment!"
4/12/2011,5 star rating,A great place to get some great wings.  This place is clean and modern.  YOU WILL NOT BE DISAPPOINTED.  Loved the different flavors.Great addition to the MidTown area.  The sweet tea was excellent also.  Will go back again.  I can't imagine it being better than the first time though.
8/6/2011,4 star rating,"Very Clean, Friendly, Tasty Place with there is a positive attitude and a sincere interest in making me the customer happy.This was our fist time there and we were greeted with patience and a desire to help us select the right deal. I was told to get the Family Deal but I didn't listen and spent more than i needed too. There was still enough for me to take a snack home. Tasty spice food. I'll go back.Eco Friendly and proud of this achievement Grant has a success in the making.links to the menu and a better review than mine.citywingsinc.commichigancitizen.com/city…"
12/18/2014,5 star rating,Bomb ass wings right by the hospital. Good prices too. Wings r a little on the small side but r delicious
7/29/2014,4 star rating,Delicious wings with dry run flavoring. They are crispy and delicious. Only downfall is that you can't get more flavors when you order a ten piece it can only be in flavor. Still great enough for a second visit!
7/11/2015,5 star rating,"Nothing is better than City Wings!! I work in the area , so I come and get wings as much as I can. Great flavors for their wings and good portions!!"
3/29/2011,5 star rating,"I was blown away when I walked into City Wings - the space is really clean and modern, simple but well-designed.  In a city where restaurant design is usually an afterthought, this was a huge and pleasant surprise.I had the salad with chicken breast and it was excellent, they use red leaf lettuce and the tomato was actually flavorful.  I avoided the iced tea because it is pre-sweetened but the lemonade was good (wouldn't mind if they added a beverage that wasn't loaded with sugar).  My friend had the wings with garlic and parmesan and loved them.Everyone is really friendly and they use GreenSafe products - an extra bonus.  I highly recommend this place and I will DEFINITELY be back."
8/24/2011,4 star rating,"This is a good spot for lunch when you find yourself in New Center.  The food is solid, not impressive.  The wings are cooked to order but not seasoned, so they lacked a little depth of flavor.  K.H.'s review was spot on, get the lunch special and this place feels like a whole different world when you're inside.     Things that impressed me:-Wings cooked to order-Delivery-Cleanliness-Price-They use Michigan Green Safe productsThings that did not:-Sweet tea.  I DESPISE SWEET TEA.  Warn me before serving it to me.    While this is a good place for wings, it's no match for Sweetwater.  Then again, few places are.  But if you don't want to deal with the hassle of going downtown, this is a great alternative."
9/16/2016,4 star rating,"This place is a gem. The wings are great, probably the best downtown, they use a dry rub which is different but very tasty.  The sandwich left something to be desired but it is a small, hip interior  that is clean. Price was about average for the area but much cheaper compared to other city's. The wings are much spicier than the average of its heat index. They offer natural green teas which are great. Very easy location right off the highway and near the hospitals and wayne state."
8/5/2014,4 star rating,"It was nice inside, the cashier was knowledgable and helpful and very friendly. Great wings and service."
1/26/2014,4 star rating,This place won me over. The price. The people. The music. They literally can do no wrong. Garlic Parmesan wings all day.  Fries are crispy and light. Cherry lemonade is perfectly sweetened.
9/21/2012,5 star rating,"Most people grow up on wings from fast food and chain restaurants.  I've had them all: Buffalo Wild Wings, Wingstop, Quaker Steak & Lube, Hooters, etc...  They are all the same basic ""good"" wing.City Wings is 10 - 20 notches above all these joints.You can tell the folks at City Wings really care about quality.  The restaurant decor itself is simple and clean, putting the emphasis on the food.  And there's a simple four-point checklist you can use to judge any wing.  Here is how City Wings stack up:1) Crispy skin? - CHECK (It's perfect)2) Tender meat? - CHECK (It's marvelous)3) Tasty sauce? - CHECK (Try any of them... they're all delicious.  Even the ""KO"")4) Correct amount of sauce? - CHECK (The wings weren't drowning in the sauce, rendering the skin soggy)The folks at City Wings are wing artisans.  I don't know if it's possible for wing making to be ""artisanal"", but if it could be, here are the masters."
2/21/2013,5 star rating,I have been wanting to try this wings joint for a few months now and finally got around to it for lunch today. I had a 10 pc wings with parmesan garlic flavor and fries. The wait time was pretty typical (about 10 minutes). The car ride home was practically unbearable with the amazing smell coming from my takeout bag. They tasted even better. I will definitely be going back to try the other flavors too!
1/7/2013,5 star rating,"If I murdered someone and got caught and was allowed one last meal before the state put me to death for my crimes, I would request the Lemon Pepper wings as my last meal.The skin is crispy, and the meat is tender. I'm practically ready to pop someone right now just so I can go to prison and make sure my last meal is City Wings. Seriously. I'm freaking out. Someone call my husband.Oh, and the green beans are my jam."
8/6/2012,3 star rating,"I love the decor of this place. Plus, they cook the wings when and only when you order them, so it is a bit of a wait but the freshness is worth it. They still don't have any stools at the window counter so you can't get that NYC street pizzeria feel yet but I'm hoping those will be available soon. The wings are a tad small but that's just me wishing there were more flavor to savor. This is a great business for the New Center area of Detroit, and with the loft style construction might even work as a gallery of sorts. Throw an art show here somebody! Huzzah!"
7/19/2011,5 star rating,"Let me just start by saying I am addicted to wings!!! My mom turned me on this place today! We had the garlic Parmesan wings and they were simply delicious! Lol The fries had a nice crispiness and the price is not bad at all, considering what I've paid for wings before! The wings were a nice size as well! They weren't chicken wings on steroids but they definitely weren't pigeon wings either! I will definitely be back tomorrow! :-)"
11/15/2012,5 star rating,i tell u what i went here when my baby was born 5 months ago i was at hospital n didnt want 2 eat tha food there so i left n found my way here n i probably been there 20 times since no bs anyways .......hands down tha best wings around i will never go 2 BWW's again nice n friendly atmosphere clean u can see ur food bein prepared all flavors is good but lemon pepper n parmesan garlic is tha bestpeace
2/1/2015,2 star rating,"Wings were over-cooked and dry - disappointing based on other yelp reviews. Order was take-out, a few hours before the Super Bowl. Maybe it was just a bad day for City Wings."
2/19/2012,5 star rating,"Wings were amazing. Not a sloppy wet sauce, but almost like a rub. Perfectly seasoned. Nice sized wings. Juicy. Perfect with their lemonade or would even be great to take home and have with a cold beer. The sweet potato pie is really good too. My husband and I were really happy."
3/17/2012,5 star rating,"We were at Henry Ford Hospital and after a few days we were done with all of the on campus food choices. We found City Wings online and took a short walk. Its a great place. The staff go over the choices and make suggestions. The specials are reasonable and the food is really good. Its all fresh ingredients. The have a range of sauces to match every adventure level. Also, they do have free wifi. And finally they are a green restaurant. The cups are recycled and recyclable. Recycled paper and cardboard serving pieces. I give an extra star for any business that goes this extra mile. As Detroit ""comes back"", this is a model to follow"
6/30/2011,4 star rating,"Pretty awesome place, nice and clean and spacious. from the outside, building doesn't stand out, but once you enter, it feels like a whole different world.Lunch special is a pretty good deal - 10 wings + fries+ drink for $8. cheaper than other wing places i've been to.I've tried the spicy BBQ and the parmesan garlic - flavors aren't exceptional but the wings are fresh and good size pieces."
12/15/2011,5 star rating,"My office is nearby...I love this place, I am actually pretty much addicted to this place. If you havent been...you have to go."
3/14/2011,5 star rating,Great place to eat some great wings. Friendly place. They do wings well. Look for the lunch specials. Very clean!
3/20/2012,4 star rating,"I was pleasantly surprised.... I love wings and I have been looking for a place like this for a LONG TIME.  Very friendly service and my food was cooked to order. The decor was bright and refreshing  for the area this place is in I was expecting something different. I tried the ( hot) wings, which were really good I can't wait to try other flavors."
4/20/2012,4 star rating,"Great chicken, clean, and friendly service! There's no large menu but flyer type menus on the counter."
2/23/2013,4 star rating,"Great wings!! Really have to know what you like before you go, I liked the chili (garlic and Parmesan not so much). Definitely recommend it."
1/9/2013,4 star rating,The chicken sandwich is tasty and the fries are crisp. I eat here several times a month.
