date,rating,review
8/12/2015,2 star rating,"They say....SAY WHAT?They say....SAY WHAT????Ugh..it was so loud in here today....I felt like I was intruding on some big party or something....Yelpers are right...the service here is not good.... Our guy...Larry maybe (couldn't hear anything) was inattentive to say the least.  It took a long time to get our burgers too...We got here around 12:45...took about 5 minutes to get ole Lar to come see us...so we ordered our drinks and burgers and we waited...and waited, and waited, and it was hard to talk because it was so loud..but finally...our burgers came...and Larry left....not before I asked him where my shoestring onions for my burger were...  He looked at me like...""Oh you wanted those""? Gurrrllll!   Uh yeah Larry...I did...  He brought them right to me..but then he was gone...gone gone gone...I had to flag another server for a drink refill....Alas Larry returned, and said, ""Y'all ready for your bill""?  Hahah..well I guess so buddy...  Sure, everything was good...thanks for asking....(p.s.  he didn't ask, I'm just making a funny here..)The burger was okay...nothing, say an Applebees or Chilis couldn't do...and there was absolutely nothing else on the menu that will have me wanting to return anytime...ever... It's basically a chain restaurant trying to be something betta...but it ain't happenin...Honestly, you can do a lot better in the area...so DO IT!"
2/14/2016,3 star rating,"The food was ok,the service was decent, my  drink was strong and it was a down to earth environment. The steak bites are nasty,wings are pretty good and my potatoe skins were good. My boyfriend and i we're looking for a chill spot after the comedy show and stumbled into They Say. I would go back but just FYI, their menu is not extensive and it's not out of this world."
11/25/2016,5 star rating,"My Wife and I went here a few days ago. This place was amazing. Our server was a cool guy, he was very proffesional and gave us everything we needed to have a comfortable meal. The bbq chicken sandwich I had was excellent. The chicken was tender and juicy and the bun did not overpower the sandwich. The fries were some of the best fries I have ever tasted. I thought Checkers had good fries, until now. They were crispy on the outside and tender on the inside. Amazing fries. My Wife got the wings with They Say sauce. The sauce was amazing and the wings were plump with tons of meat. The whole experience was just amazing. These guys deserve a visit if you never been."
11/14/2016,3 star rating,They Say has good food. Everything on the menu is pretty decent. BUT the service is just slow. So please pack your patience if you dine in. The food and drinks are the highlight. Sit at the bar to get the fastest and most attentive service.
8/4/2015,1 star rating,We were warned that the food would be good but the service would not be. We literally had the worst server today. It took her 20 minutes to greet our table and an additional 10 minutes to return with our drinks. We arrived at 12 noon and didn't leave until 2 thats beyond ridiculous. It wasn't even busy. The food was good but I don't think I'll return anytime soon.
10/26/2016,5 star rating,"Very friendly staff, you have to walk past the bar to get to the host to seat you that is if you want to sit in the dinning area.   The seating area is all in front of the kitchen, and that's something I liked.  I would come back. The food you get is so good and so much!  The ""they say"" sauce is fantastic."
10/19/2015,5 star rating,"Great for lunch and dinner. First time had the terry burger with sweet potatoe fries then went for lunch & had the wings. Burger amazing the sauce gives it good flavor, the fries too sweet for me wouldn't order them again, & the wings delicious had the house flavor on them the best!"
6/1/2016,5 star rating,Great cozy place to have dinner then take a romantic stroll on the water. Our waitress was phenomenal. I will go back. Super nice and friendly staff.
5/8/2014,2 star rating,"The atmosphere was a bit loud and obnoxious, but I think only because there was a huge birthday party. They have the best Cesar salad I've ever had. I got the new york strip steak, and asked for medium rare, but got medium/medium well. Otherwise, it was okay."
12/4/2016,5 star rating,"Have dined here a few times and really enjoyed the food and drinks. The catfish bites are incredible as well as their bbq sauce (They Say Sauce). The staff is super friendly. Definitely worth checking out if you've never been, you won't be disappointed."
3/16/2015,2 star rating,"I never made it inside because in the parking lot security threatened me. I was meeting my boyfriend across the street at his apartment to walk over. The security screamed at me, but I explained what I was doing. I came back to my car with him to grab my ID that I had left. It was then a van pulled up with the first security officer I encountered and several others. The blocked me in and got out of the car screaming ""what now, bleep word"". At no point did either one of sit in my car as if we were leaving. However, after this there was no way I was going to patronage such a place. I said no thank you to the business. I let them know I was going but not after this to which they responded ""good!"". We still live close by, but I would never tell anyone to go there because of this experience."
7/28/2018,1 star rating,"Service is horrible, waited over 20 minutes for a server to even come to our table!! We had to get up and leave BEFORE ANYONE EVEN CAME. Food is okay but service is HORRIBLE!! Not even worth it."
9/25/2015,5 star rating,"Great food and excellent service. Other reviews said the service was hit or miss. On the day we went it was a smash hit. The server was kind and attentive, even as they became really busy during prime dinner hours. The food is outstanding particularly the wings in the special spicy sauce. I had turkey chops- which I've never seen before. The server suggested it and they were incredible, as was the spinach artichoke dip appetizer and our bread pudding dessert. Even my side salad was fresh and delicious. If I lived in Detroit, this would be my favorite restaurant for sure. Love this place."
4/4/2018,5 star rating,"I had the they say wings with steak bites and mashed potatoes. I wish they wouldn't have forgotten the blu cheese but other than that, the food was delicious!!!!!"
6/30/2015,4 star rating,"We were at belle isle trying to figure out a place to get food with our toddler when we found they say on yelp.  Although it he yelp info said not a good place for kids we decided to try it anyways.  They in fact aren't bad for kids and even had a kids menu section.  I opted for the catfish, my wife for the lobster mac and cheese and the house salad.  Got the kids burger and fries for the kid.  The food came fast, service was great, and the food was delicious.  The kids meal even came with ice cream!"
11/6/2013,4 star rating,"After a night of bar-hopping, I was definitely pleased with the service!Q, the waitress who served out drinks was very pleasant and I hope to get service from her again."
1/31/2016,5 star rating,One of my favorite places to go in the city. Best BBQ wings hands down. Clean environment friendly staff and owners . Beer extra cold on game nights!!!!
12/10/2012,4 star rating,"After some urban putt putt and a frigid Tashmoo session at Detroit Farm & Garden my lady friend and I were driving around looking for something indoors to do. We both had the beer shakes and were in desperate need of a direct infusion of hop water.Attempts to get into Atwater failed miserably. The next closest place was They Say. What the hell, why not right? We walked in and I met with an upscale looking place with a few people at the bar and not much else going on. They Say has got to be brand new because everything looked fresh. The bathroom was very nice with the old school tall urinals. I'm sure you care about how nice the men's room was but still I was impressed.We ordered some beer(which was stupid cheap for the look of the place) and wings. The wings were incredible. Fried just right and meaty. They came with the obligatory blue cheese and celery as well. The blue cheese was made in-house as the chunks in it were massive. Daddy like!I can't imagine I will be coming here to much in the future as I'm not in the area often but if I can I will stop in for a $2.00 beer."
6/16/2015,5 star rating,Anytime I'm in Detroit I have to stop by and get my they say wings!!! Super friendly people... Speedy service and delicious food... What more can you ask for
3/16/2016,2 star rating,Location and decor is pretty good. The food options are limited. I had the turkey sandwich and it was okay. Price to is to steep for the quality and options you have. Happy hour is nonexistent or it's like I believe $2 off already over average prices drinks for it to be a bar downtown off the water. My return is simply based off limited food options at home and they are located across the street from me
3/7/2015,5 star rating,"We went there today with a friend who recommended it for lunch.  The food was absolutely excellent and the staff was friendly and attentive.  They didn't have the red velvet cheesecake that was on the menu, but did have a red velvet cake.  When they brought it out it was so large (5 layers!) that it fed all three of us--for $5.95.  Highly recommend this place--atmosphere was upbeat, hip and modern and bathrooms were VERY clean."
6/4/2016,1 star rating,"I chose to take my son to They Say for lumch today because he'd never been there before. We got there at 4 PM and the waitress came to our table 5 mimutes later to get our drink order. Appx 5 minutes later she returned with our beverages, left our table and never returned. After waiting for 20 minutes for our order to be taken we left and went to Sweetwater Tavern where we got our meal within 15 minutes. The most irritatimg part is that it wasn't even crowded!!!"
8/30/2012,4 star rating,"I wish I'd go to They Say more often. I mean, it always seems to be packed -- when I ride by, there are cars lining the streets and I always see people streaming in and out of there. Well, I went one day for an event held in the upstairs lounge area. But first, I sat downstairs at the bar. The bartender was nice and suggested a couple of their house specialty drinks: They Say and the Riverwalk. They were both good -- contained several different Cirocs, along with juices, etc. Catch them on a happy hour, though. Otherwise, it's going to be a bit pricy. Others at the bar ordered appetizers -- the wings looked scrumptious, the potato skins did too. They looked so good, I ordered some. They were great. My friend ordered the buffalo shrimp, which was a plentiful order, but the shrimp reminded me of the kind you can buy from the frozen food section of your local grocer and just drench in hot sauce yourself.I'd love to go back, though. The vibe in there is really chill. It's the spot where you want to just hang at the bar or go with friends and dine."
5/6/2016,3 star rating,"Food and drinks ok, but nothing extra special. It's best to get there early, around  6 or 7 to get seats and not have to wait. The music can get pretty loud making it difficult to hear others talking at times. Overall, it's a nice hangout spot."
12/14/2015,5 star rating,They had some really good wings. With good parking. Their customer service is really good. I would go back. I got the hot wings and they were better than bww.
3/24/2018,4 star rating,"This was a nice place, good food especially the steak bites.  Good service and great for ballrooming."
6/10/2014,1 star rating,"I am actually pretty surprised by all the good reviews of this place, considering my recent experience there. That is until I got to the bottom of the review list and saw that someone else had almost the same bad experience that my group did. It would seem that They Say is the place to be if you have a party of four or fewer. Anything larger than that and the service completely breaks down. My walking group (of eight)  and I decided to stop in in the midst of our enjoyment of the river walk. We were not greeted upon entering and were looked at in confusion by the staff, as if they didn't understand what customers were. We were finally seated and then waited about five minutes for our server, despite the restaurant being all but empty. When she did arrive at our table she brought water for us all, which would explain the delay, but then informed us that we had missed happy hour by one minute. Suffice it to say, our table was not happy with this pronouncement. Thinks seemed to go down hill from there. The server immediately asked for our order, despite not having given us much time to review the menu. I placed my order, before realizing the others weren't ready and then asked her to just give us a few minutes to review the menu. I was surprised when a relatively short time later my order was delivered, despite the fact that nobody else had even placed their food order yet. I had the uncomfortable experience of bring forced to eat alone while everyone else looked on hungrily. One of our group placed her order only to be informed that the kitchen was out of that dish. A surprising turn of events considering there was really nobody in the restaurant to have eaten through that dish. For the most part the food was good and was reasonably priced. The biggest issue came when the bill arrived. The server had apparently explained to one of our party that the bill could not be split up. (Disclaimer: I worked in the service  industry for about a decade and think it is complete and utter bullsh*t when a server says that they can not split the bill. It is not a difficult thing to do when you have a computer system, which they did, and is an easy way to accommodate your customers. Any server with half a brain should be able to accommodate this request...but, I digress). The server stated that each patron who wished to pay with a credit card would have to calculate their own total and tell her what amount they wanted to include on their card. She did not explain that the gratuity had been added and that they could not just add it to their credit card as one normally would. Without getting into anymore of the annoying details I will say that it took an hour from the time all eight of us had finished eating to pay the bill and leave the restaurant. We were all extremely unhappy with the whole experience and each and every one of us vows never to set foot in this restaurant again. I was nominated to write the Yelp review on behalf of our group because I am a Yelper anyway. I hope that you take this review to heart if considering patronizing this place with a large group. If they can't handle a group of our size when the restaurant is completely dead, I can not imagine the type of service one would receive on a busy night."
2/27/2018,1 star rating,Food is mediocre. The best thing on the menu is the chicken wings. Waiters and bartenders r very rude. Customer service is terrible. I sat at the bar and the bartender took 30 mins to acknowledge us. They were rude as I was ordering my food as well. I don't plan on goin back.
11/25/2014,1 star rating,"I'm changing my tune about They Say because the last time a friend and I went to pick up carryout, we were COMPLETELY IGNORED for about 5 minutes until we addressed the host directly. Even though we had been there several times (we work across the street) she obviously didn't want to speak to us. She then proceeded to walk away never to return. After 10 more minutes, we planted ourselves at the bar hoping to get service there. Not so much. The bartender looked right at us and it was only after we told her what we needed without being asked that she went to retrieve our food from the kitchen. Really? I mean, it's carryout. You grab a bag and hand it over. Unacceptable. I got a very negative feeling from the staff for no apparent reason, and I will NOT be returning, despite the decent food. My friend and I are ""less melanated"" people, and I got the feeling that this was the reason for our mistreatment. They've never been this rude before, and my only explanation is that we were with ""more melanated"" people those times. Listen. Perhaps many whities can be jerks, but we are not them. We tip well. We smile and ask nicely. Perhaps we had to pay that day for all the mistreatment that had come before us from other ""less melanated"" patrons, and I get it, but this will be the last time we go there. That's a lot of dollars lost from the ladies who lunch right across the street."
9/5/2014,4 star rating,"I work right across the street from this Riverfront restaurant, so I really hoped it would be good. I'll definitely be returning, but haven't tried enough to go out of my way. I've seen my colleagues order their salads, which are generous and fresh, but some better greens would be nice, and they're a little on the expensive side if you order meat on them. ($12) I ordered the Terry burger and sweet potato fries. The fries were tasty but a bit soft, and the burger is like a BBQ burger with BBQ sauce and hand-battered onion straws. The patty was hand-formed, lean and pretty flavorful. Could have used a bit more salt. The bun was a good bakery variety, and they cooked it to my specifications. Will I return? Yes. And apparently, they have great karaoke."
11/9/2014,3 star rating,I really like the They Say wings. I go here at least twice a month for them. The other food that I've had there is OK. I do like the atmosphere there and it is a cool place to grab a drink in the evening.
11/8/2014,5 star rating,"we had never heard of this place but happened to be walking by and caught the fantastic aroma of ""they say"" sauce.  a half slab of baby backs and a rib tip dinner later we emerged happy people .  btw the cole slaw was possibly the best cole slaw ever."
10/31/2014,3 star rating,"Been here twice. Once for a co-worker and then today scouting for Xmas Party places for the company.  Prices are average to high. But food is good. I found nothing I wanted on the menu tho, but ended up getting the trio with Catfish Nuggets, They Say Wings, and Chicken Quesadillas. And an order of fries. It's 13 bucks. Server was quick and nice enough. Best thing was the wings and the quesadilla. Although I enjoyed the fries which are similar to rallys fries with that coating. I'd come again, I enjoy the atmosphere."
10/31/2014,2 star rating,"The food is good however the service does not match! They aren't expedient at all with getting your food to you (for carry out) and get kinda snarky if you make a comment regarding that issue. I work in customer service, so the staff can sometimes be a make or break when deciding to revisit. Basically, They Say needs to train their employees more in the art of hospitality!On a more positive note, the They Say wings are pretty good, along with the taco bowl when fried correctly."
10/16/2014,5 star rating,"Great food, great environment! Drinks are extremely reasonable with a very friendly and professional staff. Definitely a must visit."
6/13/2014,4 star rating,"We were visiting from Miami and stop by the Chinese Restaurant at the plaza close by... Not happy with their menu , kept searching on Yelp. They Say was very nearby and open on a Sunday 9pm. We walked in and were very welcomed by the hostess and our waitress Mecale were just sweet and helpful. Great place, great service, food was OK since I ordered pasta and were not expecting 5 star from an Italian restaurant."
6/10/2014,1 star rating,"I am actually pretty surprised by all the good reviews of this place, considering my recent experience there. That is until I got to the bottom of the review list and saw that someone else had almost the same bad experience that my group did. It would seem that They Say is the place to be if you have a party of four or fewer. Anything larger than that and the service completely breaks down. My walking group (of eight)  and I decided to stop in in the midst of our enjoyment of the river walk. We were not greeted upon entering and were looked at in confusion by the staff, as if they didn't understand what customers were. We were finally seated and then waited about five minutes for our server, despite the restaurant being all but empty. When she did arrive at our table she brought water for us all, which would explain the delay, but then informed us that we had missed happy hour by one minute. Suffice it to say, our table was not happy with this pronouncement. Thinks seemed to go down hill from there. The server immediately asked for our order, despite not having given us much time to review the menu. I placed my order, before realizing the others weren't ready and then asked her to just give us a few minutes to review the menu. I was surprised when a relatively short time later my order was delivered, despite the fact that nobody else had even placed their food order yet. I had the uncomfortable experience of bring forced to eat alone while everyone else looked on hungrily. One of our group placed her order only to be informed that the kitchen was out of that dish. A surprising turn of events considering there was really nobody in the restaurant to have eaten through that dish. For the most part the food was good and was reasonably priced. The biggest issue came when the bill arrived. The server had apparently explained to one of our party that the bill could not be split up. (Disclaimer: I worked in the service  industry for about a decade and think it is complete and utter bullsh*t when a server says that they can not split the bill. It is not a difficult thing to do when you have a computer system, which they did, and is an easy way to accommodate your customers. Any server with half a brain should be able to accommodate this request...but, I digress). The server stated that each patron who wished to pay with a credit card would have to calculate their own total and tell her what amount they wanted to include on their card. She did not explain that the gratuity had been added and that they could not just add it to their credit card as one normally would. Without getting into anymore of the annoying details I will say that it took an hour from the time all eight of us had finished eating to pay the bill and leave the restaurant. We were all extremely unhappy with the whole experience and each and every one of us vows never to set foot in this restaurant again. I was nominated to write the Yelp review on behalf of our group because I am a Yelper anyway. I hope that you take this review to heart if considering patronizing this place with a large group. If they can't handle a group of our size when the restaurant is completely dead, I can not imagine the type of service one would receive on a busy night."
5/22/2014,4 star rating,"The food here is really good, that was a pleasant surprise. I had the baked potato, & the chicken tender salad. The chicken tenders were fresh, juicy, & well seasoned. The club upstairs wasn't my thing, but i enjoyed the downstairs atmosphere."
5/8/2014,2 star rating,"The atmosphere was a bit loud and obnoxious, but I think only because there was a huge birthday party. They have the best Cesar salad I've ever had. I got the new york strip steak, and asked for medium rare, but got medium/medium well. Otherwise, it was okay."
10/16/2014,5 star rating,"Great food, great environment! Drinks are extremely reasonable with a very friendly and professional staff. Definitely a must visit."
2/11/2014,4 star rating,"Love this place. I order ribs and let me say, they give you a whole rack for a good price. This place is hidden and parking is a little bit off to the side, but overall the place is nice and clean inside and the food is delicious. I give it a 4 because of the limited parking. Other than that, it's a great jazzy place to hang out."
3/25/2017,4 star rating,"The brisket sandwich was excellent, the service was super friendly, and the prices are fair."
3/22/2017,1 star rating,Being honest the food is on point but when they're busy it's like they don't know what to do and I only go there for food anyway and if the kitchen is backed up they just shut the kitchen down until they can get caught up which could take an hour or so. This isn't the first time they have told me this by my thing is if u are constantly doing this maybe I should expand your kitchen. Other than that the place is cool just a bit small
1/4/2014,4 star rating,First time at They Say!!! The wings were delicious as we'll as the carrot cake. I will definitely come back again
5/13/2013,4 star rating,"Isn't it great to stumble upon the perfect bar when you're visiting an unfamiliar city? They Say was exactly the right place at the right time. Located near the Roberts Riverwalk, my husband and I were pleased to find this trendy, comfortable, affable bar close to our hotel. We enjoyed a few cocktails and dessert at a decent price. We admired the food as it came out of the kitchen and was delivered to other tables. This will be a dinner destination next time we're in town for sure. Oh yeah, it doesn't hurt that everyone in the place was well dressed and attractive. You won't be disappointed."
8/11/2015,4 star rating,"Went here before a show at Chene Park because Andrews was closed (wha?).  Pleasantly surprised.  Food was good and inexpensive, drinks were cold (frosted beer mugs ftw), and service was friendly.  The woman tending bar worked her @$$ off.  Positive experience."
8/8/2013,4 star rating,"Met with a former coworker for dinner and drinks and enjoyed the atmosphere while watching the food go out to other tables. Our waitress was kind and polite and the food was delicious.   They SAY was a perfect place for cocktails, conversation, and catching up with a friend. We will definitely visit again."
2/26/2016,5 star rating,"I love this place, drinks are always on point, the turkey chops Omg! Are to die for if you never had them try them out I promise you, you will not be disappointed"
2/15/2009,3 star rating,"I visited the upstairs lounge for a birthday, and I was a bit surprised by the $5 cover. At any rate, it was rather cramped, and there wasn't much table seating available. The dance floor was rather small, as well. Though the bartenders do manage to provide service as promptly as possible, when I visited, the bartenders did not have enough glasses to go around. It was so bad that I couldn't even order a glass of water because there were none available. The drinks were also a little pricey, as well. Other than that, the DJ played good music and kept a lively atmosphere. Also, they had some of the best wings I've had in a long time, and they were relatively inexpensive."
10/20/2015,5 star rating,"They Say had a very nice atmosphere, everyone was very friendly and the service was excellent. We sat at the bar, drink specials are amazing! We started with the spinach and artichoke dip which was great, I think they make it in house. For my meal I got the wings with the zesty sauce...DELICIOUS! They were so good...would not recommend if you're on a date though as they are very saucy. My boyfriend had the cajun chicken alfredo which I got to steal a bite of and that too was super tasty! All in all we had a great meal that didn't burn a hole in our wallets and will be coming back regularly :)"
4/7/2011,5 star rating,"I have frequented They Say on many occasions. Stopped by there after an event on Saturday night, and ordered the Lamb Chop...ummm ummmh hmmmmm!!! The best!!! Chef sure does put his foot it that one!!! Also check out that drink called ""Exotic Waters"" I absolutely love it! The ambiance is nice, and the wait staff is cool. I will be returning again."
8/19/2012,4 star rating,"The ""They Say' wings are awesome. They're the only thing I've had and I've been numerous times"
8/7/2015,3 star rating,"The food is excellent but the service is hit or miss. I love the lamb chops, the wings are covered in a delicious bbq sauce, the salads are fresh, etc. The location is great. I really like the lofty look of this restaurant.  Dark with exposed brick but very modern. The bathrooms are clean and they don't have any of those annoying bathroom attendants. Downstairs is the main bar and restaurant. Upstairs is huge with a bar, lounge area, more tables, dance floor, as well as outdoor patio/terrace. They charge a cover to go upstairs. It is not worth it unless you are there to attend a private function or birthday party. Most of the guest seem to be in their middle 30s and older. The servers disappear and have to be flagged down. The bartenders are hit or miss as well. I've been at times where it's really busy and can totally understand. But I've also been when that was not the case and still had to flag someone down to be acknowledged."
7/21/2008,4 star rating,"They Say is a cool jazz spot downtown that is very intimate and perfect for a date. There are two floors, although the top floor is small. All weekend you can listen to some music, while also indulging in their wings (to die for) and barbecue. They also have numerous other appetizers to dine on if you decided to come through for a happy hour or such. The prices are family reasonable. You can get 18 wings for roughly $12.  They also occasionally have specials on their martinis."
8/17/2008,3 star rating,"I had the opportunity to kick it at ""They Say"" last night. The entire visit was totally impromptu. My BFF and I stopped in after a stroll down the river walk. It wasn't my normal cup of tea because I like to dress when I go out. T-shirts and jeans has never really seemed appropriate for when going out for an evening. My BFF was right when she said my attire was OK and boy was she right. Just about every one had on t-shirts and jeans. The DJ was OK and so the drinks were made well. We spent the majority of the evening on the outside deck which was cool. The vibe of this spot is nice. Everyone seemed to be drinking and enjoying the presence of good friends."
11/8/2014,5 star rating,"we had never heard of this place but happened to be walking by and caught the fantastic aroma of ""they say"" sauce.  a half slab of baby backs and a rib tip dinner later we emerged happy people .  btw the cole slaw was possibly the best cole slaw ever."
8/22/2012,5 star rating,I so love this place!!! Its so cozy and laid back. Good place to host a party. The food is great!!
6/11/2013,1 star rating,"I reserved this restaurant for my graduation dinner in May 2013 two weeks prior to the date for 15 people, after being pleased with my previous experiences here. My party got to the restaurant at 3:50, 10 minutes before my reservation at 4:00. Nothing was set up and the staff acted as though they were surprised that we were there, even though they had it marked on their calendar that I had a reservation for that day. After finally being seated and orders being taken, our food came out an hour and 15 minutes later. I understood that with a big part; however, there were maybe 4 other people in the restaurant. Also, I was not advised that everyone would have to be on one bill when making the reservation. Therefore, there were people who only had their credit cards and the servers and manager stated they could not split the bill and advised us to calculate our totals individually, including splitting the tip and gratuity. After 45 minutes of debate, they finally just split the bill. I was very displeased with their professionalism and customer service."
