rating,review
1 star rating,"My sister and I had reservations for Le Culture so we did not wait to be seated, which was very pleasant! We sat at a tiny table, touching the wall. The space is space of limited but they're trying to work with that they've got: which is a really nice concept. A couple things stood out to me, the decor was a little mismatched; some of the chairs looked very cheap but the booth seating was beautifully crafted. My silverware did not match my sisters, so there was a little mismatch going on there, too. There is a small bar in the restaurant, but we didn't purchase any drinks this night. The bathroom was very clean and had a simplistic yet cute adornment. Our server's name was Jaz. She was absolutely amazing; very attentive and prompt!!!!My sister and I ordered the wings and the crab cakes for an appetizer and the house made strawberry lemonade to drink. I ordered the the lamb chops and broccolini for dinner, my sister ordered the chicken pasta. We shared the lobster mac n cheese. The crab cakes were divine, the wings came out on fire (that was a very unique presentation!) and they were tasty as well. The lamb chops and broccolini were delicious, my sister complained about her chicken pasta over and over again (but the staff did so their best to reconcile her complaints), and the mac n cheese was eh (the pictures of their social media looked waaaaay better). Overall, I would return to Le Culture to support and try their evolving menu but I was not WOWED on my first visit."
4 star rating,"This place is definitely a Vibe. Visited 3-14-20 around 8:30 pm w/o an reservation which I don't recommend but I had the time. Seating was almost 30 mins which we were advised. We sat at the bar which is small and intimate which I would have had issue with but like I mentioned this place is a Vibe. Which means it's real Detroit  with cool , hip, and laid back ppl. The food was flavored well I would recommend the macaroni have more cheese though. The lobster was season to perfection and how great is it to order wings as an appetizer and they automatically came fried hard... you know what type of establishment it is when u don't have to ask that! Sat immediately at the window and bar so I got the full panoramic view of the place. Staff was friendly, efficient, and cool. Will definitely return again... oh music was on"
4 star rating,"3 stars because my sister & I LOVE BRUNCH HERE!!! Dinner on the other hand... my husband & I have given this place two chances. Not worth it in my opinion. Today we went and in total we spent 3 hours there. Waited an hour for seating, an hour for our appetizers, drinks, and bread... another hour for our food and incorrect bill. We spent 250$ and the food was not completely worth it. The lobster corn dogs, my husband loved them! The culture wings, they tasted better when we had them on Valentine's Day The ""Lobster"" spinach dip, was missing the spinach and lobster. Although it was lacking both it tasted pretty goodThe rolls are amazing!!! The lamb chops.... we've had better, but they were okay.The mamba pasta with shrimp and chicken was okay! The Mac & Cheese was the only food besides the bread that was actually hot! Everything else was warm, which was very disappointing. My sister and I will probably be back for brunch, but we've given up on the dinner."
3 star rating,"Let me first say. I've heard a lot of mixed reviews on lLe Culture. And now let me say, if you had a bad experience. I'm sorry. I had a wonderful experience. The reason being, a lady named Sam. Her service was top tier and that's me being modest. If you eat at Le Culture, ask for Sam. She broke down the menu like it was the only thing she ever studied in her life! Gave me the pros and cons of everything before I took a real look at the menu. Sam = good time at Le Culture. The food was a good plus too. I had the Crab/Lobster cakes and boy. It was a lot of meat, fried so damn nice. It was some good ass corn sprinkled in as well. They brought some CRAZY glazed croissants too. I ain't even know that was in they package. Very fucking impressed. They lamb chops were also. MEATY AF! And if you like Brussel sprouts them was a hitter too. I'm on that salmon tower next. See y'all soon. And I'm reviewing.. again!"
5 star rating,"I ordered the Lobster mac + cheese it was delicious. I had my Lobster fried, the food was seasoned very well. The service was great, the only reason that I did not give 5 star's is due to them running out of their main desserts also food items on their instagram page was not available in the restaurant. Overall the service was great, I will patronize again."
4 star rating,"I am SO SO SO SO DIssapointed. My girls and I drove 45 minutes here. We had a reservation so we were seated about 10 minutes after getting there. We ordered our drinks, and then our food. We were told that the kitchen is backed up so there will be a little wait. My friends got their alcoholic drinks 45 minutes after ordering it. After AN HOUR OF WAITING for our food we began growing impatient. We were watching people seated after us  get their food so we agreed to wait for another 30 minutes. ONE HOUR AND 30 mins passed and we still didn't get our food. At this point we made up our minds to leave. ONE HOUR AND FIFTY minutes later our food came out. We told our server to please send it back and give us our bill. They kept us updated and compensated our drinks but I still don't think it was enough. Never coming back. We left and went to White Castle (all dressed up) WOW!!!!!!"
1 star rating,"The atmosphere of this restaurant was very welcoming and warm. The staff was just as pleasant. The brunch menu had an excellent variety of flavors from lobster & crab grilled cheese, smothered chicken biscuit, and chicken & waffles. My pick was one of their most popular items, the seafood overload mac & cheese, my dining partner ordered another top dish, the seafood overload omelette. The mac & cheese is a five cheese blend with lump crab meat and a fried rock lobster tail on top. The lobster tail was so flavorful and fried to perfection. The mac & cheese had a good creamy consistency. The omelette was drenched in their house sauce, which was one of the best sauces I've ever had. The sauce is the boss! The food was so good that during our visit we went a second time before we headed back home to Chicago. We ordered the catfish & grits (came with chicken sausage) and salmon croquettes that came with gouda cheese grits. I added a side of cheese eggs and duck bacon, of which I never had so I was excited to try. The catfish & grits came drenched in that oh so delicious house sauce, we left nothing on the plate! The perfect bite: a piece of catfish, some grits and sauce, talk about a taste bud explosion! The salmon croquettes were my least favorite as well as the chicken sausage. The texture from the batter used to make the patty for the salmon was unsettling, it gave it a doughy taste and the chicken sausage had a strong bratwurst taste. I was looking for a breakfast sausage essence. The duck bacon was okay for my first try, I am sure it would have been a hit if it was maple flavored. Nonetheless the food at this restaurant is AMAZING and is a MUST TRY whenever you're in Detroit, MI!"
4 star rating,"Let me start by saying that BILLIE made this review possible. My husband and I were visiting from LA and found this upscale, BLACK OWNED, DELICIOUS Cafe. Unaware that you should reserve a table in advance to ensure they can seat you, we arrived like 45 minutes before it closed. A host (just doing her job & following protocol) informed us that they are no longer taking walk-ins. We were going to have to go elsewhere but BILLIE saw us and realized we were in town visiting for The NOI annual Saviours' Day Convention and she made room for us PBTA. Because of her act of kindness we were able to enjoy a wonderful meal in a gorgeous, chic yet rustic atmosphere. Food was GREAT & the service was EXCELLENT! We are so very appreciative of Billie and pray that Allah (God) continues to bless LeCulture Cafe with abundant success!"
5 star rating,"I had a reservation and when I got there, I was told there would be a 45 minute wait because they were short staffed. I looked around and not only was there no where  in the establishment for me and my party to wait for those ""45"" minutes, but the place was so small I wasn't sure if they ""were"" adequately staffed, there would be room to feel like we weren't sitting on top of one another. Definitely disappointing."
1 star rating,I went for brunch and had the Seafood Overload Omelette. It was delicious! I was greeted by everyone as soon as so walked in. My waitress was so nice.
3.5 star rating,"Many employees did not wear their masks properly during my visit. The distancing was a real shock to someone who has been out multiple times since the reopening of restaurants. Pretty tight space, if this is your first time out since reopening, you may want to consider takeout."
2 star rating,"Covid has absolutely NOTHING  to do with the horrible service received at this restaurant 05/29/21.... Literally sat at the table for about 15 min before got asked for drinks. She did bring bread without plates and no silverware though. Asked twice for plates. Finally ordered drinks and it took 15 min to bring a beer.  I asked for more napkins and those took about 20 min. We had to ask another server for boxes. And my bill was ready to go for 15 min while she continued to greet other people and make us wait. We'll most likely NEVER come to sit in this restaurant again. I'm actually sad to say that, I love it"
1 star rating,"This is no hole in the wall. The decor is nice, woody with black leather, beautiful tin work, and great lighting and music that was perfect for quiet dining. It's in a strip of old-time store fronts along Gratiot, right at Russell. Some empty offices, home to Trinosophes.Look, this food is delicious. We split the ribeye with three sides: Brussels, corn, and sweet potatoes. The steak was huge, tender, and fatty... perfect. The sides were all done with a nice combination of unique flair and home-cooked goodness.We'll be back. Well, well worth it."
5 star rating,While in town visiting family a cousin told me about this place and say that it was pretty good and she knows that I'm a bit of a foodie so I figured I'd give it a try. I will definitely say that I wasn't disappointed with what I ordered. I got the seafood omelette and there was definitely an abundance of seafood and the flavor was amazing. I will say that I was a little disappointed as far as the drink selection. They offered a few decent drinks but as far as getting a regular soda I feel they were asking too much especially with no refills. Customer service wasn't bad and I did not have to wait forever to get my food I'll say give it a try.
4 star rating,Everything was delicious. I ordered the salmon tower which was very tasty and tender. It wasn't spicy to me but it would be for someone with a low heat tolerance as it has a bit of a Cajun flare. As an appetizer I got the brussel sprouts...mmm mmm good!!! I really enjoyed them. The watermelon martini also was very testy and crept up on me. Lol. Overall it was a great experience. Fast service. Fear ambiance. I'd definitely go back.
5 star rating,"New restaurant near Eastern Market. Excellent food, wonderful ambiance. Food came out warm and was VERY tasteful. Our party ordered: Culture Wings, Crabcakes, Seafood Mac & Cheese, Lamb Chops, House Salad, Salmon Burger, Truffle Fries. Looking forward to coming back."
5 star rating,"I throughly enjoyed my dinner and service. Highly recommend making a reservation on Open Table. The food was all good and my drink was strong. No happy hour though. And before 6pm you cannot park on the street. There is a hidden parking lot in the back, it was difficult to find the restaurant from back there."
5 star rating,"I ordered the Lobster mac + cheese it was delicious. I had my Lobster fried, the food was seasoned very well. The service was great, the only reason that I did not give 5 star's is due to them running out of their main desserts also food items on their instagram page was not available in the restaurant. Overall the service was great, I will patronize again."
4 star rating,This place is lit. Very nice. Food great. I couldn't give the place 5 stars because you wait so long for the food. Otherwise I highly recommend this spot.
4 star rating,"Once or twice per year, I pick a really nice restaurant to take my amazing team to lunch as a way to celebrate their accomplishments and thank them for their outstanding work.  This year I chose LeCulture because of how close it is to our offices.  I REALLY REALLY wanted to love this place because I'd heard so many wonderful things about the menu. And to be fair, the food was very good, however, because I had a reservation, waiting nearly 45 minutes in stifling heat to place a lunch order was very upsetting. The upside was that My team enjoyed their meal.  I am going to give this place another shot simply because I want to see if they offer a better experience next time.  Fingers crossed, my next visit will be pleasant."
3.5 star rating,"I had hoped this place was gonna be good, but I was very disappointed. Very slow service even though my server was nice. My $15 lemon drop tasted like sour lemon juice. My lamb chops were over cooked and tuff. The lobster crab cab wasn't bad just over cooked. 3/4 of the way through my meal I finally got my sides (soggy broccoli bland truffle fries) The couple next to me said they were disappointed as well after a 4 month wait. They did take 25% off"
2 star rating,"This is based on our visit at this restaurant in April 2019.  I'm just now getting around to writing this review as I have been off YELP for a little while.  We had reservation and checked in on time.. needless to say we left without eating and waited over 45 minutes to experience the ""Fine Dining"" that everyone is raving about.  Going to this restaurant had to have been one of the most disappointing experiences we have had in a very long time especially downtown.  We waited almost a hour to place our order after we were seated.  We witnessed three tables be seated after us and they each placed their order and received their food.  Although we arrived there before many others were seated some of these tables were placing orders, eating, and receiving their drinks well before we were even acknowledged.  After the female manager noticed we had not been approached by one of the wait staff she came over and ask us had we been helped and if not she would be willing to take care of us from that point.  Because we had become extremely agitated with the entire ordeal we opted not to order any food. We felt it was best we leave.  The manager did cover the cost of our drinks and we then left.I did make mention of this on another social media site and after 2 weeks one of the owners responded with a ""What is it, you are seeking or what do you suggest we do"".  I never responded to his question.  I truly believe he could careless about what transpired that night as he has many happy patrons so one or two disappointed customers here or there mean nothing to them.   I am happy to see others enjoyed their food and their experience.No apologies needed.. !!"
2 star rating,"This place soothes my soul!!! When I tell you EVERY-THING on this menu is bangin'....BOOOOYYYY!The vibes, music, people...from the starters to the dessert all good! Bring an appetite! Better yet, order your meals and immediately ask for a carry out container so that you can put half of your food away to make room for dessert! Share with your date/friends and taste everything. Love this place! Take your time, talk, eat and enjoy Lê Culture! #ForThePeople"
5 star rating,"This is my first time coming here. I came with my girlfriend and her friends. Food came out in a timely manner. Taste was not all that. The kicker was that our friend ordered the pound and a half of the king crabs. Cost $75. No problem. But when it came out, she took one bite and it was super salty. She took another bite to see if she can deal with it and she couldn't. Asked the server to switch it to the lamb chops. She had the manager come out to speak to our friend. She tells her that she can trade it for the lamb chops and just pay for half of the crab legs. Ok cool. But no. The server came out and said that she would have to pay for half of the crab legs and the full amount of the lamb chops. Um, hell no! Not for 2 bites. They kept on trying to say that the owner said so. I made sure they understood that she was NOT GOING TO PAY for anything that she didn't like. They ultimately settled on giving her the lamb chops, which weren't that good either. But whatever. We sealed with it. Took it to go. Never will return again!"
1 star rating,"Love love LOVE this restaurant! Drew, the owner is quite connoisseur of customer service and creating grand experience. I've ordered just about everything on this menu and have no disappointments. I recommend it for date night or just an evening out. The ambiance can be loud at times but it isn't bad. They do music on Mondays, which is enjoyable. The weekend is very busy so pack your patience if you don't have a reservation but order a Sidecar or the Gratiot and you will be too drunk to remember how long you waited."
5 star rating,I went for brunch and had the Seafood Overload Omelette. It was delicious! I was greeted by everyone as soon as so walked in. My waitress was so nice.
4 star rating,"So I love the food here. This is my second time eating here and the food is literally so delicious. The issue is that the staff is not welcoming at all, and the wait time is extreme. My waiter was very nice, but everyone else has attitudes. You have to plan your visit to last around 2.5 hours because it takes so long. Again the food is amazing"
3 star rating,"The salmon burger was so good!!!! Definitely try it, You won't be disappointed. I'm only giving them 4 stars because the staff have little attitudes but it's not extreme. The wings are pretty good, not the best. They have items that aren't on the menu so definitely ask what else is available. Also, it's a reservation only place so make sure you make one"
4 star rating,"The salmon burger was so good!!!! Definitely try it, Yokohama won't be disappointed. I'm only giving them 4 stars because the staff have little attitudes but it's not extreme. The wings are pretty good, not the best. They have items that aren't on the menu so definitely ask what else is available. Also, it's a reservation only place so make sure you make one!"
4 star rating,"The inside is unassuming but the food was fresh and plentiful. We went to brunch and I tried the salmon croquettes and grits. I couldn't finish it all so i have another meal. They use fresh instead of canned salmon, grits were creamy and eggs fluffy. My friend had the seafood overload omelette and pancakes.  I will be back!"
4 star rating,"I really enjoyed my visit to the culture cafe. The ambiance was cool, the staff was great and the signature drinks were delicious. Our reservation was for later in the night so that could be why our food was okay. The wings were awesome, I had the chicken  pasta which was okay, and my sis had the lobster mac and cheese which she liked (i have a shellfish allergy) . The whipped potatoes were okay as well. I would go back on a different day and try some other menu items. I guess for the price I was looking for incredible flavors marrying in my mouth. And while I didnt get that on this trip i feel that they are totally capable of making it happen."
4 star rating,"There's only one word to describe the food....DELICIOUS!!!!!! Everything was great!! Our waiter, RaSool was AWESOME!! He recommended that me and my 2 friends order different entrées and share. Im so glad that we did because we were able to taste so much deliciousness....!!!! Our entrées came out of the kitchen piping hot before we could finish our appetizer, which was an A+++++!!! Oh, the Lobster Macaroni, Mmmmmmmm, SOOO GOOD!!! The cocktails were great as well! This restaurant is great and it's worth every pennie. This is my #1 spot!!!"
3.5 star rating,"Well I came here on a date and it did not disappoint. Great food. I mean great, started with the crab cakesBut the waiter convinced me to get wings instead and he was right. They came out on fire and it was an amazing presentation, but I was afraid they would be too spicy but they were the right amount of spice and sweet. Then I got the lamb chops w Mac n cheese and both were good. However my date got the loaded seafood crab and lobster Mac n cheese(it looked like my next meal next time I'm there ). It was an amazing dish, the perfect combo. I didn't like that they didn't have an alcoholic drink menu, we didn't even know they had alcoholic beverages until we were past half way there.Overall loved it. Can't wait to go back."
5 star rating,"Overall it's a 2.5, but since that's not an option I'll go with a 3. The Good: Service in general was excellent, my waiter was very attentive to our needs and as prompt as he could be, so 5 stars to him (forgot his name), My lamb chops were cooked exactly how I like (medium rare) and very tasty.The Bad: Seated by the door, where whenever someone entered or exited we got a terrible draft (waiter eventually moved us.), The croissants were warmed in the microwave which made them tough to bite and very chewy, The wait for our food was a bit outrageous (47min) considering we only received 2 inedible croissants (keep in mind nobody eats before going to dinner.). Upon receiving our food everything except the Mac and cheese was room temperature (nobody likes cold food.) While I don't have a problem paying for a good meal I feel like you were to pricey considering the wait for and room temperature food. I've heard some great reviews from friends so either they don't know good eating as I do or maybe you guys just had a bad night, but consistency is a must, I'd like the same experience as I've read others have had."
3 star rating,This place is a True Gem!!!  I had the Lamb Chops that's just melted in your mouth. My wife had the Chicken & Shrimp Alfredo which was to die for ... The Peach Cobble was Insane the flavor just was the best . Definitely will be Back!
5 star rating,"I was excited to finally get to try LeCulture!  However I ended up slightly disappointed. The ambiance was nice .... but the food was just OK. I had the seafood Mac & cheese.  The seafood did not taste as fresh as it could've been. I am a BIG seafood lover and I can definitely taste the difference.  My waitress was nice ... but when my friend and I got ready to pay our bill our change was shorted by a couple of dollars... and her excuse was they round the bill up -_-  really ???? I mean it was only a couple of dollars but how dare you ?  Give me my correct change and I'll tip you out of that !!! Another thing I didn't like is that there is one restroom with 1 toilet for men and women to share ... I went and asked where it was and I guy told me ""oh it's out of order ""   So then a lady came up behind him , pulled the out of order off the door and said ""oh I fixed it "". So my thing is .. if I had reservations a half hr earlier and had to use the restroom... I couldn't ??? That's not acceptable!! Sorry to say that I probably won't be back ...... the food was overpriced for just OK food $26 for the Mac & cheese .. and $13 for the hard lemonade that you needed at least  3 of to even catch a slight buzz.  If you do try this place... try something other than the Mac , and make sure you count your change !!"
3 star rating,"I was extremely disappointed in the service. Made a reservation a month in advance, seated right away and given appetizer fairly quickly. Then waited an hour for entrees which were never received. The waiter was inattentive and only promised our dishes were on the way after we flagged him down repeatedly. Several tables were served the same dishes we ordered even though they arrived after us. Management made no attempts to rectify the issue. Left hungry and highly aggravated. Ruined Valentine's day for my husband and I.P.S. Instead of reaching out to resolve your concerns they just block you. If you choose to try it....Good Luck!"
1 star rating,"So! Leculture's music and food is what sold this place for me! Great music, great ambiance, the Mac n cheese and LeCulture wings are fantastic!! We were seated immediately which is contrary to the other reviews. Place your reservations people! I will say the layout could use some amending, we were seated next to the main door which during this time of the year, was not very favorable.  The service was not bad but it was not fantastic either, we did have to wait on our server for about 15 minutes however after we got the wheels turning, there was no wait for anything. Overall, great place"
4 star rating,"I really want to give 5 stars! But....... here we go. My reservation was for 8:30. My husband and I were seated promptly. Then the fun begins. We saw no greeter, no waitress for 30 minutes. No water, drink order, nothing. A woman comes to our table and apologizes. She brings us water and takes our drink order. We wait another 10 minutes. The table opposite from us, who arrived AFTER us gets their appetizers. The waitress(I'm guessing that's who she was, cause she never gave us a name) came back and asked what was our drink order again!  We tell her. She comes back 10 minutes later. She then gets our food orders. Meanwhile, the opposite table gets there food. She brings us some bread. So. 30 minutes later a woman comes out with Lambchops. Not mine nor my husbands. She goes back and then another young lady comes to apologize. She comps our drinks and tells us our food is coming out in the next 5 minutes. It does. And it's phenomenal! That's the ONLY reason why I'm giving 3 stars. The food is to die for!!! I had the seafood overload Mac and cheese. Hubby had the Ribeye cooked medium well. So much crab and lobster! No extra seasoning needed. Hubby didn't need steak sauce at all!!!!! We may give this place another try. But note to the owners.... HIRE NEW STAFF!!!!!!"
3 star rating,After walking in without seeing a hostess for over 10 mins a  too check in I should of know it would be downhill from there. I made a reservation over two weeks out and when I arrived at 7:30 is was crowded and they said they had no cancellations so it would be a 30 min wait for our reservation. Which is unacceptable! To even be overbooking a restaurant during Covid-19. When I looked inside the dining room it was crowded and not abiding by Covid-19 policies. We eventually just left. We tried to give them another try but I have nothing good to say about the restaurant and after all the bad press from the owner you would of think the would be on top of they service don't waste your time or money. If you looking for a black restaurant just go to Savannah Blue instead.
1 star rating,"My first time and I must say from beginning until the end an absolutely WONDERFUL dining experience! Everything on the menu looked great and the entrees we had were ALL delicious! Regina was our waitress, she was wonderful as well. I will definitely return!"
5 star rating,Look I will never ever come to this place again in my life!!!! My wire and I looked so forward to dining f at this establishment for 3 months and we are DEFINITELY DISAPPOINTED!!!! The food was ok at best and SURELY OVERPRICED.  We received our appetizer after our entree.  The Salmon Tower didn't come with what was advertised and the Supposed Overloaded Mac & Cheese also didn't come with the advertised sea food additions.  $180 WAS A TOTAL WASTE!!!!  I tried to support this establishment BUT NEVER EVER AGAIN WILL I DINE AT THIS PLACE!!!!
3.5 star rating,"Good food is not enough. The experience starts at the door. We had a 4PM reservation which apparently is when the restuarant opens. We arrived at 3:55PM and were asked to wait outside in subfreezing temperatures along with two other patrons. One of which was a senior on a walker! A bit of advice, if you begin seating at 4PM your doors should open at least by 3:30PM. Furthermore, your patrons should never have to wait outside in the cold because your staff is not ready at 3:55.Once we were allowed in and seated a whole other experience began. The tables are too close together. Multiple times I was bumped by other patrons and wait staff moving about the dining area. A couple of times while eating, I experienced the waitresses rear end in my personal space while she was serving the tables next to us. That's always a negative for me. As well as the lack of attention our waitress provided us considering how small the space is and the number of tables she was serving.  The hostess talking on her cell phone was also a disappointment considering the lact of attention we received during our visit.The food had really good flavor. The only downside was that the meat we ordered was not cooked to the temperature we requested. In comparison to another recent fine dining experience I had the price points were the same, but the level of service I received elsewhere far exceeded what I experienced at LeCulture cafe.  There is a great opportunity for improvement. If I had been awed by my experience I would not hesitate to spend another $150 on a meal here again really soon. That being said, hopefully this feedback falls on receiving ears and improvements are made before my next visit."
2 star rating,"This is my third time going here and every time I go it's so delicious! The food is always on point! It's made to order so it's always fresh and hot. I got the lobster Mac and cheese with seafood overload again this time. The drinks area so good too. My favorite is the Blue-Rita. It don't know what's in it but its scrumptious with some Tito's and pineapple Ciroc, apple pucker and some other things!  The bartender/waitress/cashier, I think her name was Shelly, was awesome as always! She is always so efficient and pleasant. I will be back again and AGAIN!!"
5 star rating,"FIRST OFF, I would like to say that I HAVE NEVER EVER REVIEWED ANYTHING ONLINE EVER, but LE CULTURE HAS LEFT ME NO CHOICE. Don't YALL EVER EVER EVER EVER EVER EVER COME HERE. FOR ANYTHING. DONT STOP TO USE THE BATHROOM, DONT ASK FOR WATER, DONT STOP!!! IF YOU HAVE FRIENDS, FAMILY OR NEIGHBORS THAT MENTIONS GOING TO THIS PLACE OUTTA THE DEEP LOVE THAT HAVE FOR THEM AND RESPECT FOR THEIR MONEY SLAP THEM!  I have never in my life experienced such horrendous service. First, our waitress took 45 minutes to address our table. After bringing us water, which took another 20 minutes, she walked away and that was pretty much the last time we saw her that evening. IT TOOK 2 hours for someone to take our orders and that was done by the bartender. After placing our orders, it took another 1 hour for us to get our food. Our food didnt come out at the same time. The food was thoroughly DISAPPOINTING. I ordered the lamb chops, which were undercooked, and my friend ordered the seafood overload. I always believed that macaroni was a dish that nearly impossible to mess up. I am sorry to report that that's not true. This place has managed to mess up one of the simplest dishes. It was mushy and had entirely TOO much cheese. Their service was not friendly, and the only compensation we received was a free drink and cheese cake. They are LIARS also! I asked for the manager, and was ran around in circles. One person said that they would get the manager, and another stated the manager was not there. Turns out, she was working, and never came to our table. The second waitress we had stated she couldn't take off any of our food, but proceeded to remove our drink from the bill. That didn't add up. This doesn't even scratch the surface of what a horrible experience I had on my BIRTHDAY, by the way, but I just want to help someone save their hard earned money. If they don't change their services and chef soon, they will not last another two months."
1 star rating,"First time visiting this place, it was my sons 15th birthday!   We had reservations for 8 people we did have to wait for like an additional 15mins in a designated waiting area. The Host was super nice and very welcoming. We ordered our food it was delicious everyone liked their food no complaints. We got some bomb.com honey butter crescent rolls. Our waiter Jamin was very patient and nice the entire evening and kept us updated on food that was still being brought out. He checked on us periodically making sure our party was satisfied and had a good time. Very intimate and homely feel to restaurant environment. Kinda pricey menu but in my opinion well worth it. I'll be revisiting soon."
5 star rating,"We had a very enjoyable experience sitting at the bar.   Mechalle was great and all of our food was very good. While we observed much of what others complained about,  this seems to be growing pains.   As long as you're not in a hurry,  it is not really an issue.   While it is obvious that they can have a little issue with the volume,  the important things are maintained.   The kitchen does not take shortcuts to get food out quickly and the staff,  while clearly overly busy,  all seem to care. We were particularly impressed that dishes that are inherently rich and often come out heavy,  these versions here are both highly flavorful and seemingly light. Suggest that the chef considers adding duck bacon to the loaded mac and cheese."
5 star rating,Food was great but they need to work on the service. They should maybe hire professional waiter and waitress.   The wait was long to even get bread and a dAlso should have parking   But again the food was excellent
4 star rating,Food was great but they need to work on the service. They should maybe hire professional waiter and waitress.   The wait was long to even get bread and a drink. Also should have parking   But again the food was excellent had the Salmon Tower it was great
4 star rating,OK .. I'm going to look over the bright bright lights because the vibe is the best. Ordered a vegan salad.... While waiting they served a complementary plate of bread.. croissant in honey. Very good.  Good bar selection. The salad is awesome... Quick to arrive. Crab cakes also very good.  Two recomendations 1. Stop by and enjoy the food and vibe. 2. The owner needs to invest in some  dimmers!
5 star rating,"My experience was awesome! We arrived about 15 minutes early and was seated immediately. Our server Jamin was ""Johnny on the spot"" he was prompt and attentive, even asked us if we were celebrating a birthday or anything so we could be acknowledged. The food was hot, delicious and tastefully displayed. The servings were so large we have food for lunch tomorrow. The dining experience exceeded my expectations, I will be back and I'm going to recommend this restaurant to everyone. Great job!"
5 star rating,"First time being here.. the space in Downtown Detroit, small and elegant, not in a location you would think, you could possibly drive pass it. but hey once you find the spot!!! Nice service, I had a 7:45pm reservation,  it wasn't full to capacity, but if it were, you would be cramp, so keep that in mind, trying to entertain a large group would be annoying, but the food was delicious, I had the salmon tower.... it was worth the price ( get a side of bread)..it's a worth trying!! It's nice casual dress place, you can get fancy if you want!! I definitely would go back"
4 star rating,"The best brussels sprouts I've ever had! Le Culture Cafe lived up to all the buzz surrounding it's opening. The ""seafood tower"" or maybe it's called the ""salmon tower"" either way it's excellent; would reccomend to anyone who enjoys seafood. The decor and embiance is very cool and unique and the service was good but could be great with some fine tuning."
3.5 star rating,"First time here. Food was pretty good. Creamy corn was on point. I had mac and cheese seafood overload. Plenty of seafood and season. Enjoyed every bite. Pleasant services and nice atmosphere. Hostess Billie treated us real well, very friendly."
5 star rating,"The food was amazing the wait was not but I was with a friend so easily forgot. The server was okay they need better training (was unaware of liquor) but she was cool and very nice. Great portion size, very very very intimate setting."
5 star rating,"Finally was able to visit here and so happy that I did!! The menu is not huge but trust me you will want everything on it! We tried the crab cakes and the wings and both were very good. I had the Oscar LeCulture(it's not on the menu) and my husband had pasta with chicken and shrimp. When I tell you the food was AMAZING!!! My steak was cooked perfect and melted in my mouth, it was so flavorful!! You get good portions also, the truffle fries came in a huge bowl!!!!  Please note this is a cafe so seating a little tight but its very nice and there is some seating against the windows and on the day we were there it was cold(it was 3 degrees outside though). They have only been open a few months so I know things are still coming together and hope they continue with the great food but I do hope they service stays good. The waitress we had was not the best but she did make sure to tell us she was not actually a waitress but a bartender, we had to ask for silverware(because of her and the lack of parking options is why I didn't give it 5 stars). I do reccommend giving it a try!!"
4 star rating,Amazing food amazing service it's a small restaurant but a very cozy restaurant. the staff were friendly and helpful. Definitely would recommend this place to friends and family.
5 star rating,"Nice, new spot in the Eastern Market area. This is an all around type of venue. Meaning, date night, family dinner, hanging out with friends, it's a go for all of these here. Atmosphere is cool. Dimming the lights a tad bit would step the ambience up by 100%. Food was good, won't review service and food times until I visit again. We came for the soft opening so kinks were still being worked out. Our server had a good listening ear and the chef catered to our specific requests. A must try. Will return."
5 star rating,I am a frequent customer here and before the shut down I have always enjoyed my food. The last three visits were not so great. The employees are amazing but the food is not great anymore. I had a seafood pizza my last visit and a salmon tower this time around and sadly I was disappointed. Maybe its the cooks that are there since the food is not worth the money anymore.
2 star rating,"****PARK IN THE REAR*****The staff was friendly and attentive. Had The Culture cocktail and it was delicious! Had the brussel sprouts app and the were good just a lil overcooked, I love a char but not a burnt taste. It's usually the loose leaves that can go over fast. Anywho, I ordered the lamb chops w/Mac & Cheese and a side of grilled chicken breast that I wanted to incorporate into my Mac. My chops were tender and flavorful and the Mac was delicious!!My only complaints are that my food was not put in as TO GO so my food was bought to me at the bar and then had to travel back to the kitchen and my chicken was not added to my Mac as I requested but It wasn't an end of the world mistake so I will definitely be back! Oh & get yourself some of their Strawberry Lemonade as well.After leaving, I heard from a friend ... THEY ARE RELOCATING!! SOON!!!!!OWNERS....EMPLOYEES...this would be a good tidbit of information to pass along to your Patrons!!! I'm jus saying"
4 star rating,My food was excellent and I will be returning! It was for my birthday they complimented me with the black bottom cheesecake. Appetizers was the Leculture Wing's that came on fire! Me and my bestfriend had the entrees Mamba Pasta with Chicken and the Seafood Mac and Cheese with fried lobster tail! My food was seasoned and ho which excites me! Anytime I have to wait for my food to cool off and salivate is a GOOD SIGN! Period! Thanks for the experience! Keep the same momentum please! Perfect to the Eastern Market vibe
5 star rating,"Wife and I went for brunch. She had the seafood overload omelette that came with a pancake, and I had steak and eggs that came with potatoes and a pancake. We both had mimosas hers was watermelon, mine was traditional. Overall the food was great, great ambiance, service was better than decent, drink were okay. Definitely wanna go back for the dinner menu. Be prepared to spend a pretty penny if you wanna eat good! With the things I listed above came about to about $80."
4 star rating,"They literally had NOTHING ! They were out of the Beyond Burger, which the waitress said THEY NEVER HAD and she's been working here since they opened, they were out of broccoli, Brussels sprouts, no blueberries, no sweet potatoes, the chicken and waffles is just one big breast. I asked for vegetarian options and the waitress offered a steak or lamb chops....this was by far the WORST experience EVER & truly showed it's ""black ownership"" quality! They can't handle their walk ins and they run out of food??! Meanwhile, the owner makes it seem like it's all put together, per his social media....What a misconception! Don't go here expecting the following items because they will more than likely be OUT!"
